FolderNumber,Category,Type,Subject,Status,Latitude,Longitude,URL,KMLDescription
BP117558,Building Permits,Single / Two Family Alteration,2072 Mountain Vista Drive -- Scanned,COMPLETED,49.1929461,-124.0004796,https://www.nanaimo.ca/whatsbuilding/folder/BP117558,TYPE: Single / Two Family Alteration   SUBJECT: 2072 Mountain Vista Drive -- Scanned   STATUS: COMPLETED
BP117339,Building Permits,Leasehold Improvements,#28 - 6631 Island Hwy -- Scanned,COMPLETED,49.2368341,-124.0504615,https://www.nanaimo.ca/whatsbuilding/folder/BP117339,TYPE: Leasehold Improvements   SUBJECT: #28 - 6631 Island Hwy -- Scanned   STATUS: COMPLETED
BP117331,Building Permits,Single / Two Family Dwelling,2379 Troy Anne Way (forrmerly 2520 Theresa Terrace) -- Scanned,COMPLETED,49.1985906,-124.0102300,https://www.nanaimo.ca/whatsbuilding/folder/BP117331,TYPE: Single / Two Family Dwelling   SUBJECT: 2379 Troy Anne Way (forrmerly 2520 Theresa Terrace) -- Scanned   STATUS: COMPLETED
BP118020,Building Permits,Single / Two Family Alteration,5341 Entwhistle Drive,COMPLETED,49.2363814,-123.9946286,https://www.nanaimo.ca/whatsbuilding/folder/BP118020,TYPE: Single / Two Family Alteration   SUBJECT: 5341 Entwhistle Drive   STATUS: COMPLETED
BP117551,Building Permits,Single / Two Family Alteration,114 Pine Street,COMPLETED,49.1667752,-123.9504880,https://www.nanaimo.ca/whatsbuilding/folder/BP117551,TYPE: Single / Two Family Alteration   SUBJECT: 114 Pine Street   STATUS: COMPLETED
BP117552,Building Permits,Single / Two Family Alteration,520 Poplar -- Scanned,COMPLETED,49.1864211,-123.9531754,https://www.nanaimo.ca/whatsbuilding/folder/BP117552,TYPE: Single / Two Family Alteration   SUBJECT: 520 Poplar -- Scanned   STATUS: COMPLETED
BP117180,Building Permits,Service Permit,77 Skinner Street -- Scanned,COMPLETED,49.1687031,-123.9390166,https://www.nanaimo.ca/whatsbuilding/folder/BP117180,TYPE: Service Permit   SUBJECT: 77 Skinner Street -- Scanned   STATUS: COMPLETED
BP117136,Building Permits,Single / Two Family Alteration,2725 Departure Bay Road,COMPLETED,49.2033989,-123.9712725,https://www.nanaimo.ca/whatsbuilding/folder/BP117136,TYPE: Single / Two Family Alteration   SUBJECT: 2725 Departure Bay Road   STATUS: COMPLETED
BP117233,Building Permits,Single / Two Family Alteration,928 Bruce Avenue -- Scanned,COMPLETED,49.1430603,-123.9492270,https://www.nanaimo.ca/whatsbuilding/folder/BP117233,TYPE: Single / Two Family Alteration   SUBJECT: 928 Bruce Avenue -- Scanned   STATUS: COMPLETED
BP117235,Building Permits,Single / Two Family Dwelling,458 Nottingham Drive,COMPLETED,49.2167467,-123.9641912,https://www.nanaimo.ca/whatsbuilding/folder/BP117235,TYPE: Single / Two Family Dwelling   SUBJECT: 458 Nottingham Drive   STATUS: COMPLETED
BP117135,Building Permits,Single / Two Family Alteration,818 Bruce Avenue -- Scanned,CANCELLED,49.1467052,-123.9492951,https://www.nanaimo.ca/whatsbuilding/folder/BP117135,TYPE: Single / Two Family Alteration   SUBJECT: 818 Bruce Avenue -- Scanned   STATUS: CANCELLED
BP117138,Building Permits,Single / Two Family Alteration,1542 Knight Court Road,COMPLETED,49.2122909,-123.9673966,https://www.nanaimo.ca/whatsbuilding/folder/BP117138,TYPE: Single / Two Family Alteration   SUBJECT: 1542 Knight Court Road   STATUS: COMPLETED
BP117142,Building Permits,Commercial / Multi-Res Alteration,103 - 1930 Island Diesel Way -- Scanned,COMPLETED,49.1852243,-123.9876642,https://www.nanaimo.ca/whatsbuilding/folder/BP117142,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 103 - 1930 Island Diesel Way -- Scanned   STATUS: COMPLETED
BP117147,Building Permits,Leasehold Improvements,301 - 4575 Uplands Drive - Tim Hortons -- Scanned,COMPLETED,49.217556,-124.0291289,https://www.nanaimo.ca/whatsbuilding/folder/BP117147,TYPE: Leasehold Improvements   SUBJECT: 301 - 4575 Uplands Drive - Tim Hortons -- Scanned   STATUS: COMPLETED
BP117133,Building Permits,Single / Two Family Dwelling,631 Cadogan Street - New Single Family Dwelling -- Scanned,COMPLETED,49.1808783,-123.9551715,https://www.nanaimo.ca/whatsbuilding/folder/BP117133,TYPE: Single / Two Family Dwelling   SUBJECT: 631 Cadogan Street - New Single Family Dwelling -- Scanned   STATUS: COMPLETED
BP117137,Building Permits,Service Permit,150 Stamp Way,COMPLETED,49.2132718,-123.9451438,https://www.nanaimo.ca/whatsbuilding/folder/BP117137,TYPE: Service Permit   SUBJECT: 150 Stamp Way   STATUS: COMPLETED
BP117144,Building Permits,Commercial / Multi / Industrial,112 - 114 6057 Doumont Road building only  -- Scanned,COMPLETED,49.2240378,-124.044329,https://www.nanaimo.ca/whatsbuilding/folder/BP117144,TYPE: Commercial / Multi / Industrial   SUBJECT: 112 - 114 6057 Doumont Road building only  -- Scanned   STATUS: COMPLETED
BP117168,Building Permits,Commercial / Multi / Industrial,5650 Hammond Bay Road -- Scanned,COMPLETED,49.2342646,-124.0119536,https://www.nanaimo.ca/whatsbuilding/folder/BP117168,TYPE: Commercial / Multi / Industrial   SUBJECT: 5650 Hammond Bay Road -- Scanned   STATUS: COMPLETED
BP118096,Building Permits,Commercial / Multi / Industrial,2365 Northfield Road,CANCELLED,49.1887265,-123.9993029,https://www.nanaimo.ca/whatsbuilding/folder/BP118096,TYPE: Commercial / Multi / Industrial   SUBJECT: 2365 Northfield Road   STATUS: CANCELLED
BP117979,Building Permits,Single / Two Family Alteration,1326 Ivy Lane- Drawings Attached***,CANCELLED,49.2082492,-123.9670162,https://www.nanaimo.ca/whatsbuilding/folder/BP117979,TYPE: Single / Two Family Alteration   SUBJECT: 1326 Ivy Lane- Drawings Attached***   STATUS: CANCELLED
BP117983,Building Permits,Sign Permit,2209 Wilgress Road -- Scanned,COMPLETED,49.1925933,-123.9771493,https://www.nanaimo.ca/whatsbuilding/folder/BP117983,TYPE: Sign Permit   SUBJECT: 2209 Wilgress Road -- Scanned   STATUS: COMPLETED
BP117985,Building Permits,Commercial / Multi-Res Alteration,455 Wallace Street -- Scanned,COMPLETED,49.1641395,-123.9381974,https://www.nanaimo.ca/whatsbuilding/folder/BP117985,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 455 Wallace Street -- Scanned   STATUS: COMPLETED
BP117969,Building Permits,Sign Permit,1809 Fremont Street,COMPLETED,49.1937440,-123.9815520,https://www.nanaimo.ca/whatsbuilding/folder/BP117969,TYPE: Sign Permit   SUBJECT: 1809 Fremont Street   STATUS: COMPLETED
BP117970,Building Permits,Sign Permit,495 Dunsmuir Street,COMPLETED,49.1630802,-123.9379890,https://www.nanaimo.ca/whatsbuilding/folder/BP117970,TYPE: Sign Permit   SUBJECT: 495 Dunsmuir Street   STATUS: COMPLETED
BP117971,Building Permits,Fire Damage,4780-4782 Fairbrook Crescent - SCANNED,COMPLETED,49.2225907,-124.0143079,https://www.nanaimo.ca/whatsbuilding/folder/BP117971,TYPE: Fire Damage   SUBJECT: 4780-4782 Fairbrook Crescent - SCANNED   STATUS: COMPLETED
BP118123,Building Permits,Single / Two Family Dwelling,489 Nottingham - Scanned,COMPLETED,49.2168099,-123.9607367,https://www.nanaimo.ca/whatsbuilding/folder/BP118123,TYPE: Single / Two Family Dwelling   SUBJECT: 489 Nottingham - Scanned   STATUS: COMPLETED
BP117345,Building Permits,Single / Two Family Dwelling,326 Cordan Street -- Scanned,COMPLETED,49.1378091,-123.9396978,https://www.nanaimo.ca/whatsbuilding/folder/BP117345,TYPE: Single / Two Family Dwelling   SUBJECT: 326 Cordan Street -- Scanned   STATUS: COMPLETED
BP117189,Building Permits,Service Permit,256 Needham Street -- Scanned,COMPLETED,49.1537356,-123.9313935,https://www.nanaimo.ca/whatsbuilding/folder/BP117189,TYPE: Service Permit   SUBJECT: 256 Needham Street -- Scanned   STATUS: COMPLETED
BP117024,Building Permits,Single / Two Family Dwelling,5471 Hammond Bay alias 5468 Norton -- Scanned,COMPLETED,49.2324752,-124.005502,https://www.nanaimo.ca/whatsbuilding/folder/BP117024,TYPE: Single / Two Family Dwelling   SUBJECT: 5471 Hammond Bay alias 5468 Norton -- Scanned   STATUS: COMPLETED
BP117946,Building Permits,Single / Two Family Dwelling,2024 Frostbirch Way - Scanned,COMPLETED,49.1022660,-123.9345118,https://www.nanaimo.ca/whatsbuilding/folder/BP117946,TYPE: Single / Two Family Dwelling   SUBJECT: 2024 Frostbirch Way - Scanned   STATUS: COMPLETED
BP118165,Building Permits,Single / Two Family Dwelling,3502 Pacific Edge Way,COMPLETED,49.2176097,-124.0015734,https://www.nanaimo.ca/whatsbuilding/folder/BP118165,TYPE: Single / Two Family Dwelling   SUBJECT: 3502 Pacific Edge Way   STATUS: COMPLETED
BP118187,Building Permits,Single / Two Family Alteration,5604 Hiquebran Road,COMPLETED,49.2312583,-124.0109637,https://www.nanaimo.ca/whatsbuilding/folder/BP118187,TYPE: Single / Two Family Alteration   SUBJECT: 5604 Hiquebran Road   STATUS: COMPLETED
BP117376,Building Permits,Accessory Building,1789 Flagstone -- Scanned,COMPLETED,49.1116431,-123.9327481,https://www.nanaimo.ca/whatsbuilding/folder/BP117376,TYPE: Accessory Building   SUBJECT: 1789 Flagstone -- Scanned   STATUS: COMPLETED
BP117378,Building Permits,Single / Two Family Dwelling,2173  Salmon Road -- Scanned,COMPLETED,49.1677380,-123.9846284,https://www.nanaimo.ca/whatsbuilding/folder/BP117378,TYPE: Single / Two Family Dwelling   SUBJECT: 2173  Salmon Road -- Scanned   STATUS: COMPLETED
BP117381,Building Permits,Commercial / Multi / Industrial,2400 Labieux (Parent)  Ph 3- Scanned,COMPLETED,49.1998203,-124.0021137,https://www.nanaimo.ca/whatsbuilding/folder/BP117381,TYPE: Commercial / Multi / Industrial   SUBJECT: 2400 Labieux (Parent)  Ph 3- Scanned   STATUS: COMPLETED
BP117421,Building Permits,Demolition Permit,2190 Highland Boulevard -- Scanned,COMPLETED,49.1920106,-123.9701564,https://www.nanaimo.ca/whatsbuilding/folder/BP117421,TYPE: Demolition Permit   SUBJECT: 2190 Highland Boulevard -- Scanned   STATUS: COMPLETED
BP117382,Building Permits,Commercial / Multi / Industrial,2400 Labieux (Parent) Ph 3- -- Scanned,COMPLETED,49.1998431,-124.0024463,https://www.nanaimo.ca/whatsbuilding/folder/BP117382,TYPE: Commercial / Multi / Industrial   SUBJECT: 2400 Labieux (Parent) Ph 3- -- Scanned   STATUS: COMPLETED
BP117383,Building Permits,Commercial / Multi / Industrial,2400 Labieux (Parent) Ph 3- Scanned,COMPLETED,49.1998301,-124.0027001,https://www.nanaimo.ca/whatsbuilding/folder/BP117383,TYPE: Commercial / Multi / Industrial   SUBJECT: 2400 Labieux (Parent) Ph 3- Scanned   STATUS: COMPLETED
BP118005,Building Permits,Commercial / Multi-Res Alteration,3601 Shenton Road,COMPLETED,49.2044326,-124.0092642,https://www.nanaimo.ca/whatsbuilding/folder/BP118005,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 3601 Shenton Road   STATUS: COMPLETED
BP117387,Building Permits,Garage / Carport Permit,5959 Hammond Bay Road - Scanned,COMPLETED,49.2339310,-124.0249678,https://www.nanaimo.ca/whatsbuilding/folder/BP117387,TYPE: Garage / Carport Permit   SUBJECT: 5959 Hammond Bay Road - Scanned   STATUS: COMPLETED
BP117396,Building Permits,Commercial / Multi-Res Alteration,680 Third - SCANNED,COMPLETED,49.1633137,-123.9595319,https://www.nanaimo.ca/whatsbuilding/folder/BP117396,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 680 Third - SCANNED   STATUS: COMPLETED
BP117397,Building Permits,Commercial / Multi-Res Alteration,270 Wakesiah - SCANNED,COMPLETED,49.1635431,-123.9603567,https://www.nanaimo.ca/whatsbuilding/folder/BP117397,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 270 Wakesiah - SCANNED   STATUS: COMPLETED
BP117986,Building Permits,Single / Two Family Alteration,559 Seventh Street,RETIRED,49.1472715,-123.9520031,https://www.nanaimo.ca/whatsbuilding/folder/BP117986,TYPE: Single / Two Family Alteration   SUBJECT: 559 Seventh Street   STATUS: RETIRED
BP117568,Building Permits,Single / Two Family Alteration,651 Nicol -- Scanned,COMPLETED,49.1518028,-123.9333642,https://www.nanaimo.ca/whatsbuilding/folder/BP117568,TYPE: Single / Two Family Alteration   SUBJECT: 651 Nicol -- Scanned   STATUS: COMPLETED
BP118188,Building Permits,Single / Two Family Dwelling,498 Menzies Ridge,COMPLETED,49.1728267,-123.9653525,https://www.nanaimo.ca/whatsbuilding/folder/BP118188,TYPE: Single / Two Family Dwelling   SUBJECT: 498 Menzies Ridge   STATUS: COMPLETED
BP118055,Building Permits,Commercial / Multi-Res Alteration,1925 Bowen,COMPLETED,49.1854516,-123.9847022,https://www.nanaimo.ca/whatsbuilding/folder/BP118055,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 1925 Bowen   STATUS: COMPLETED
BP118077,Building Permits,Commercial / Multi-Res Alteration,123 C Commercial -- Scanned,COMPLETED,49.1659014,-123.9372197,https://www.nanaimo.ca/whatsbuilding/folder/BP118077,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 123 C Commercial -- Scanned   STATUS: COMPLETED
BP118085,Building Permits,Accessory Building,2136 Henderson Lake Way,COMPLETED,49.1657767,-124.0026459,https://www.nanaimo.ca/whatsbuilding/folder/BP118085,TYPE: Accessory Building   SUBJECT: 2136 Henderson Lake Way   STATUS: COMPLETED
BP118058,Building Permits,Sign Permit,4100 Wellington -- Scanned,COMPLETED,49.2072156,-124.0192319,https://www.nanaimo.ca/whatsbuilding/folder/BP118058,TYPE: Sign Permit   SUBJECT: 4100 Wellington -- Scanned   STATUS: COMPLETED
BP117431,Building Permits,Commercial / Multi-Res Alteration,46 Nicol Street,COMPLETED,49.1613713,-123.9345497,https://www.nanaimo.ca/whatsbuilding/folder/BP117431,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 46 Nicol Street   STATUS: COMPLETED
BP118145,Building Permits,Single / Two Family Dwelling,1731 Trevors Road - SFD - SCANNED,COMPLETED,49.1148091,-123.9270852,https://www.nanaimo.ca/whatsbuilding/folder/BP118145,TYPE: Single / Two Family Dwelling   SUBJECT: 1731 Trevors Road - SFD - SCANNED   STATUS: COMPLETED
BP117493,Building Permits,Single / Two Family Alteration,750 Railway -- Scanned,COMPLETED,49.1486180,-123.9392854,https://www.nanaimo.ca/whatsbuilding/folder/BP117493,TYPE: Single / Two Family Alteration   SUBJECT: 750 Railway -- Scanned   STATUS: COMPLETED
BP118258,Building Permits,Single / Two Family Alteration,104 Sharon Place -- Scanned,COMPLETED,49.2454140,-124.0330720,https://www.nanaimo.ca/whatsbuilding/folder/BP118258,TYPE: Single / Two Family Alteration   SUBJECT: 104 Sharon Place -- Scanned   STATUS: COMPLETED
BP116943,Building Permits,Single / Two Family Alteration,3225 Emerald Drive,RETIRED,49.2126077,-124.0017162,https://www.nanaimo.ca/whatsbuilding/folder/BP116943,TYPE: Single / Two Family Alteration   SUBJECT: 3225 Emerald Drive   STATUS: RETIRED
BP116969,Building Permits,Commercial / Multi / Industrial,2800 Highland Blvd,CANCELLED,49.2008882,-123.9849058,https://www.nanaimo.ca/whatsbuilding/folder/BP116969,TYPE: Commercial / Multi / Industrial   SUBJECT: 2800 Highland Blvd   STATUS: CANCELLED
BP118183,Building Permits,Single / Two Family Dwelling,1744 Trevors,COMPLETED,49.1147091,-123.9279126,https://www.nanaimo.ca/whatsbuilding/folder/BP118183,TYPE: Single / Two Family Dwelling   SUBJECT: 1744 Trevors   STATUS: COMPLETED
BP118191,Building Permits,Single / Two Family Dwelling,5352 Cascara Dr.,COMPLETED,49.2268496,-124.0121363,https://www.nanaimo.ca/whatsbuilding/folder/BP118191,TYPE: Single / Two Family Dwelling   SUBJECT: 5352 Cascara Dr.   STATUS: COMPLETED
BP118194,Building Permits,Commercial / Multi / Industrial,3217 Hammond Bay Road(Main permit),HOLDBACK,49.2138186,-123.9576585,https://www.nanaimo.ca/whatsbuilding/folder/BP118194,TYPE: Commercial / Multi / Industrial   SUBJECT: 3217 Hammond Bay Road(Main permit)   STATUS: HOLDBACK
BP118198,Building Permits,Commercial / Multi / Industrial,4585 Uplands Drive - Parent 4750 Rutherford Road - SCANNED,COMPLETED,49.2175560,-124.0291289,https://www.nanaimo.ca/whatsbuilding/folder/BP118198,TYPE: Commercial / Multi / Industrial   SUBJECT: 4585 Uplands Drive - Parent 4750 Rutherford Road - SCANNED   STATUS: COMPLETED
BP118288,Building Permits,Single / Two Family Alteration,2502 Nadely Crescent,CANCELLED,49.1949557,-124.0074421,https://www.nanaimo.ca/whatsbuilding/folder/BP118288,TYPE: Single / Two Family Alteration   SUBJECT: 2502 Nadely Crescent   STATUS: CANCELLED
BP117429,Building Permits,Single / Two Family Alteration,1305 Thalia Place,COMPLETED,49.1604748,-123.9767813,https://www.nanaimo.ca/whatsbuilding/folder/BP117429,TYPE: Single / Two Family Alteration   SUBJECT: 1305 Thalia Place   STATUS: COMPLETED
BP118021,Building Permits,Single / Two Family Alteration,370 Bruce -- Scanned,COMPLETED,49.1601594,-123.9491303,https://www.nanaimo.ca/whatsbuilding/folder/BP118021,TYPE: Single / Two Family Alteration   SUBJECT: 370 Bruce -- Scanned   STATUS: COMPLETED
BP118024,Building Permits,Single / Two Family Alteration,3638 Overlook,COMPLETED,49.2237303,-123.9525413,https://www.nanaimo.ca/whatsbuilding/folder/BP118024,TYPE: Single / Two Family Alteration   SUBJECT: 3638 Overlook   STATUS: COMPLETED
BP117191,Building Permits,Single / Two Family Dwelling,358 Poet's Trail Drive -- Scanned,COMPLETED,49.1713045,-123.9659188,https://www.nanaimo.ca/whatsbuilding/folder/BP117191,TYPE: Single / Two Family Dwelling   SUBJECT: 358 Poet's Trail Drive -- Scanned   STATUS: COMPLETED
BP117218,Building Permits,Single / Two Family Alteration,6267 McRobb Avenue,COMPLETED,49.2389166,-124.0374397,https://www.nanaimo.ca/whatsbuilding/folder/BP117218,TYPE: Single / Two Family Alteration   SUBJECT: 6267 McRobb Avenue   STATUS: COMPLETED
BP117680,Building Permits,Single / Two Family Alteration,224 Milton Street,COMPLETED,49.1657378,-123.9454839,https://www.nanaimo.ca/whatsbuilding/folder/BP117680,TYPE: Single / Two Family Alteration   SUBJECT: 224 Milton Street   STATUS: COMPLETED
BP117761,Building Permits,Access Permit,5529 Rutherford Avenue,COMPLETED,49.2307859,-124.0193844,https://www.nanaimo.ca/whatsbuilding/folder/BP117761,TYPE: Access Permit   SUBJECT: 5529 Rutherford Avenue   STATUS: COMPLETED
BP117833,Building Permits,Service Permit,57 Lake Heights Place,COMPLETED,49.2290594,-124.0592992,https://www.nanaimo.ca/whatsbuilding/folder/BP117833,TYPE: Service Permit   SUBJECT: 57 Lake Heights Place   STATUS: COMPLETED
BP117960,Building Permits,Single / Two Family Dwelling,2017 Frostbirch -- Scanned,COMPLETED,49.1012995,-123.9345007,https://www.nanaimo.ca/whatsbuilding/folder/BP117960,TYPE: Single / Two Family Dwelling   SUBJECT: 2017 Frostbirch -- Scanned   STATUS: COMPLETED
BP117834,Building Permits,Service Permit,61 Lake Heights Place,COMPLETED,49.2293884,-124.0591007,https://www.nanaimo.ca/whatsbuilding/folder/BP117834,TYPE: Service Permit   SUBJECT: 61 Lake Heights Place   STATUS: COMPLETED
BP117835,Building Permits,Service Permit,65 Lake Heights Place -- Scanned,COMPLETED,49.2295827,-124.0587576,https://www.nanaimo.ca/whatsbuilding/folder/BP117835,TYPE: Service Permit   SUBJECT: 65 Lake Heights Place -- Scanned   STATUS: COMPLETED
BP116983,Building Permits,Single / Two Family Alteration,3290 Arrowsmith Road -- Scanned,COMPLETED,49.2200702,-123.9915307,https://www.nanaimo.ca/whatsbuilding/folder/BP116983,TYPE: Single / Two Family Alteration   SUBJECT: 3290 Arrowsmith Road -- Scanned   STATUS: COMPLETED
BP117844,Building Permits,Service Permit,109 Lake View Crescent -- Scanned,COMPLETED,49.2287180,-124.0561605,https://www.nanaimo.ca/whatsbuilding/folder/BP117844,TYPE: Service Permit   SUBJECT: 109 Lake View Crescent -- Scanned   STATUS: COMPLETED
