"þÿ""School #""",School name,Division Name,Division Code,Address Line 1,Address Line 2,city,postalCode,email,infoString,gradeString,trackString,fax,phone,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3
1751,IBERVILLE COLONY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  2)-1751-0195, K-12, ,2043532706.0,2043532297,0,1,1,1,1
1052,JAMES VALLEY COLONY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  3)-1052-0195, K-12, ,2043532706.0,2043532297,0,1,1,1,1
1053,LAKESIDE COLONY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  2)-1053-0195, K-12, ,2043532706.0,2043532297,0,1,1,1,1
1290,MAPLE CREEK SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  2)-1290-0195, K-12, ,2044352803.0,2044352299,0,1,1,1,1
1642,MAXWELL COLONY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  1)-1642-0195, K-12, ,2043532706.0,2043532297,0,1,1,1,1
1514,MIAMI SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 220,,MIAMI,R0G 1H0,miamischool@prsdmb.ca,( 19)-1514-0195, K-12, ,2044352464.0,2044352441,0,1,1,1,1
1581,ROLAND ELEMENTARY,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 93,,ROLAND,R0G 1T0,rolandschool@prsdmb.ca,(  8)-1581-0195, K-6, ,2043432254.0,2043432023,0,1,1,0,0
2033,ROSEBANK COLONY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca@prsdmb.ca,(  2)-2033-0195, K-12, ,2044352269.0,2044352269,0,1,1,1,1
1722,ROSEDALE COLONY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  1)-1722-0195, K-12, ,2043532706.0,2043532297,0,1,1,1,1
2071,SKY VIEW SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  1)-2071-0195, K-12, ,2044352659.0,2044352517,0,1,1,1,1
1054,ST. FRANCOIS XAVIER COMMUNITY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,991 HIGHWAY 26,,ST. FRANCOIS XAVIER,R4L 1A4,sfx@prsdmb.ca,( 13)-1054-0195, K-6, ,2048642022.0,2048642868,0,1,1,0,0
1558,ST. LAURENT SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,447 VETERAN'S MEMORIAL ROAD,,ST. LAURENT,R0C 2S0,stlschool@prsdmb.ca,( 19)-1558-0195, K-12, ,2046462034.0,2046462209,0,1,1,1,1
1070,ST. PAUL'S COLLEGIATE,PRAIRIE ROSE SCHOOL DIVISION,195,P.O. BOX 70,,ELIE,R0H 0H0,spc@prsdmb.ca,( 17)-1070-0195, 7-12, IM,2043532624.0,2043532084,0,0,0,1,1
2045,STARLITE COLONY SCHOOL,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.ca,(  2)-2045-0195, K-12, ,2043532706.0,2043532297,0,1,1,1,1
1443,WALDHEIM ELEMENTARY,PRAIRIE ROSE SCHOOL DIVISION,195,BOX 56,#3 PR 248 SOUTH,ELIE,R0H 0H0,huttadmin@prsdmb.capo0,(  1)-1443-0195, K-12, ,0.0,2043532297,0,1,1,1,1
1439,BALDUR SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 340,,BALDUR,R0K 0B0,baldur@prspirit.org,(  9)-1439-0193, K-12, ,,2045352314,0,1,1,1,1
1092,BOYNE VALLEY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,OAK RIDGE COLONY,BOX 279,HOLLAND,R0G 0X0,boyne@prspirit.org,(  3)-1092-0193, K-12, ,,2045262533,0,1,1,1,1
2072,CARTWRIGHT SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,GENERAL DELIVERY,,CARTWRIGHT,R0K 0L0,cartwright@prspirit.org,(  6)-2072-0193, K-11, ,2045292455.0,2045292357,0,1,1,1,1
1445,CRYSTAL CITY EARLY YEARS SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 220,,CRYSTAL CITY,R0K 0N0,ccey@prspirit.org,(  8)-1445-0193, K-4, ,,2048732476,0,1,1,0,0
1559,EVERGREEN COLONY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,EVERGREEN COLONY,BOX 297,SOMERSET,R0G 2L0,evergreen@prspirit.org,(  2)-1559-0193, K-12, ,2047442790.0,2047442030,0,1,1,1,1
1635,FAIRHOLME COLONY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,FAIRHOLME COLONY,BOX 550,PORTAGE LA PRAIRIE,R1N 3B9,fairholme@prspirit.org,(  2)-1635-0193, K-12, ,,2042522289,0,1,1,1,1
1909,GLENBORO SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 550,,GLENBORO,R0K 0X0,glenboro@prspirit.org,( 18)-1909-0193, K-12, ,,2048272593,0,1,1,1,1
2278,HARMONY COLONY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 171,,RATHWELL,R0G 1S0,harmony@prspirit.org,(  1)-2278-0193, K-12, ,,2047492356,0,1,1,1,1
1322,HOLLAND ELEMENTARY,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 10,,HOLLAND,R0G 0X0,holland@prspirit.org,(  7)-1322-0193, K-8, ,2045262221.0,2045262179,0,1,1,1,0
2047,KAMSLEY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 403,,N.-D.-DE-LOURDES,R0G 1M0,kamsley@prspirit.org,(  2)-2047-0193, K-12, ,2047442799.0,2047442145,0,1,1,1,1
1591,MANITOU ELEMENTARY,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 66,,MANITOU,R0G 1G0,mes@prspirit.org,( 13)-1591-0193, K-6, ,,2042422844,0,1,1,0,0
1096,NELLIE MCCLUNG COLLEGIATE,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 339,,MANITOU,R0G 1G0,nmc@prspirit.org,( 12)-1096-0193, 7-12, ,2042422981.0,2042422640,0,0,0,1,1
1348,NEW ROSEDALE SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,NEW ROSEDALE COLONY,BOX 460,PORTAGE LA PRAIRIE,R1N 3B7,nrs@prspirit.org,(  3)-1348-0193, K-12, ,,2042522870,0,1,1,1,1
1301,PILOT MOUND SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 299,,PILOT MOUND,R0G 1P0,pmci@prspirit.org,(  7)-1301-0193, 9-12, ,,2048252559,0,0,0,1,1
1553,PRAIRIE MOUNTAIN ELEMENTARY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 340,,SWAN LAKE,R0G 2S0,pmes@prspirit.org,( 14)-1553-0193, K-8, IM,2048362286.0,2048362855,0,1,1,1,0
1370,PRAIRIE MOUNTAIN HIGH SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 250,,SOMERSET,R0G 2L0,pmhs@prspirit.org,( 10)-1370-0193, 9-12,FR ,2047442054.0,2047442751,0,0,0,1,1
1644,SANDY BANK SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,GENERAL DELIVERY,CYPRESS RIVER COLONY,CYPRESS RIVER,R0K 0P0,sandybank@prspirit.org,(  3)-1644-0193, K-12, ,,2047432208,0,1,1,1,1
2084,SHADY LANE SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 26,,TREHERNE,R0G 2V0,shadylane@prspirit.org,(  3)-2084-0193, K-12, ,,2047232097,0,1,1,1,1
1977,SHAMROCK SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 212,,BALDUR,R0K 0B0,shamrock@prspirit.org,(  3)-1977-0193, K-12, ,,2045352120,0,1,1,1,1
1340,ST. CLAUDE SCHOOL COMPLEX,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 250,,ST. CLAUDE,R0G 1Z0,stclaude@prspirit.org,( 15)-1340-0193, K-12,FR ,,2043792441,0,1,1,1,1
1455,STE. MARIE SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,GENERAL DELIVERY,,BRUXELLES,R0G 0G0,stemarie@prspirit.org,(  3)-1455-0193, K-8, ,,2045262185,0,1,1,1,0
1841,THOMAS GREENWAY MIDDLE YEARS SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 280,,CRYSTAL CITY,R0K 0N0,tgms@prspirit.org,(  4)-1841-0193, 5-8, ,,2048732147,0,0,1,1,0
1873,TREHERNE COLLEGIATE,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 269,,TREHERNE,R0G 2V0,tci@prspirit.org,(  7)-1873-0193, 9-12, ,,2047232781,0,0,0,1,1
1238,TREHERNE ELEMENTARY,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 110,,TREHERNE,R0G 2V0,tes@prspirit.org,(  7)-1238-0193, K-8, ,,2047232737,0,1,1,1,0
1842,VALLEYVIEW SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,VALLEYVIEW COLONY,BOX 119,SWAN LAKE,R0G 2S0,valleyv@prspirit.org,(  2)-1842-0193, K-12, ,,2048362212,0,1,1,1,1
1643,WEST VALLEY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,PEMBINA COLONY,BOX 38,DARLINGFORD,R0G 0L0,westvalley@prspirit.org,(  3)-1643-0193, K-12, ,,2042462255,0,1,1,1,1
2088,WHISTLING WIND SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 249,,GLENBORO,R0K 0X0,whistlingwind@prspirit.org,(  2)-2088-0193, K-12, ,,2048272309,0,1,1,1,1
2073,WILLOW CREEK COLONY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 307,WILLOW CREEK COLONY,CARTWRIGHT,R0K 0L0,willowcreek@prspirit.org,(  3)-2073-0193, K-12, ,2045292624.0,2045292567,0,1,1,1,1
1978,WINDY BAY SCHOOL,PRAIRIE SPIRIT SCHOOL DIVISION,193,BOX 60,,PILOT MOUND,R0G 1P0,windybay@prspirit.org,(  1)-1978-0193, K-12, ,,2048252049,0,1,1,1,1
2052,ALBRIGHT SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,OAK BLUFF COLONY,BOX 819,MORRIS,R0G 1K0,albright@rrvsd.ca,(  4)-2052-0190, K-12, ,2047466802.0,2047468518,0,1,1,1,1
1763,DOMAIN ELEMENTARY,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 54,,DOMAIN,R0G 0M0,domain@rrvsd.ca,(  3)-1763-0190, K-8, ,2047364483.0,2047364083,0,1,1,1,0
2087,ÉCOLE HÉRITAGE IMMERSION,RED RIVER VALLEY SCHOOL DIVISION,190,CASE POSTALE 489,,ST. PIERRE-JOLYS,R0A 1V0,heritage@rrvsd.ca,( 17)-2087-0190, M-8, IM,2044337175.0,2044333460,0,1,1,1,0
1035,ÉCOLE SAINT-MALO SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,P.O. BOX 190,,ST. MALO,R0A 1T0,stmalo@rrvsd.ca,( 22)-1035-0190, K-8,FR ,2043475021.0,2043475255,0,1,1,1,0
1824,INST. COLL. SAINT-PIERRE,RED RIVER VALLEY SCHOOL DIVISION,190,CASE POSTALE 188,,ST. PIERRE-JOLYS,R0A 1V0,icsp@rrvsd.ca,( 11)-1824-0190, 9-12, IM,2044337412.0,2044337938,0,0,0,1,1
1771,J. A. CUDDY ELEMENTARY,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 148,,SANFORD,R0G 2J0,jacuddy@rrvsd.ca,( 15)-1771-0190, K-8, ,2047364196.0,2047362282,0,1,1,1,0
1792,LOWE FARM SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 250,,LOWE FARM,R0G 1E0,lowefarm@rrvsd.ca,(  9)-1792-0190, K-8, ,2047466123.0,2047468068,0,1,1,1,0
1084,MORRIS SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 548,,MORRIS,R0G 1K0,morris@rrvsd.ca,( 39)-1084-0190, K-12, ,2047462126.0,2047462612,0,1,1,1,1
1893,OAK BLUFF COMMUNITY SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,155 AGRI PARK ROAD,,OAK BLUFF,R4G 0A5,oakbluff@rrvsd.ca,( 10)-1893-0190, K-8, ,2048970347.0,2048950004,0,1,1,1,0
1069,PEACE VALLEY SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,HOMEWOOD COLONY,,STARBUCK,R0G 2P0,peacevalley@rrvsd.ca,(  5)-1069-0190, K-12, ,2047352825.0,2047352863,0,1,1,1,1
1579,ROSENORT SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 70,,ROSENORT,R0G 1W0,rosenort@rrvsd.ca,( 21)-1579-0190, K-12, ,2047462069.0,2047468355,0,1,1,1,1
1191,SANFORD COLLEGIATE,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 70,130 BLYTHEFIELD ROAD,SANFORD,R0G 2J0,sanfordcollegiate@rrvsd.ca,( 21)-1191-0190, 9-12, ,2047364177.0,2047362366,0,0,0,1,1
1633,STARBUCK SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 10,,STARBUCK,R0G 2P0,starbuck@rrvsd.ca,( 11)-1633-0190, K-8, ,2047352213.0,2047352779,0,1,1,1,0
1299,SUNCREST COLONY SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,BOX 4,,TOUROND,R0A 2G0,suncrest@rrvsd.ca,(  4)-1299-0190, K-12, ,2044333161.0,2044337970,0,1,1,1,1
1944,VERMILLION COLONY SCHOOL,RED RIVER VALLEY SCHOOL DIVISION,190,VERMILLION COLONY,BOX 238,SANFORD,R0G 2J0,vermillion@rrvsd.ca,(  5)-1944-0190, K-12, ,2047364795.0,2047364223,0,1,1,1,1
1621,ANGUS MCKAY SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,850 WOODVALE STREET,,WINNIPEG,R2K 2G8,am@retsd.mb.ca,(  9)-1621-0196, K-5, ,2046689283.0,2046612378,0,1,1,0,0
1762,ARTHUR DAY MIDDLE SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,43 WHITEHALL BOULEVARD,,WINNIPEG,R2C 0Y3,ad@retsd.mb.ca,( 31)-1762-0196, 6-8, ,2042224865.0,2049586522,0,0,1,1,0
1869,BERNIE WOLFE COMMUNITY SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,95 BOURNAIS DRIVE,,WINNIPEG,R2C 3Z2,bw@retsd.mb.ca,( 51)-1869-0196, K-8, ,2046679871.0,2049586532,0,1,1,1,0
1139,BERTRUN E. GLAVIN ELEMENTARY,RIVER EAST TRANSCONA SCHOOL DIVISION,196,166 ANTRIM ROAD,,WINNIPEG,R2K 3L2,beg@retsd.mb.ca,( 23)-1139-0196, K-5, ,2046689361.0,2046691277,0,1,1,0,0
1367,BIRD'S HILL SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,3950 RALEIGH STREET,,EAST ST. PAUL,R2E 0G9,bh@retsd.mb.ca,( 19)-1367-0196, K-5, ,2046689378.0,2046637669,0,1,1,0,0
1805,CHIEF PEGUIS JUNIOR HIGH,RIVER EAST TRANSCONA SCHOOL DIVISION,196,1400 ROTHESAY STREET,,WINNIPEG,R2G 1V2,cp@retsd.mb.ca,( 37)-1805-0196, 6-8, ,2046674506.0,2046689442,0,0,1,1,0
2032,COLLÈGE PIERRE-ELLIOTT-TRUDEAU,RIVER EAST TRANSCONA SCHOOL DIVISION,196,216 RUE REDONDA,,WINNIPEG,R2C 1L6,cpet@retsd.mb.ca,( 20)-2032-0196, 9-12, IM,2042224883.0,2049586888,0,0,0,1,1
1747,DONWOOD SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,400 DONWOOD DRIVE,,WINNIPEG,R2G 0X4,don@retsd.mb.ca,( 24)-1747-0196, K-5, ,2046689269.0,2046689438,0,1,1,0,0
1109,DR. F.W.L. HAMILTON SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,3225 HENDERSON HWY,,EAST ST. PAUL,R2E 0J2,dh@retsd.mb.ca,( 16)-1109-0196, K-5, ,2046697001.0,2046612500,0,1,1,0,0
1144,ÉCOLE CENTRALE,RIVER EAST TRANSCONA SCHOOL DIVISION,196,604 RUE DAY,,WINNIPEG,R2C 1B6,ec@retsd.mb.ca,( 20)-1144-0196, M-4, IM,2042224873.0,2049586426,0,1,1,0,0
1856,ÉCOLE MARGARET-UNDERHILL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,25 PLACE REGINA,,WINNIPEG,R2C 0S5,emu@retsd.mb.ca,( 21)-1856-0196, M-4, IM,2042224998.0,2049586832,0,1,1,0,0
1312,ÉCOLE REGENT PARK,RIVER EAST TRANSCONA SCHOOL DIVISION,196,411 RUE MOROZ,,WINNIPEG,R2C 2X4,erp@retsd.mb.ca,( 23)-1312-0196, 5-8, IM,2042224885.0,2049586830,0,0,1,1,0
1748,EMERSON ELEMENTARY,RIVER EAST TRANSCONA SCHOOL DIVISION,196,323 EMERSON STREET,,WINNIPEG,R2G 1G3,emer@retsd.mb.ca,( 17)-1748-0196, K-5, ,2046678911.0,2046694430,0,1,1,0,0
1519,HAMPSTEAD SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,920 HAMPSTEAD AVENUE,,WINNIPEG,R2K 2A3,hampstead@retsd.mb.ca,( 16)-1519-0196, K-5, ,2046689417.0,2046541818,0,1,1,0,0
1776,HAROLD HATCHER SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,500 REDONDA STREET,,WINNIPEG,R2C 3T7,hh@retsd.mb.ca,( 30)-1776-0196, K-5, ,2042244702.0,2049586880,0,1,1,0,0
1265,JOHN DE GRAFF SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,1020 LOUELDA STREET,,WINNIPEG,R2K 3Z4,jdg@retsd.mb.ca,( 33)-1265-0196, K-5, ,2046689413.0,2046691280,0,1,1,0,0
2136,JOHN G. STEWART SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,2069 HENDERSON HIGHWAY,,WINNIPEG,R2G 1P7,jgs@retsd.mb.ca,( 11)-2136-0196, 5-12, ,2043340074.0,2043383670,0,0,1,1,1
1538,JOHN HENDERSON JUNIOR HIGH SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,930 BRAZIER STREET,,WINNIPEG,R2K 2P3,jh@retsd.mb.ca,( 37)-1538-0196, 6-8, IM,2046689353.0,2046612503,0,0,1,1,0
1556,JOHN PRITCHARD SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,1490 HENDERSON HIGHWAY,,WINNIPEG,R2G 1N5,jp@retsd.mb.ca,( 35)-1556-0196, K-8, ,2043349899.0,2043391984,0,1,1,1,0
1663,JOHN W. GUNN MIDDLE SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,351 HAROLD AVENUE WEST,,WINNIPEG,R2C 2C9,jwg@retsd.mb.ca,( 31)-1663-0196, 6-8, ,2042224967.0,2049586500,0,0,1,1,0
1992,JOSEPH TERES SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,131 SANFORD FLEMING DRIVE,,WINNIPEG,R2C 5B8,jt@retsd.mb.ca,( 28)-1992-0196, K-5, ,2042244749.0,2049586860,0,1,1,0,0
1847,KILDONAN-EAST COLLEGIATE,RIVER EAST TRANSCONA SCHOOL DIVISION,196,845 CONCORDIA AVENUE,,WINNIPEG,R2K 2M6,kec@retsd.mb.ca,( 86)-1847-0196, 9-12, ,2046671203.0,2046672960,0,0,0,1,1
1011,LORD WOLSELEY SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,939 HENDERSON HWY,,WINNIPEG,R2K 2M2,lw@retsd.mb.ca,( 12)-1011-0196, K-5, ,2046689363.0,2046612384,0,1,1,0,0
1740,MAPLE LEAF SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,251 MCIVOR AVENUE,,WINNIPEG,R2G 0Z7,ml@retsd.mb.ca,( 13)-1740-0196, K-5, ,2046675853.0,2046619509,0,1,1,0,0
1233,MILES MACDONELL COLLEGIATE,RIVER EAST TRANSCONA SCHOOL DIVISION,196,757 ROCH STREET,,WINNIPEG,R2K 2R1,mmc@retsd.mb.ca,( 74)-1233-0196, 9-12, IM,2046543803.0,2046671103,0,0,0,1,1
1462,MUNROE JUNIOR HIGH SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,405 MUNROE AVENUE,,WINNIPEG,R2K 1H5,mun@retsd.mb.ca,( 21)-1462-0196, 6-8, IM,2046676211.0,2046614451,0,0,1,1,0
1379,MURDOCH MACKAY COLLEGIATE,RIVER EAST TRANSCONA SCHOOL DIVISION,196,260 REDONDA STREET,,WINNIPEG,R2C 1L6,mur@retsd.mb.ca,( 57)-1379-0196, 9-12, ,2042245920.0,2049586460,0,0,0,1,1
1709,NEIL CAMPBELL SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,845 GOLSPIE STREET,,WINNIPEG,R2K 2V5,nc@retsd.mb.ca,( 24)-1709-0196, K-5, IM,2046689291.0,2046612848,0,1,1,0,0
1662,POLSON SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,491 MUNROE AVENUE,,WINNIPEG,R2K 1H5,pol@retsd.mb.ca,( 13)-1662-0196, K-5, ,2046689343.0,2046694490,0,1,1,0,0
1264,PRINCE EDWARD SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,649 BRAZIER STREET,,WINNIPEG,R2K 2N4,pe@retsd.mb.ca,( 13)-1264-0196, K-5, ,2046689345.0,2046675727,0,1,1,0,0
1741,PRINCESS MARGARET SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,367 HAWTHORNE AVENUE,,WINNIPEG,R2G 0H6,pm@retsd.mb.ca,( 28)-1741-0196, K-5, ,2046685659.0,2046635073,0,1,1,0,0
1687,RADISSON SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,1105 WINONA STREET,,WINNIPEG,R2C 2P9,rad@retsd.mb.ca,( 15)-1687-0196, K-5, ,2042225037.0,2049586591,0,1,1,0,0
1755,RIVER EAST COLLEGIATE,RIVER EAST TRANSCONA SCHOOL DIVISION,196,295 SUTTON AVENUE,,WINNIPEG,R2G 0T1,rec@retsd.mb.ca,( 73)-1755-0196, 9-12, ,2043389515.0,2043384611,0,0,0,1,1
1394,ROBERT ANDREWS SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,3230 MANLIUS STREET,,EAST ST. PAUL,R2E 0H7,ra@retsd.mb.ca,( 20)-1394-0196, 6-8, ,2046697002.0,2046615838,0,0,1,1,0
1783,SALISBURY MORSE PLACE SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,795 PRINCE RUPERT AVENUE,,WINNIPEG,R2K 1W6,smp@retsd.mb.ca,( 49)-1783-0196, K-8, IM,2046689390.0,2046689304,0,1,1,1,0
1746,SHERWOOD SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,509 GREY STREET,,WINNIPEG,R2K 2Z1,sher@retsd.mb.ca,( 12)-1746-0196, K-5, ,2046689406.0,2046670413,0,1,1,0,0
1298,SPRINGFIELD HEIGHTS SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,505 SHARRON BAY,,WINNIPEG,R2G 0H8,shs@retsd.mb.ca,( 36)-1298-0196, K-5, IM,2046689285.0,2046635078,0,1,1,0,0
1957,SUN VALLEY SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,125 SUN VALLEY DRIVE,,WINNIPEG,R2G 2W4,sv@retsd.mb.ca,( 32)-1957-0196, K-5, IM,2046689360.0,2046637664,0,1,1,0,0
1081,TRANSCONA COLLEGIATE,RIVER EAST TRANSCONA SCHOOL DIVISION,196,1305 WINONA STREET,,WINNIPEG,R2C 2P9,tc@retsd.mb.ca,( 39)-1081-0196, 9-12, ,2049586521.0,2049586440,0,0,0,1,1
1105,VALLEY GARDENS JUNIOR HIGH,RIVER EAST TRANSCONA SCHOOL DIVISION,196,220 ANTRIM ROAD,,WINNIPEG,R2K 3L2,vg@retsd.mb.ca,( 33)-1105-0196, 6-8, ,2046689367.0,2046686249,0,0,1,1,0
1020,WAYOATA SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,605 WAYOATA STREET,,WINNIPEG,R2C 1J8,way@retsd.mb.ca,( 20)-1020-0196, K-5, ,2042225053.0,2049586840,0,1,1,0,0
1806,WESTVIEW SCHOOL,RIVER EAST TRANSCONA SCHOOL DIVISION,196,600 HOKA STREET,,WINNIPEG,R2C 2V1,west@retsd.mb.ca,( 15)-1806-0196, K-5, ,2042224829.0,2049586412,0,1,1,0,0
1163,COOL SPRING COLONY SCHOOL,ROLLING RIVER SCHOOL DIVISION,156,COOL SPRING COLONY,BOX 1015,MINNEDOSA,R0J 1E0,coolspring@rrsd.mb.ca,(  4)-1163-0156, K-12, ,2048652350.0,2048652350,0,1,1,1,1
1728,DEERBOINE COLONY SCHOOL,ROLLING RIVER SCHOOL DIVISION,156,DEERBOINE COLONY,R. R. #1,ALEXANDER,R0K 0A0,deerboine@rrsd.mb.ca,(  3)-1728-0156, K-12, ,2047276260.0,2047281106,0,1,1,1,1
1169,DOUGLAS ELEMENTARY,ROLLING RIVER SCHOOL DIVISION,156,BOX 197,,DOUGLAS,R0K 0R0,douglaselem@rrsd.mb.ca,(  7)-1169-0156, K-8, ,2047634893.0,2047634480,0,1,1,1,0
1723,ELTON COLLEGIATE,ROLLING RIVER SCHOOL DIVISION,156,205 HILLMAN AVENUE,,FORREST,R0K 0W0,eltoncoll@rrsd.mb.ca,( 11)-1723-0156, 9-12, ,2047275142.0,2047287676,0,0,0,1,1
1818,ERICKSON COLLEGIATE INSTITUTE,ROLLING RIVER SCHOOL DIVISION,156,BOX 370,,ERICKSON,R0J 0P0,ericksoncoll@rrsd.mb.ca,( 10)-1818-0156, 7-12, ,2046362383.0,2046362605,0,0,0,1,1
1918,ERICKSON ELEMENTARY,ROLLING RIVER SCHOOL DIVISION,156,GENERAL DELIVERY,,ERICKSON,R0J 0P0,ericksonelem@rrsd.mb.ca,( 12)-1918-0156, K-6, ,2046362503.0,2046362266,0,1,1,0,0
1876,FORREST ELEMENTARY,ROLLING RIVER SCHOOL DIVISION,156,GENERAL DELIVERY,,FORREST,R0K 0W0,forrestelem@rrsd.mb.ca,( 16)-1876-0156, K-8, ,2047265803.0,2047287674,0,1,1,1,0
