,SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
294,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659510,17659509,2508988955.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.668392,-124.97747,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659509
295,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659512,17659511,2502872372.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,50.032952,-125.260091,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659511
296,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659516,17659515,2503642707.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:30 - 17:00; Sun 09:30 - 17:00;,,,,,,,,49.084904,-117.62215,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659515
297,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659518,17659517,2507481226.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 09:00 - 21:00; Sun 10:00 - 18:00;,,,,,,,,48.803131,-123.721325,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659517
298,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659520,17659519,2503527842.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 10:00 - 18:00; Sun 10:00 - 17:00;,,,,,,,,49.498456,-117.29175,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659519
299,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659522,17659521,6048154630.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.721396,-123.150523,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659521
300,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659524,17659523,2507200916.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.266105,-124.782193,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659523
301,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659526,17659525,2503056899.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 18:00; Sun 10:00 - 17:00;,,,,,,,,52.113536,-122.12483,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659525
302,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659528,17659527,6048204248.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 09:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.13285,-122.339769,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659527
303,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659530,17659529,2506249741.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,54.312744,-130.326844,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659529
304,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659536,17659535,2507478655.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,52.967383,-122.441271,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659535
305,LH-6600,Pharmacies,17659483,Walmart Canada,17659484,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659538,17659537,2503151371.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 09:00 - 19:30; Tue 09:00 - 19:30; Wed 09:00 - 19:30; Thu 09:00 - 19:30; Fri 09:00 - 19:30; Sat 09:00 - 17:00; Sun 10:00 - 17:00;,,,,,,,,50.123274,-120.751022,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659484&SiteResourceAgencyNum=17659537
306,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659543,17659542,6045042070.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.059738,-122.379944,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659542
307,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659545,17659544,6045857440.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.188825,-122.804342,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659544
308,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659547,17659546,6045979169.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 11:00; Tue 07:00 - 11:00; Wed 07:00 - 11:00; Thu 07:00 - 11:00; Fri 07:00 - 11:00; Sat 07:00 - 11:00; Sun 07:00 - 11:00;,,,,,,,,49.163956,-122.877686,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659546
309,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659549,17659548,6044356150.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.259133,-123.027328,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659548
310,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659551,17659550,6048541375.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.0345,-122.271169,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659550
311,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659553,17659552,2504757512.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 09:00 - 21:00; Sun 09:00 - 21:00;,,,,,,,,48.454041,-123.374313,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659552
312,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659555,17659554,6045241264.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.191949,-122.945947,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659554
313,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659557,17659556,6049843441.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.32263,-123.098726,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659556
314,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659559,17659558,6044210353.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.25118,-122.89547,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659558
315,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17659561,17659560,6045395230.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.122595,-122.662595,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659560
316,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",34459603,17659539,6044721260.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.253528,-122.739462,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659539
317,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",34459605,17659513,2504895338.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 10:00 - 17:00; Sun 10:00 - 17:00;,,,,,,,,49.529501,-115.747711,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659513
318,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",34459607,17659533,2505580562.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,50.289057,-119.26061,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659533
319,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",34459609,17659507,6045418567.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.044222,-122.780911,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659507
320,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",34459612,17659531,2504936677.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 23:00; Tue 07:00 - 23:00; Wed 07:00 - 23:00; Thu 07:00 - 23:00; Fri 07:00 - 23:00; Sat 07:00 - 23:00; Sun 07:00 - 23:00;,,,,,,,,49.463069,-119.590033,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=17659531
321,LH-6600.2000,Late Night Pharmacies,17659483,Walmart Canada,17659541,Late Night Pharmacy Services,"Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",34459614,34459593,2508034403.0,https://www.walmart.ca/cp/shop/pharmacy-services-near-me/6000203002153,,Y,,Mon 07:00 - 22:00; Tue 07:00 - 22:00; Wed 07:00 - 22:00; Thu 07:00 - 22:00; Fri 07:00 - 22:00; Sat 07:00 - 22:00; Sun 07:00 - 22:00;,,,,,,,,50.692639,-119.319299,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659541&SiteResourceAgencyNum=34459593
