X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.0948321069999,43.829713429,1685,137286761,3835,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1105 Kingston Road, , ,Pickering,L1V1B5,20210527134157,20210527112653
-78.9022165539999,43.9272452550001,1686,137286762,3844,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,1290 Keith Ross Court, , ,Oshawa,L1H7K4,20210527134320,20210527112756
-79.24794975,43.7565183090001,1687,137286763,3845,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,3030 Lawrence Avenue East, , ,Toronto,M1P2T7,20210527134032,20210527112626
-79.228993854,43.8689899300001,1688,137286764,3848,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,110 Copper Creek Drive, , ,Markham,L6B0P9,20210527134346,20210527112724
-78.344702807,44.2982623450001,1689,137286765,3851,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,849 Alexander Court, , ,Peterborough,K9J7H8,20210527134956,20210527112828
-79.265115757,43.7698816110001,1690,137286766,3860,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1290 Ellesmere Road, , ,Toronto,M1P2X9,20210527134640,20210527112655
-78.5276789339999,45.0389644640001,1691,137286767,3864,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,7217 Gelert Road,Postal Office Box 807, ,Haliburton,K0M1S0,20210527134110,20210527112748
-79.220886546,43.8092951200001,1692,137286768,3886,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1371 Neilson Road, , ,Toronto,M1B4Z8,20210527134518,20210527112619
-79.018684788,43.882587142,1693,137286769,3891,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,300 Rossland Road East, , ,Ajax,L1Z0M1,20210527135032,20210527112716
-78.9443004629999,43.879507045,1694,137286770,3906,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,220 Dundas Street West, , ,Whitby,L1N8M7,20210527134419,20210527112821
-78.946593471,43.956327758,1695,137286771,3921,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Alpha Laboratories Incorporated, ,Alpha Laboratories Incorporated, ,5959 Anderson Street,Brooklin, ,Whitby,L1M2E9,20210527133914,20210527112649
-79.420677009,43.8025897100001,1696,137286772,3933,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Alpha Laboratories Incorporated, ,Alpha Laboratories Inc., ,7163 Yonge Street, , ,Markham,L3T0C6,20210527134623,20210527112750
-79.3126256739999,43.797105414,1697,137286773,3972,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Med-Health Laboratories Limited, ,Med-Health Laboratories Ltd., ,3443 Finch Avenue East,Suite 402, ,Toronto,M1W2S1,20210527134152,20210527112844
-79.017183383,43.8363312340001,1698,137286774,4029,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Lakeridge Health, ,Lakeridge Health Ajax - Pickering, ,580 Harwood Avenue South, , ,Ajax,L1S2J4,20210527134956,20210527112257
-79.24694195,43.7562015090001,1699,137286775,4063,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Scarborough Health Network - General Hospital, ,Scarborough Health Network - General Hospital, ,3050 Lawrence Avenue East, , ,Toronto,M1P2V5,20210527134714,20210527112244
-78.751364843,44.351797736,1700,137286776,4066,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Ross Memorial Hospital, ,Ross Memorial Hospital, ,10 Angeline Street North, , ,Kawartha Lakes,K9V4M8,20210527134133,20210527112232
-78.954635787,44.1049336840001,1701,137286777,4073,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Lakeridge Health, ,Lakeridge Health Port Perry, ,451 Paxton Street, , ,Port Perry,L9L1A8,20210527133943,20210527112251
-79.205090438,43.780235716,1702,137286778,4084,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Scarborough Health Network - Centenary Hospital, ,Scarborough Health Network - Centenary Hospital, ,2867 Ellesmere Road,Margaret Birch Wing, ,Toronto,M1E4B9,20210527134740,20210527112237
-78.8697608419999,43.9054211530001,1703,137286779,4095,Laboratory - Hospital,Hospital Laboratory - Regional Hospital(Urban),Lakeridge Health, ,Lakeridge Health Oshawa, ,1 Hospital Court, , ,Oshawa,L1G2B9,20210527134608,20210527112257
-79.1295093429999,44.1021826750001,1704,137286780,4102,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Markham Stouffville Hospital, ,Uxbridge Cottage Hospital - A Site of Markham Stouffville Hospital, ,4 Campbell Drive, , ,Uxbridge,L9P1S4,20210527134608,20210527112246
-78.198440432,43.9777567960001,1705,137286781,4147,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Northumberland Hills Hospital, ,Northumberland Hills Hospital, ,1000 DePalma Drive, , ,Cobourg,K9A5W6,20210527133645,20210527112233
-78.347491508,44.299968446,1706,137286782,4163,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Peterborough Regional Health Centre, ,Peterborough Regional Health Centre - Hospital Drive Site, ,1 Hospital Drive, , ,Peterborough,K9J7C6,20210527134444,20210527112252
-78.677999981,43.9088501620001,1707,137286783,4168,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Lakeridge Health, ,Lakeridge Health Bowmanville, ,47 Liberty Street South, , ,Bowmanville,L1C2N4,20210527134720,20210527112239
-77.790046729,44.3124883730001,1708,137286784,4186,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Campbellford Memorial Hospital, ,Campbellford Memorial Hospital, ,146 Oliver Road, , ,Campbellford,K0L1L0,20210527134931,20210527112258
-79.309059973,43.801758315,1709,137286785,4254,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Scarborough Health Network -  Birchmount Hospital, ,Scarborough Health Network  - Birchmount Hospital, ,3030 Birchmount Road, , ,Toronto,M1W3W3,20210527134503,20210527112246
-78.343070207,44.2999438460001,1710,137286786,4274,Laboratory - Hospital,Public Health Laboratory (Agency) - Regional PHL,Ontario Agency for Health Protection and Promotion, ,Ontario Agency for Health Protection and Promotion - Peterborough Public Health Laboratory, ,99 Hospital Drive, , ,Peterborough,K9J6Y8,20210527134459,20210527112235
-79.537252047,43.8084821050001,1711,137286787,5002,Laboratory - Community Private,Community (Private) Laboratory - Specialty Lab,CanAlt Health Labs Inc, ,CanAlt Health Labs Inc, ,242 Applewood Crescent,Unit 3, ,Vaughan,L4K4E5,20210527134405,20210527112422
-78.648476171,43.9094503640001,1712,137286788,5541,Laboratory - Community Private,Community (Private) Laboratory - Specialty Lab,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,1100 Bennett Road, , ,Bowmanville,L1C3K5,20210527133945,20210527112422
-79.197265638,43.8034995200001,1713,137286789,5697,Laboratory - Community Private,"Community (Private) Laboratory - Broad Scope, Splty & Ref.Lab",Med-Chem Health Care Limited, ,Med-Chem Health Care Limited, ,8150 Sheppard Avenue East, , ,Toronto,M1B5K2,20210527134333,20210527112422
-78.3455562079999,44.3012540460001,1714,137286790,5774,Laboratory - Community Private,Community (Private) Laboratory - General Function Lab,Eglinton Diagnostic Laboratories Limited, ,Eglinton Medical Laboratory, ,26 Hospital Drive, , ,Peterborough,K9J7C3,20210527134057,20210527112422
-78.859455838,43.898328452,1715,137286791,5797,Laboratory - Community Private,Community (Private) Laboratory - Specialty Lab,Flow Health Services Incorporated, ,Flow Health Services Incorporated, ,117 King Street East, , ,Oshawa,L1H1B9,20210527134414,20210527112422
-79.4393174109999,43.7569856010001,1716,137286792,3163,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,4430 Bathurst Street, , ,Toronto,M3H3S3,20210527133634,20210527112711
-79.4497353369999,44.015190745,1717,137286793,3234,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,372 Hollandview Trail, , ,Aurora,L4G0A5,20210527133700,20210527112814
-79.439757022,43.8763111210001,1718,137286794,3262,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,22 Richmond Street, , ,Richmond Hill,L4C3Y1,20210527134900,20210527112641
-79.4658874409999,43.993998241,1719,137286795,3263,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,15017 Yonge Street South, , ,Aurora,L4G1M5,20210527133830,20210527112742
-79.3591433939999,43.855595522,1720,137286796,3275,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,8787 Woodbine Avenue, , ,Markham,L3R9S2,20210527134626,20210527112615
-79.528532333,43.6855349840001,1721,137286797,3325,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1436 Royal York Road, , ,Toronto,M9P3A9,20210527134215,20210527112704
-79.475511817,43.6989908890001,1722,137286798,3336,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2221 Keele Street, , ,Toronto,M6M3Z5,20210527133626,20210527112807
-79.4498956419999,44.0621456530001,1723,137286799,3343,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,679 Davis Drive, , ,Newmarket,L3Y5G8,20210527134011,20210527112635
-79.520783238,43.7684641990001,1724,137286800,3403,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Med-Health Laboratories Limited, ,Med-Health Laboratories Limited, ,4640 Jane Street,Unit 200, ,Toronto,M3N2K5,20210527134508,20210527112734
-79.50725454,43.8369374110001,1725,137286801,3437,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2200 Rutherford Road, , ,Vaughan,L4K2V5,20210527135029,20210527112838
-79.447801324,43.8684598200001,1726,137286802,3520,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,250 Harding Boulevard West, , ,Richmond Hill,L4C9M7,20210527134028,20210527112706
-79.3129209689999,43.7432516040001,1727,137286803,3528,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1448 Lawrence Avenue East, , ,Toronto,M4A2V6,20210527134238,20210527112809
-79.282626071,43.866996627,1728,137286804,3531,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,5293 Highway,Unit 7, ,Markham,L3P1B8,20210527134528,20210527112630
-79.443273712,43.7542460000001,1729,137286805,3534,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,701 Sheppard Avenue West, , ,Toronto,M2K1C2,20210527133711,20210527112727
-79.586245861,43.788719299,1730,137286806,3535,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,8077 Islington Avenue, , ,Vaughan,L4L7X7,20210527134819,20210527112831
-79.442350614,43.774395204,1731,137286807,3539,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,4949 Bathurst Street, , ,Toronto,M2R1Y1,20210527134853,20210527112659
-79.521660432,43.701385787,1732,137286808,3540,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2050 Weston Road, , ,Toronto,M9N3M4,20210527134010,20210527112803
-79.451054019,43.809885109,1733,137286809,3548,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,7700 Bathurst Street, , ,Vaughan,L4J7V3,20210527134745,20210527112631
-79.361607287,43.7714341070001,1734,137286810,3551,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1333 Sheppard Avenue East, , ,Toronto,M2J1V1,20210527133821,20210527112720
-79.36622689,43.7797439080001,1735,137286811,3584,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,4800 Leslie Street, , ,Toronto,M2J2K9,20210527134914,20210527112824
-79.231945856,43.884728033,1736,137286812,3591,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,379 Church Street, , ,Markham,L6B0T1,20210527134948,20210527112652
-79.43780771,43.7511606,1737,137286813,3624,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,4256 Bathurst Street, , ,Toronto,M3H5Y8,20210527133631,20210527112754
-79.46872203,43.8642028180001,1738,137286814,3634,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,955 Major Mackenzie Drive, , ,Vaughan,L6A4P9,20210527134601,20210527112624
-79.4457299159999,43.7949932070001,1739,137286815,3636,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,7117 Bathurst Street, , ,Vaughan,L4J2J6,20210527134331,20210527112722
-79.3936755989999,43.7898575090001,1740,137286816,3637,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,3292 Bayview Avenue, , ,Toronto,M2K1G4,20210527134446,20210527112826
-79.455537234,43.9517979340001,1741,137286817,3671,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,13291 Yonge Street, , ,Richmond Hill,L4E4L6,20210527134800,20210527112646
-79.487528927,43.7639438,1742,137286818,3680,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,1275 Finch Avenue West, , ,Toronto,M3J2G5,20210527133831,20210527112746
-79.457479013,43.713928792,1743,137286819,3682,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,960 Lawrence Avenue West, , ,Toronto,M6A3B5,20210527134013,20210527112617
-79.399612906,43.8416632170001,1744,137286820,3684,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,328 Highway 7 East, , ,Richmond Hill,L4B3P7,20210527133743,20210527112715
-79.523279838,43.755755397,1745,137286821,3708,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2065 Finch Avenue West, , ,Toronto,M3N2V7,20210527134552,20210527112820
-79.365654889,43.7706304060001,1746,137286822,3718,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1255 Sheppard Avenue East, , ,Toronto,M2K1E2,20210527134241,20210527112647
-79.336261475,43.723915,1747,137286823,3730,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,20 Wynford Drive,Suite 107, ,Toronto,M3C1J4,20210527134653,20210527112738
-79.472008622,43.7664573010001,1748,137286824,3741,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2 Champagne Drive, , ,Toronto,M3J2C5,20210527134250,20210527112842
-79.347879184,43.7785762090001,1749,137286825,3742,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,5 Fairview Mall Drive, , ,Toronto,M2J2Z1,20210527134549,20210527112709
-79.2309765639999,43.975290348,1750,137286826,3751,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,12267 Tenth Line, , ,Whitchurch-Stouffville,L4A0Y1,20210527134320,20210527112813
-79.237082457,43.878492931,1751,137286827,3753,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,6633 Highway,Unit 7, ,Markham,L3P7P2,20210527133954,20210527112640
-79.336789575,43.724705,1752,137286828,3775,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,29 Gervais Drive, , ,Toronto,M3C1Z1,20210527133620,20210527112741
-79.4779941209999,43.727789194,1753,137286829,3777,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1017 Wilson Avenue, , ,Toronto,M3K1Z1,20210527133651,20210527112835
-79.448196808,43.6959799900001,1754,137286830,3778,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1761 Eglinton Avenue West, , ,Toronto,M6E2H7,20210527133643,20210527112702
-79.4798836259999,43.778253202,1755,137286831,3782,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1111 Flint Road, , ,Toronto,M3J3C7,20210527134457,20210527112806
-79.872627885,44.1534732490001,1756,137286832,3787,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,106 Victoria Street West, , ,New Tecumseth,L9R1Y7,20210527134136,20210527112634
-79.516039635,43.7484141960001,1757,137286833,3788,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2780 Jane Street, , ,Toronto,M3N2J2,20210527134816,20210527112733
-79.456372344,44.060577053,1758,137286834,3792,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,531 Davis Drive, , ,Newmarket,L3Y6P5,20210527134151,20210527112836
-79.567678784,44.1128467570001,1759,137286835,3799,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,100 Holland Court, , ,Bradford West Gwillimbury,L3Z1R8,20210527134202,20210527112705
