,idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider,filename
372,372,Pharmacy Services,Pharmacies,Shoppers Drug Mart,-119.5909,49.497536,BC,2504934151.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
373,373,Pharmacy Services,Pharmacies,Shoppers Drug Mart,-121.959052,49.123831,BC,6048473496.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
374,374,Pharmacy Services,Pharmacies,Shoppers Drug Mart,-124.315362,49.319978,BC,2502483162.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
375,375,Pharmacy Services,Pharmacies,Shoppers Drug Mart,-123.041269,49.219111,BC,6044342656.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
376,376,Pharmacy Services,Pharmacies,Shoppers Drug Mart,-123.085312,49.037848,BC,6049480164.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
377,377,24-hour Pharmacy Services,Twenty Four Hour Pharmacies,Shoppers Drug Mart,-123.131841,49.280821,BC,6046692424.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
378,378,24-hour Pharmacy Services,Twenty Four Hour Pharmacies,Shoppers Drug Mart,-123.140171,49.169763,BC,6042736187.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
379,379,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.776909,49.264837,BC,6044617506.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
380,380,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-124.054362,49.239745,BC,2503904911.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
381,381,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.535777,49.87968,BC,2507697012.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
382,382,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.365494,48.425849,BC,2503814321.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
383,383,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.265122,50.256679,BC,2502608576.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
384,384,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.698966,48.778174,BC,2507466118.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
385,385,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.912067,49.200944,BC,6043955717.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
386,386,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-128.652598,54.053233,BC,2506326177.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
387,387,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.223983,49.045782,BC,6048518635.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
388,388,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.839789,49.263367,BC,6049361433.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
389,389,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.137902,49.326299,BC,6049261114.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
390,390,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-120.847481,56.250038,BC,2507856155.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
391,391,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.158086,49.154552,BC,6042743023.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
392,392,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.969273,49.279499,BC,6042910638.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
393,393,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.832894,49.276627,BC,6044614030.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
394,394,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.705071,49.125211,BC,6045754994.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
395,395,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.298499,50.69431,BC,2508322181.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
396,396,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.778372,53.897983,BC,2505628169.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
397,397,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.690953,49.231619,BC,6044658122.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
398,398,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.123845,49.154006,BC,6042760067.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
399,399,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.5863,49.484649,BC,2504928000.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
400,400,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-120.359135,50.696562,BC,2503769010.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
401,401,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.139064,49.289056,BC,6046813411.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
402,402,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.069065,49.262319,BC,6048728451.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
403,403,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.185201,49.24776,BC,6047328855.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
404,404,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.398717,48.431349,BC,2503612011.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
405,405,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-124.997004,49.689085,BC,2503343134.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
406,406,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.9209,49.213266,BC,6045210767.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
407,407,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.656486,49.219027,BC,6044658123.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
408,408,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.153238,49.70172,BC,6048925258.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
409,409,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.38726,48.492604,BC,2508811980.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
410,410,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.416888,48.594635,BC,2506529119.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
411,411,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-115.753587,49.524717,BC,2504893438.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
412,412,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.845564,49.186983,BC,6045886451.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
413,413,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.891292,49.260577,BC,6049367255.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
414,414,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.090707,49.227302,BC,6043247909.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
415,415,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.402985,48.648872,BC,2506561102.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
416,416,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.138731,49.259427,BC,6047383107.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
417,417,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.12026,49.277219,BC,6046690330.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
418,418,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.956432,49.218624,BC,6045262848.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
419,419,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.322233,49.132927,BC,6048261244.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
420,420,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.126583,49.275614,BC,6048015708.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
421,421,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.668782,49.117943,BC,6045332132.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
422,422,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.047961,49.281128,BC,6042515358.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
423,423,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.444241,49.028363,BC,2504983663.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
424,424,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.382801,49.889021,BC,2507654156.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
425,425,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-124.311246,49.320141,BC,2502483611.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
426,426,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.889574,49.139656,BC,6044958382.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
427,427,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.740348,49.253615,BC,6049448690.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
428,428,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.097081,49.321766,BC,6049833631.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
429,429,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.59985,49.221193,BC,6044675218.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
430,430,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.669436,49.075417,BC,6045305388.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
431,431,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.098387,49.262306,BC,6048733558.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
432,432,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-124.517134,49.84647,BC,6044852844.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
433,433,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.171523,49.264099,BC,6047339128.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
434,434,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.782196,53.91935,BC,2505622311.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
435,435,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.803601,49.031148,BC,6045368211.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
436,436,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-124.797164,49.243885,BC,2507237387.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
437,437,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.278253,50.264894,BC,2505423371.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
438,438,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-128.591334,54.516859,BC,2506357261.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
439,439,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-117.654212,49.296047,BC,2503655888.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
440,440,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.759339,49.47102,BC,2509231575.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
441,441,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.950012,49.15513,BC,2507538234.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
442,442,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.867219,49.17715,BC,6045883488.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
443,443,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-130.326844,54.312744,BC,2506249656.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
444,444,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.893492,49.253016,BC,6044150312.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
445,445,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.245851,49.26605,BC,6042281533.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
446,446,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.267286,50.275919,BC,2505493326.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
447,447,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.126423,49.261294,BC,6047141199.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
448,448,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-124.933359,49.688276,BC,2508909327.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
449,449,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.721702,48.378506,BC,2506425229.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
450,450,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.005129,49.231407,BC,6044342408.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
451,451,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.729672,49.104144,BC,6045747436.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
452,452,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.443225,49.916105,BC,2508690132.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
453,453,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-117.291407,49.498645,BC,2503527268.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
454,454,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.137985,49.140864,BC,7782964065.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia,BC_pharmacies.csv
