INSTAL_COD,INSTAL_NOM,INSTAL_N_1,ETAB_CODE,ETAB_NOM,ETAB_NOM_A,RSS_CODE,RSS_NOM,ADRESSE,CASE_POST,CODE_POSTA,MUN_CODE,MUN_NOM,CLSC_CODE,CLSC_NOM,MRC_CODE,MRC_NOM,RLS_CODE,RLS_NOM,RUIS_CODE,RUIS_NOM,STATUT_COD,MD_CONS_CO,MD_FINAN_C,DESIGN_MIN,INSTANCE,DATE_INCOR,DATE_OUVER,LONGITUDE,LATITUDE,CHPSY,CHSGS,CHSLD,CLSC,CPEJ,CRDITED,CRDPA,CRDPM,CRDPV,CRDPL,CRJDA,CRMDA,CRD,DATE_MAJ
"51225977","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION SAINT-THOMAS","CPRJDA SAINT-THOMAS","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","30, rue Saint-Thomas","bureau 300","J6T4J2","70052","Salaberry-de-Valleyfield","16321","Valleyfield-Beauharnois","700","Beauharnois-Salaberry","1632","RLS du Suroît","3","RUISSS Université McGill","1","2","1"," ","N","","2003-02-11",-74.1338348389,45.2553062439,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51225993","SANTÉ COURVILLE DE WATERLOO","SANTÉ COURVILLE DE WATERLOO","11043999","Santé Courville inc.","Santé Courville inc.","05","Estrie","5305, avenue Courville","case postale 580","J0E2N0","47025","Waterloo","05121","Granby-Shefford-Bromont","470","La Haute-Yamaska","0512","RLS de la Haute-Yamaska","4","RUISSS Université de Sherbrooke","2","1","6"," ","N","2010-02-24","2003-04-07",-72.5061645508,45.3411369324,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226009","CENTRE D'HEBERGEMENT WALDORF","CENTRE D'HEBERGEMENT WALDORF","11045341","Centre d'hébergement et de soins de longue durée Waldorf S.E.C.","CHSLD Waldorf S.E.C.","06","Montréal","7400, chemin de la Côte-Saint-Luc","2e etage, tour 2","H4W3J4","66058","Côte-Saint-Luc","06211","Côte-Saint-Luc","660","Montréal","0621","RLS de Côte-Saint-Luc - NDG - Montréal-Ouest","3","RUISSS Université McGill","2","0","4"," ","N","","2015-04-21",-73.6583023071,45.4606971741,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226033","CENTRE DE SERVICES EXTERNES POUR LES AÎNÉS DE SAINT-ROMUALD","CENTRE SERV. EXT. POUR LES AÎNÉS DE SAINT-ROMUALD","11045333","Centre intégré de santé et de services sociaux de Chaudière-Appalaches","CISSS de Chaudière-Appalaches","12","Chaudière-Appalaches","2157, chemin du Sault"," ","G6W2K7","25213","Lévis","12112","Les Chutes-de-la-Chaudière","251","Lévis","1211","RLS Alphonse-Desjardins","1","RUISSS Université Laval","1","2","1"," ","N","","2003-02-26",-71.2377166748,46.7553138733,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226066","CLSC LAMATER DES MILLES-ÎLES","CLSC LAMATER DES MILLES-ÎLES","11045275","Centre intégré de santé et de services sociaux de Lanaudière","CISSS de Lanaudière","14","Lanaudière","1273, boulevard des Seigneurs"," ","J6W4P7","64008","Terrebonne","14121","Les Moulins","640","Les Moulins","1412","RLS de Lanaudière-Sud","2","RUISSS Université de Montréal","1","2","1"," ","N","","2003-05-20",-73.6482543945,45.7004508972,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226074","CLSC LAMATER DES SEIGNEURS","CLSC LAMATER DES SEIGNEURS","11045275","Centre intégré de santé et de services sociaux de Lanaudière","CISSS de Lanaudière","14","Lanaudière","2075, boulevard des Seigneurs"," ","J6X4A7","64008","Terrebonne","14121","Les Moulins","640","Les Moulins","1412","RLS de Lanaudière-Sud","2","RUISSS Université de Montréal","1","2","1"," ","N","","2003-05-20",-73.6821517944,45.7185020447,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226082","CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE DU CHEMIN DE CHAMBLY","CR EN DÉFICIENCE PHYSIQUE DU CHEMIN DE CHAMBLY","11045317","Centre intégré de santé et de services sociaux de la Montérégie-Ouest","CISSS de la Montérégie-Ouest","16","Montérégie","5300, chemin de Chambly"," ","J3Y3N7","58227","Longueuil","16112","Saint-Hubert","580","Longueuil","1611","RLS de Champlain","2","RUISSS Université de Montréal","1","2","1"," ","N","","2002-09-30",-73.4218521118,45.504863739,"Non","Non","Non","Non","Non","Non","Oui","Oui","Non","Oui","Non","Non","Non","2021-12-03"
"51226090","CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE DE CHÂTEAUGUAY","CR EN DÉFICIENCE PHYSIQUE DE CHÂTEAUGUAY","11045317","Centre intégré de santé et de services sociaux de la Montérégie-Ouest","CISSS de la Montérégie-Ouest","16","Montérégie","250, chemin du Christ-Roi"," ","J6J4G7","67050","Châteauguay","16341","Châteauguay-Mercier","670","Roussillon","1634","RLS de Jardins-Roussillon","3","RUISSS Université McGill","1","2","1"," ","N","","2002-09-30",-73.7420349121,45.3801803589,"Non","Non","Non","Non","Non","Non","Oui","Oui","Non","Oui","Non","Non","Non","2021-12-03"
"51226124","CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE DE SOREL-TRACY","CR EN DÉFICIENCE PHYSIQUE DE SOREL-TRACY","11045317","Centre intégré de santé et de services sociaux de la Montérégie-Ouest","CISSS de la Montérégie-Ouest","16","Montérégie","40, rue de Ramesay"," ","J3P3Y7","53052","Sorel-Tracy","16231","Bas Richelieu","530","Pierre-De Saurel","1623","RLS Pierre-De Saurel","2","RUISSS Université de Montréal","1","2","1"," ","N","","2002-09-30",-73.1101379395,46.0463981628,"Non","Non","Non","Non","Non","Non","Non","Oui","Non","Oui","Non","Non","Non","2021-12-03"
"51226165","CENTRE DE RÉADAPTATION EN DÉPENDANCE DE POINTE-DU-LAC","CRD DE POINTE-DU-LAC","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","11931, rue Notre-Dame Ouest"," ","G9B6W9","37067","Trois-Rivières","04151","Trois-Rivières","371","Trois-Rivières","0415","RLS de Trois-Rivières","2","RUISSS Université de Montréal","1","2","1"," ","N","","2003-02-24",-72.6887207031,46.2876548767,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","2021-12-03"
"51226181","CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE JACQUES-DE-LABADIE","CR EN DÉFICIENCE PHYSIQUE JACQUES-DE-LABADIE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","4100, rue Jacques-de-Labadie"," ","G8Y1T6","37067","Trois-Rivières","04151","Trois-Rivières","371","Trois-Rivières","0415","RLS de Trois-Rivières","2","RUISSS Université de Montréal","1","2","1"," ","N","","2002-10-25",-72.5847091675,46.3572235107,"Non","Non","Non","Non","Non","Non","Oui","Oui","Non","Oui","Non","Non","Non","2021-12-03"
"51226199","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DÉCARIE","CPRJDA DÉCARIE","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","4434, boulevard Décarie"," ","H4A3P2","66023","Montréal","06212","Notre-Dame-de-Grâce - Montréal-Ouest","660","Montréal","0621","RLS de Côte-Saint-Luc - NDG - Montréal-Ouest","3","RUISSS Université McGill","1","2","1"," ","N","","2003-07-17",-73.622253418,45.4799537659,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51226207","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE POINTE-AUX-TREMBLES","CPEJ DE POINTE-AUX-TREMBLES","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","13000, rue Sherbrooke Est"," ","H1A3W2","66023","Montréal","06523","Pointe-aux-Trembles","660","Montréal","0652","RLS de Rivière-des-Prairies - Anjou - Montréal-Est","2","RUISSS Université de Montréal","1","2","1"," ","N","","2003-07-17",-73.5089645386,45.65625,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226322","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME DE SAINT-LÉONARD-D'ASTON","CENTRE ACT. DE JOUR DI ET TSA DE SAINT-LÉONARD-D'ASTON","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","966, 9e Rang"," ","J0C1M0","50042","Saint-Léonard-d'Aston","04161","Nicolet-Yamaska","500","Nicolet-Yamaska","0416","RLS de Bécancour–Nicolet-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2003-05-14",-72.3673095703,46.1170120239,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226348","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME GIROUARD","CENTRE ACT. DE JOUR DI ET TSA GIROUARD","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","59-A, rue Girouard"," ","G6P5T2","39062","Victoriaville","04181","Arthabaska","390","Arthabaska","0418","RLS d’Arthabaska-et-de-L’Érable","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2003-05-14",-71.9317092896,46.0491943359,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226355","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME NOTRE-DAME-EST","CENTRE ACT. DE JOUR DI ET TSA NOTRE-DAME-EST","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","1285, rue Notre-Dame Est, #10"," ","G6P4B8","39062","Victoriaville","04181","Arthabaska","390","Arthabaska","0418","RLS d’Arthabaska-et-de-L’Érable","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2003-05-14",-71.9331283569,46.0721817017,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226363","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME GAMACHE","CENTRE ACT. DE JOUR DI ET TSA GAMACHE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","697, rue Gamache"," ","G6P6R8","39062","Victoriaville","04181","Arthabaska","390","Arthabaska","0418","RLS d’Arthabaska-et-de-L’Érable","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2003-05-14",-71.9659957886,46.0403518677,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226629","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET DU TROUBLE DU SPECTRE DE L'AUTISME RUBIN","CRDI-TSA RUBIN","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","15, rue Rubin"," ","G6P9V7","39062","Victoriaville","04181","Arthabaska","390","Arthabaska","0418","RLS d’Arthabaska-et-de-L’Érable","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2003-05-14",-71.9682006836,46.0666007996,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226777","HÔPITAL LAURENTIEN","HÔPITAL LAURENTIEN","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","234, rue Saint-Vincent"," ","J8C2B8","78032","Sainte-Agathe-des-Monts","15121","Les Laurentides","780","Les Laurentides","1512","RLS des Laurentides","2","RUISSS Université de Montréal","1","2","1"," ","N","","2003-09-17",-74.2889480591,46.0551681519,"Non","Oui","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226785","POINT DE SERVICE STE-AGATHE","POINT DE SERVICE STE-AGATHE","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","201, rue Saint-Vincent"," ","J8C2B6","78032","Sainte-Agathe-des-Monts","15121","Les Laurentides","780","Les Laurentides","1512","RLS des Laurentides","2","RUISSS Université de Montréal","1","2","1"," ","N","","2003-10-02",-74.287399292,46.0538063049,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226793","CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE GATINEAU","CENTRE MULTI. SSS DE GATINEAU","11045218","Centre intégré de santé et de services sociaux de l'Outaouais","CISSS de l'Outaouais","07","Outaouais","777, boulevard de la Gappe"," ","J8T8R2","81017","Gatineau","07143","Gatineau","810","Gatineau","0714","RLS de Grande-Rivière - Hull - Gatineau","3","RUISSS Université McGill","1","2","1"," ","N","","2003-06-30",-75.6857452393,45.4832725525,"Non","Oui","Non","Oui","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226801","CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE SAINTE-SOPHIE","CRJDA DE SAINTE-SOPHIE","11045283","Centre intégré de santé et de services sociaux des Laurentides","CISSS des Laurentides","15","Laurentides","225, chemin du Lac Bertrand"," ","J5J2M1","75028","Sainte-Sophie","15161","La Rivière-du-Nord - Mirabel","750","La Rivière-du-Nord","1516","RLS de la Rivière-du-Nord - Mirabel-Nord","2","RUISSS Université de Montréal","1","2","1"," ","N","","2003-09-18",-74.0007553101,45.8569984436,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51226819","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE SAINTE-MARIE","FOYER DE GROUPE POUR JDA DE SAINTE-MARIE","11045333","Centre intégré de santé et de services sociaux de Chaudière-Appalaches","CISSS de Chaudière-Appalaches","12","Chaudière-Appalaches","434, avenue de l'École"," ","G6E3V1","26030","Sainte-Marie","12115","La Nouvelle-Beauce","260","La Nouvelle-Beauce","1211","RLS Alphonse-Desjardins","1","RUISSS Université Laval","1","2","1"," ","N","","2003-12-17",-71.0320968628,46.4537773132,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51226835","CHSLD SAINT-VINCENT-DE-PAUL","CHSLD SAINT-VINCENT-DE-PAUL","13818596","Centre de santé et de services sociaux - Institut universitaire de gériatrie de Sherbrooke","CSSS- Institut universitaire de gériatrie de Sherbrooke","05","Estrie","300, rue King Est"," ","J1G1B1","43027","Sherbrooke","05151","Sherbrooke","430","Sherbrooke","0515","RLS de Sherbrooke","4","RUISSS Université de Sherbrooke","1","2","1","9","O","2007-04-02","2003-10-25",-71.8811264038,45.4061851501,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226868","MAISON DE NAISSANCE ET CLSC DES FILLES-DE-LA-SAGESSE","MAISON DE NAISSANCE ET CLSC DES FILLES-DE-LA-SAGESSE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","1275, rue Saint-Jean-Baptiste"," ","J3T1W4","50072","Nicolet","04161","Nicolet-Yamaska","500","Nicolet-Yamaska","0416","RLS de Bécancour–Nicolet-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2003-11-26",-72.6348571777,46.234336853,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226876","CLSC DE SAINT-LÉONARD-D'ASTON","CLSC DE SAINT-LÉONARD-D'ASTON","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","346, rue Béliveau"," ","J0C1M0","50042","Saint-Léonard-d'Aston","04161","Nicolet-Yamaska","500","Nicolet-Yamaska","0416","RLS de Bécancour–Nicolet-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2003-11-26",-72.3720474243,46.1059036255,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226892","HÔPITAL D'AMQUI","HÔPITAL D'AMQUI","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","135, avenue Gaëtan-Archambault"," ","G5J2K5","07047","Amqui","01181","La Matapédia","070","La Matapédia","0118","RLS de La Matapédia","1","RUISSS Université Laval","1","2","1"," ","N","","2003-12-18",-67.4193267822,48.4684753418,"Non","Oui","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226900","CLSC DE CAUSAPSCAL","CLSC DE CAUSAPSCAL","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","558, rue Saint-Jacques Nord"," ","G0J1J0","07018","Causapscal","01181","La Matapédia","070","La Matapédia","0118","RLS de La Matapédia","1","RUISSS Université Laval","1","2","1"," ","N","","2003-12-18",-67.2387771606,48.3702964783,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226918","CLSC D'ARMAGH","CLSC D'ARMAGH","11045333","Centre intégré de santé et de services sociaux de Chaudière-Appalaches","CISSS de Chaudière-Appalaches","12","Chaudière-Appalaches","72, rue Principale"," ","G0R1A0","19037","Armagh","12114","Bellechasse","190","Bellechasse","1211","RLS Alphonse-Desjardins","1","RUISSS Université Laval","1","2","1"," ","N","","2003-11-04",-70.589553833,46.7435150146,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226934","MAISON DE NAISSANCE COLETTE-JULIEN","MAISON DE NAISSANCE COLETTE-JULIEN","11045119","Centre intégré de santé et de services sociaux du Bas-Saint-Laurent","CISSS du Bas-Saint-Laurent","01","Bas-Saint-Laurent","40, avenue Saint-Paul"," ","G5H1B9","09077","Mont-Joli","01161","La Mitis","090","La Mitis","0116","RLS de La Mitis","1","RUISSS Université Laval","1","2","1"," ","N","","2004-01-23",-68.1973953247,48.5931091309,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226959","CENTRE D'ACTIVITÉS DE JOUR ET SERVICES EXTERNES DE DONNACONA","CENTRE D'ACT. DE JOUR ET SERV. EXTERNES DE DONNACONA","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","160, avenue du Couvent"," ","G3M1P5","34025","Donnacona","03111","Portneuf","340","Portneuf","0311","RLS de Portneuf","1","RUISSS Université Laval","1","2","1"," ","N","","2003-07-21",-71.708984375,46.6727714539,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51226967","CENTRE D'ACTIVITÉS DE JOUR DE QUÉBEC - WILFRID-HAMEL","CENTRE D'ACTIVITÉS DE JOUR DE QUÉBEC - WILFRID-HAMEL","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","525, boulevard Wilfrid-Hamel"," ","G1M2S8","23027","Québec","03126","Limoilou-Vanier","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1"," ","N","","2003-07-21",-71.2459564209,46.8197555542,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51227015","CENTRE D'ACTIVITÉS DE JOUR DE QUÉBEC - 1ÈRE AVENUE","CENTRE D'ACTIVITÉS DE JOUR DE QUÉBEC - 1ÈRE AVENUE","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","555, 1ere Avenue"," ","G1L3J6","23027","Québec","03126","Limoilou-Vanier","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1"," ","N","","2003-07-21",-71.2303085327,46.8222389221,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
