,ObjectId,Provider_Type,Provider_Name,Status,Date,Hours,Date_Updated,Vaccine_Comments,Note,RHA_Name,Address,City,Province,Phone,geometry,LONGITUDE,LATITUDE
308,309,Pharmacy,Shoppers Drugmart #2414,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,409 Tache Ave,Winnipeg,Manitoba,204-231-4000,POINT (-97.12499800000001 49.884004),-97.12499800000001,49.884004
309,310,Pharmacy,Shoppers Drug Mart #2424,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,6,",,Prairie Mountain Health,139 Victoria Ave E,Brandon,Manitoba,204-727-4248,POINT (-99.936857 49.842583),-99.936857,49.842583
310,311,Pharmacy,Tache Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,6,",,Winnipeg,400 Tache Ave,Winnipeg,Manitoba,204-233-3469,POINT (-97.12338314699997 49.88465170500007),-97.12338314699997,49.88465170500007
311,312,Pharmacy,Dueck Drug Store,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Southern Health-Santé Sud,207 Railway Ave Box 190,Vita,Manitoba,204-425-3473,POINT (-96.565395 49.134564),-96.565395,49.134564
312,313,Pharmacy,Wal-Mart Pharmacy #3177,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Winnipeg,1665 Kenaston Blvd,Winnipeg,Manitoba,204-488-1560,POINT (-97.19859 49.823597),-97.19859,49.823597
313,314,Pharmacy,Safeway Pharmacy #590,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,965 Henderson Hwy,Winnipeg,Manitoba,204-661-9532,POINT (-97.09451300000001 49.933565),-97.09451300000001,49.933565
314,315,Pharmacy,Safeway Pharmacy #4832,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,",,Northern,300 Mystery Lake Rd,Thompson,Manitoba,204-677-3064,POINT (-97.84831157299999 55.74417397700006),-97.84831157299999,55.74417397700006
315,316,Pharmacy,Safeway Pharmacy #4829,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Prairie Mountain Health,921 18th St N,Brandon,Manitoba,204-727-0924,POINT (-99.960431 49.866437),-99.960431,49.866437
316,317,Pharmacy,Safeway Food And Drug Pharmacy #628,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,1610 18th St,Brandon,Manitoba,204-727-1126,POINT (-99.96210000000001 49.876193),-99.96210000000001,49.876193
317,318,Pharmacy,Safeway River Avenue #4867,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,499 River Ave,Winnipeg,Manitoba,204-474-2297,POINT (-97.148545 49.879453),-97.148545,49.879453
318,319,Pharmacy,Shoppers Drug Mart #532,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,2656 Pembina Hwy,Winnipeg,Manitoba,204-269-3927,POINT (-97.15649001199995 49.79600000200003),-97.15649001199995,49.79600000200003
319,320,Pharmacy,Shoppers Drug Mart #2422,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,777 Sherbrook St W,Winnipeg,Manitoba,204-772-1317,POINT (-97.156683 49.901409),-97.156683,49.901409
320,321,Pharmacy,Easton Place Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",Walk-in,Interlake-Eastern,15 Wersch St,Selkirk,Manitoba,204-482-1980,POINT (-96.885836 50.162113),-96.885836,50.162113
321,322,Pharmacy,Harris Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Prairie Mountain Health,424 Mountain Ave,Neepawa,Manitoba,204-476-2987,POINT (-99.466826 50.229219),-99.466826,50.229219
322,323,Pharmacy,Safeway #4826 (FreshCo #4288),Taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,1319 Pembina Hwy,Winnipeg,Manitoba,204-477-5404,POINT (-97.15405287099998 49.84036757600006),-97.15405287099998,49.84036757600006
323,324,Pharmacy,Freshco Pharmacy #4259,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,920 Jefferson Ave,Winnipeg,Manitoba,204-694-1829,POINT (-97.15763699999999 49.944991),-97.15763699999999,49.944991
324,325,Pharmacy,Shoppers Drug Mart #537,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,2211 Pembina Hwy,Winnipeg,Manitoba,204-269-8113,POINT (-97.15402003199995 49.81044998400006),-97.15402003199995,49.81044998400006
325,326,Pharmacy,Sobeys Pharmacy #5180,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,3156 Birds Hill Rd,East St Paul,Manitoba,204-654-1899,POINT (-97.00783800000001 49.974911),-97.00783800000001,49.974911
326,327,Pharmacy,Loblaw Pharmacy #1508,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",Walk-in,Winnipeg,3193 Portage Ave,Winnipeg,Manitoba,204-831-3535,POINT (-97.28841300000001 49.882844),-97.28841300000001,49.882844
327,328,Pharmacy,Sobeys Pharmacy #5155,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,7 Reenders Dr,Winnipeg,Manitoba,204-669-5422,POINT (-97.06746699999999 49.904218),-97.06746699999999,49.904218
328,329,Pharmacy,Sobeys Kenaston #5166,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,1660 Kenaston Blvd,Winnipeg,Manitoba,204-489-3968,POINT (-97.20401699999999 49.821492),-97.20401699999999,49.821492
329,330,Pharmacy,Rexall Pharmaplus #4838,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,123 Marion Ave,Winnipeg,Manitoba,204-233-0188,POINT (-97.123205 49.881598),-97.123205,49.881598
330,331,Pharmacy,Rexall #7405,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,100 2385 Pembina Hwy,Winnipeg,Manitoba,204-269-2391,POINT (-97.15624637499997 49.80537741300003),-97.15624637499997,49.80537741300003
331,332,Pharmacy,Ebbeling Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,722 Watt St,Winnipeg,Manitoba,204-668-1593,POINT (-97.09146200000001 49.923595),-97.09146200000001,49.923595
332,333,Pharmacy,Rexall #4816,Taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,3310 Portage Ave,Winnipeg,Manitoba,204-982-4140,POINT (-97.295283 49.880644),-97.295283,49.880644
333,334,Pharmacy,Rexall #7403,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Winnipeg,874 Main St,Winnipeg,Manitoba,204-943-5206,POINT (-97.13364 49.909635),-97.13364,49.909635
334,335,Pharmacy,Rexall #4817,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1794 Logan Ave,Winnipeg,Manitoba,204-982-4110,POINT (-97.19452851299997 49.92134306600008),-97.19452851299997,49.92134306600008
335,336,Pharmacy,Rexall Pharmaplus #4903,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,2305 Portage Ave,Winnipeg,Manitoba,204-837-8379,POINT (-97.246979 49.876295),-97.246979,49.876295
336,337,Pharmacy,Selkirk Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,24 353 Eveline St,Selkirk,Manitoba,204-482-8913,POINT (-96.87183109599994 50.14202408500006),-96.87183109599994,50.14202408500006
337,338,Pharmacy,Target Pharmacy T-3644,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1545 Regent Ave W,Winnipeg,Manitoba,204-654-6781-6,POINT (-97.06003031499995 49.89690107600006),-97.06003031499995,49.89690107600006
338,339,Pharmacy,Keewatin Medical Center Pharmacy Inc,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,6 998 Keewatin St,Winnipeg,Manitoba,204-615-0010,POINT (-97.19666599999999 49.942934),-97.19666599999999,49.942934
339,340,Pharmacy,Ste Rose Super Thrifty,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",Walk-in,Prairie Mountain Health,610 Central Ave,Ste Rose Du Lac,Manitoba,204-447-2878,POINT (-99.523488 51.059557),-99.523488,51.059557
340,341,Pharmacy,LifeSmart Pharmacy Seven Oaks,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,1840 Main St,Winnipeg,Manitoba,204-417-9544,POINT (-97.117155 49.938797),-97.117155,49.938797
341,342,Pharmacy,People's Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1632 Portage Ave,Winnipeg,Manitoba,204-788-0395,POINT (-97.202158 49.879837),-97.202158,49.879837
342,343,Pharmacy,Shoppers Drug Mart #554,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,106 790 Sherbrook St,Winnipeg,Manitoba,204-779-1996,POINT (-97.15804 49.901693),-97.15804,49.901693
343,344,Pharmacy,The Medicine Shope Pharmacy #313,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,10 1399 McPhillips St,Winnipeg,Manitoba,204-334-1075,POINT (-97.15535800000001 49.941037),-97.15535800000001,49.941037
344,345,Pharmacy,Loblaw Pharmacy #1509,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,80 Bison Dr,Winnipeg,Manitoba,204-275-4130,POINT (-97.163791 49.800047),-97.163791,49.800047
345,346,Pharmacy,Pembina Valley Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Southern Health-Santé Sud,A 58 2nd St NE,Altona,Manitoba,204-324-5550,POINT (-97.55507299999999 49.105028),-97.55507299999999,49.105028
346,347,Pharmacy,The Pas Super Thrifty Drug Mart,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,",,Northern,11 Otineka Mall AVE,Opaskwayak,Manitoba,204-623-5150,POINT (-101.26184206 53.83445754100006),-101.26184206,53.83445754100006
347,348,Pharmacy,Grunthal Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,",,Southern Health-Santé Sud,112 Main St Box 1011,Grunthal,Manitoba,204-434-6923,POINT (-96.854978 49.406433),-96.854978,49.406433
348,349,Pharmacy,Winnipeg Beach Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Interlake-Eastern,54 Main St Box 475,Winnipeg Beach,Manitoba,204-389-3971,POINT (-96.96768980099995 50.49836935300004),-96.96768980099995,50.49836935300004
349,350,Pharmacy,Northway Pharmacy Brothers,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,Winnipeg,542 Selkirk Ave,Winnipeg,Manitoba,204-586-2074,POINT (-97.14678600000001 49.915983),-97.14678600000001,49.915983
350,351,Pharmacy,Shoppers Drug Mart #2517,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,4,6,",Walk-in,Northern,B 333 Edwards Ave Box 188,The Pas,Manitoba,204-623-5331,POINT (-101.249884 53.823433),-101.249884,53.823433
351,352,Pharmacy,Island Lakes Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,6 20 Island Shore Blvd,Winnipeg,Manitoba,204-255-7484,POINT (-97.06638700000001 49.839745),-97.06638700000001,49.839745
352,353,Pharmacy,Shoppers Drug Mart #2419,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,Southern Health-Santé Sud,1 777 Norquay Dr,Winkler,Manitoba,204-325-4744,POINT (-97.930553 49.190921),-97.930553,49.190921
353,354,Pharmacy,Gateway Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,4 1115 Gateway Rd,Winnipeg,Manitoba,204-668-0015,POINT (-97.068423 49.929759),-97.068423,49.929759
354,355,Pharmacy,Loblaw Pharmacy #4622,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Prairie Mountain Health,15 1st Ave NE,Dauphin,Manitoba,204-622-2925,POINT (-100.049198 51.149053),-100.049198,51.149053
355,356,Pharmacy,Shoppers Drug mart - Morden,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Southern Health-Santé Sud,302 North Railway St,Morden,Manitoba,204-822-4403,POINT (-98.102322 49.188673),-98.102322,49.188673
356,357,Pharmacy,Wal-Mart Pharmacy #1022,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Southern Health-Santé Sud,1000 Navigator Rd,Winkler,Manitoba,204-325-4212,POINT (-97.938261 49.195051),-97.938261,49.195051
357,358,Pharmacy,Gilbert Plains Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,26 Main St N,Gilbert Plains,Manitoba,204-548-2682,POINT (-100.488489 51.148838),-100.488489,51.148838
358,359,Pharmacy,Osborne Village Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,5 433 River Ave,Winnipeg,Manitoba,204-477-6337,POINT (-97.145302 49.879814),-97.145302,49.879814
359,360,Pharmacy,Steinbach Primary Care Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,102 381 Stonebridge Crossing,Steinbach,Manitoba,204-326-6400,POINT (-96.67424548099996 49.53469968700006),-96.67424548099996,49.53469968700006
360,361,Pharmacy,Gladstone Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Southern Health-Santé Sud,25 Dennis St Box 280,Gladstone,Manitoba,204-385-2051,POINT (-98.95197076599999 50.22607704400008),-98.95197076599999,50.22607704400008
361,362,Pharmacy,Pharmacie La Broquerie Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",Walk-in,Southern Health-Santé Sud,D 205 Principale St Box 879,La Broquerie,Manitoba,204-424-5940,POINT (-96.51002800000001 49.517867),-96.51002800000001,49.517867
362,363,Pharmacy,Red River Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,724 Ellice Ave,Winnipeg,Manitoba,204-772-2115,POINT (-97.164502 49.892936),-97.164502,49.892936
363,364,Pharmacy,St Pierre Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Southern Health-Santé Sud,465 Sabourin St,St-Pierre-Jolys,Manitoba,204-433-7481,POINT (-96.98476500199996 49.44092670800006),-96.98476500199996,49.44092670800006
364,365,Pharmacy,Rockwood Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,5 405 3rd Ave S,Stonewall,Manitoba,204-467-5167,POINT (-97.32729031599996 50.13109746900005),-97.32729031599996,50.13109746900005
365,366,Pharmacy,Target Pharmacy - T7012,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,875 St James St,Winnipeg,Manitoba,204-318-3071,POINT (-97.20087763699996 49.89015681200004),-97.20087763699996,49.89015681200004
366,367,Pharmacy,Parkers Super Thrifty Pharmacy Ltd,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,362 Evelene St,Selkirk,Manitoba,204-482-4469,POINT (-96.869929 50.142644),-96.869929,50.142644
367,368,Pharmacy,Gilbert Plains Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,26 Main St N,Gilbert Plains,Manitoba,204-548-2682,POINT (-100.488489 51.148838),-100.488489,51.148838
368,369,Pharmacy,Medsafe Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Prairie Mountain Health,1 335 18th St,Brandon,Manitoba,204-571-0120,POINT (-99.96136678599999 49.84449794000005),-99.96136678599999,49.84449794000005
369,370,Pharmacy,Guest Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,715 St Mary's Rd,Winnipeg,Manitoba,204-691-4824,POINT (-97.111812 49.856191),-97.111812,49.856191
370,371,Pharmacy,Taylor Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Interlake-Eastern,50 Centre St Box 4000,Gimli,Manitoba,204-642-8170,POINT (-96.99089187199996 50.63228659200007),-96.99089187199996,50.63228659200007
371,372,Pharmacy,Red River Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,139 Carmen Ave,Winnipeg,Manitoba,204-663-4670,POINT (-97.11457900000001 49.915775),-97.11457900000001,49.915775
372,373,Pharmacy,Gillam Hospital Dispensary,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Northern,116 Gillam Drive Box 2000,Gillam,Manitoba,204-652-6045,POINT (-94.710446 56.348559),-94.710446,56.348559
373,374,Pharmacy,Northway Pharmacy Pharmacie Marion,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,",,Winnipeg,191 Marion St,Winnipeg,Manitoba,204-231-3226,POINT (-97.11985900000001 49.881796),-97.11985900000001,49.881796
374,375,Pharmacy,West Broadway Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,595 Broadway Ave,Winnipeg,Manitoba,204-775-9293,POINT (-97.15407870599995 49.88562744100005),-97.15407870599995,49.88562744100005
375,376,Pharmacy,Rexall #7409,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Interlake-Eastern,1 330 3rd Ave S,Stonewall,Manitoba,204-467-8137,POINT (-97.324072 50.130607),-97.324072,50.130607
376,377,Pharmacy,Sobeys Pharmacy #5105,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Prairie Mountain Health,1570 18TH St,Brandon,Manitoba,204-727-1126,POINT (-99.963595 49.824221),-99.963595,49.824221
377,378,Pharmacy,Southeast Wellness Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,116C Park Rd,Steinbach,Manitoba,204-346-1970,POINT (-96.690133 49.544761),-96.690133,49.544761
378,379,Pharmacy,The Medicine Shoppe Pharmacy #133,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1881 Portage Ave,Winnipeg,Manitoba,204-988-9834,POINT (-97.219246 49.879465),-97.219246,49.879465
379,380,Pharmacy,Medocare Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",Walk-in,Winnipeg,150 Henry Ave,Winnipeg,Manitoba,204-942-7220,POINT (-97.132983 49.902632),-97.132983,49.902632
380,381,Pharmacy,The Prescription Shop #2,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,218 Regent Ave W,Winnipeg,Manitoba,204-222-7222,POINT (-97.006818 49.894834),-97.006818,49.894834
381,382,Pharmacy,Grand Medicine Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Interlake-Eastern,Lot 39 Hwy 325 Box 87,Hodgson,Manitoba,204-372-6048,POINT (-97.57388552999998 51.21480762100003),-97.57388552999998,51.21480762100003
382,383,Pharmacy,Tache Pharmacy at Seven Oaks Hospital,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,Main Floor 2300 McPhillips St,Winnipeg,Manitoba,204-633-2233,POINT (-97.148844 49.95518),-97.148844,49.95518
383,384,Pharmacy,The Wheat City Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,C1 1711 Kirkcaldy Dr,Brandon,Manitoba,204-727-1790,POINT (-99.960511 49.864198),-99.960511,49.864198
384,385,Pharmacy,Martin's Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,490 7th Ave,Virden,Manitoba,204-748-2211,POINT (-100.930865 49.849519),-100.930865,49.849519
385,386,Pharmacy,The Prescription Shop #4,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,100 825 Sherbrook St,Winnipeg,Manitoba,204-774-7711,POINT (-97.15595500000001 49.902771),-97.15595500000001,49.902771
386,387,Pharmacy,Grandview Pharmacy Inc,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,404 Main St,Grandview,Manitoba,204-546-2626,POINT (-100.699443 51.173162),-100.699443,51.173162
387,388,Pharmacy,Pharmacie Centre de Santé - La Broquerie,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,",,Southern Health-Santé Sud,89 Principale St Box 59,La Broquerie,Manitoba,204-424-9977,POINT (-96.51009153399997 49.52629641000004),-96.51009153399997,49.52629641000004
388,389,Pharmacy,Wal-Mart Pharmacy #1186,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Winnipeg,1000 Taylor Ave,Winnipeg,Manitoba,204-992-9758,POINT (-97.15867900000001 49.853091),-97.15867900000001,49.853091
389,390,Pharmacy,Hasselfield Drugs Ltd,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Prairie Mountain Health,103 Broadway St S,Deloraine,Manitoba,204-747-2648,POINT (-100.4941928169999 49.19217459900005),-100.4941928169999,49.19217459900005
390,391,Pharmacy,Westaway Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,445 Norton Ave Box 278,Miami,Manitoba,204-435-2471,POINT (-98.24243656999994 49.37047346200006),-98.24243656999994,49.37047346200006
391,392,Pharmacy,Prairie Trail Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,100 1345 Taylor Ave,Winnipeg,Manitoba,204-222-3003,POINT (-97.177126 49.851858),-97.177126,49.851858
392,393,Pharmacy,Scales Drug Store,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"3,",Walk-in,Prairie Mountain Health,900 Main St,Swan River,Manitoba,204-734-3411,POINT (-101.264339 52.106427),-101.264339,52.106427
393,394,Pharmacy,Swan Valley Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,811 Main St E Box 2200,Swan River,Manitoba,204-734-2882,POINT (-101.265037 52.105165),-101.265037,52.105165
394,395,Pharmacy,Higgins Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,678 Main St,Winnipeg,Manitoba,204-942-0333,POINT (-97.13515999599997 49.90425999300004),-97.13515999599997,49.90425999300004
395,396,Pharmacy,Medical Centre Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,4,6,",Walk-in,Prairie Mountain Health,146 6th St,Brandon,Manitoba,204-727-8451,POINT (-99.946342 49.847344),-99.946342,49.847344
