,_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,Date_Added,wardName,geometry,LONGITUDE,LATITUDE
121,218415,338,Shoppers Drug Mart 1005,Pharmacy Immunization Site,1090 King St. West,,,,,-79.422103494,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-977-4101,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,134,2021-03-18,Spadina-Fort York,POINT (-79.422103494 43.640246732),-79.422103494,43.640246732
122,218416,339,Shoppers Drug Mart 1408,Pharmacy Immunization Site,55 Bloor St. West,,,,,-79.38868472600001,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 10 a.m.-4 p.m., Sunday: 10 a.m.-4 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-925-6949,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,135,2021-03-18,University-Rosedale,POINT (-79.38868472599999 43.669632591),-79.38868472599999,43.669632591
123,218417,340,Brunswick House Rexall,Pharmacy Immunization Site,481 Bloor Street W,,,,,-79.40711720899999,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 8 a.m.-6 p.m., Sunday: 8 a.m.-6 p.m.","This pharmacy offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-929-8213,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,136,2021-03-18,University-Rosedale,POINT (-79.40711720900001 43.66575379),-79.40711720900001,43.66575379
124,218418,341,Greenwin Square Toronto Rexall,Pharmacy Immunization Site,"345 Bloor Street., Unit 3",,,,,-79.377976009,,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 8 a.m.-6 p.m., Sunday: 8 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-923-5962,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,137,2021-03-18,Toronto Centre,POINT (-79.37797600899999 43.671534273),-79.37797600899999,43.671534273
125,218419,342,Shoppers Drug Mart 915,Pharmacy Immunization Site,812 O'Connor Dr.,,,,,-79.312836584,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-285-5822,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,138,2021-03-18,Beaches-East York,POINT (-79.312836584 43.705956122),-79.312836584,43.705956122
126,218420,343,Dundas & Spadina Rexall,Pharmacy Immunization Site,285 Spadina Avenue,,,,,-79.397614976,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-8 p.m., Sunday: 9 a.m.-8 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-596-1602,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,139,2021-03-18,University-Rosedale,POINT (-79.397614976 43.653224865),-79.397614976,43.653224865
127,218421,344,Shoppers Drug Mart 993,Pharmacy Immunization Site,524 Queen St. West,,,,,-79.402332693,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-703-0228,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,140,2021-03-18,Spadina-Fort York,POINT (-79.40233269300001 43.647793818),-79.40233269300001,43.647793818
128,218422,345,Keele/Wilson Toronto Rexall,Pharmacy Immunization Site,1115 Wilson Avenue,,,,,-79.482684917,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-633-4366,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,141,2021-03-18,York Centre,POINT (-79.482684917 43.725854216),-79.482684917,43.725854216
129,218423,346,Shoppers Drug Mart 837,Pharmacy Immunization Site,270 The Kingsway,,,,,-79.519824058,,"Monday: 8:30 a.m.-9 p.m., Tuesday: 8:30 a.m.-9 p.m., Wednesday: 8:30 a.m.-9 p.m., Thursday: 8:30 a.m.-9 p.m., Friday: 8:30 a.m.-9 p.m., Saturday: 8:30 a.m.-6 p.m., Sunday: 11 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-233-1155,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,142,2021-03-18,Etobicoke Centre,POINT (-79.519824058 43.661773238),-79.519824058,43.661773238
130,218424,347,Shoppers Drug Mart 860,Pharmacy Immunization Site,300 Borough Dr.,,,,,-79.258018709,,"Monday: 10:30 a.m.-7 p.m., Tuesday: 10:30 a.m.-7 p.m., Wednesday: 10:30 a.m.-7 p.m., Thursday: 10:30 a.m.-7 p.m., Friday: 10:30 a.m.-7 p.m., Saturday: 10:30 a.m.-7 p.m., Sunday: 10:30 a.m.-7 p.m.","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-296-5056,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,143,2021-03-18,Scarborough Centre,POINT (-79.258018709 43.776283247),-79.258018709,43.776283247
131,218425,348,Shoppers Drug Mart 814,Pharmacy Immunization Site,2494 Danforth Ave.,,,,,-79.303721056,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-698-1888,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,144,2021-03-18,Beaches-East York,POINT (-79.303721056 43.688029383),-79.303721056,43.688029383
132,218426,349,Yonge/Melrose Toronto Rexall,Pharmacy Immunization Site,3402 Yonge Street,,,,,-79.40450848100001,,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-544-0746,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,145,2021-03-18,Eglinton-Lawrence,POINT (-79.40450848099999 43.732985241),-79.40450848099999,43.732985241
133,218427,350,Lakeshore/37th Etobicoke Rexall,Pharmacy Immunization Site,3701 Lakeshore Blvd West,,,,,-79.538427408,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-259-3777,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,146,2021-03-18,Etobicoke-Lakeshore,POINT (-79.538427408 43.59298971),-79.538427408,43.59298971
134,218428,351,Shoppers Drug Mart 879,Pharmacy Immunization Site,2343 Eglinton Ave. West,,,,,-79.462660915,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-651-7111,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,147,2021-03-18,Davenport,POINT (-79.462660915 43.692636694),-79.462660915,43.692636694
135,218429,352,Hazelton Lanes Rexall,Pharmacy Immunization Site,87 Avenue Road,,,,,-79.395185265,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-5555,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,148,2021-03-18,University-Rosedale,POINT (-79.39518526499999 43.672016671),-79.39518526499999,43.672016671
136,218430,353,Shoppers Drug Mart 1421,Pharmacy Immunization Site,2206 Lake Shore Blvd. West,,,,,-79.48305682,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-259-1330,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,149,2021-03-18,Etobicoke-Lakeshore,POINT (-79.48305682 43.623107417),-79.48305682,43.623107417
137,218431,287,Gerrard & Victoria - Sobeys,Pharmacy Immunization Site,2490 Gerrard St. East,,,,,-79.28492713199999,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-698-2060,,,,https://www.pharmacyappointments.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,150,2021-03-18,Scarborough Southwest,POINT (-79.28492713200001 43.687900873),-79.28492713200001,43.687900873
138,218432,288,LOBLAWS INC LOB1079 RX DSP,Pharmacy Immunization Site,10 LOWER JARVIS ST,,,,,-79.369878213,,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-304-0619,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,151,2021-03-18,Spadina-Fort York,POINT (-79.36987821300001 43.644490468),-79.36987821300001,43.644490468
139,218433,289,LOBLAWS INC RCSS1077 RX DSP,Pharmacy Immunization Site,825 DON MILLS RD,,,,,-79.33896238,,"Monday: 7 a.m.-8 p.m., Tuesday: 7 a.m.-8 p.m., Wednesday: 7 a.m.-8 p.m., Thursday: 7 a.m.-8 p.m., Friday: 7 a.m.-8 p.m., Saturday: 7 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-391-4847,,,,https://www.realcanadiansuperstore.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,152,2021-03-18,Don Valley East,POINT (-79.33896238 43.722006661),-79.33896238,43.722006661
140,218434,290,LOBLAWS INC NF4222 RX DSP,Pharmacy Immunization Site,222 LANSDOWNE AVE,,,,,-79.440695371,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-588-7744,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,153,2021-03-18,Davenport,POINT (-79.440695371 43.649553325),-79.440695371,43.649553325
141,218435,291,LOBLAWS INC LOB1066 RX DSP,Pharmacy Immunization Site,380 THE EAST MALL,,,,,-79.559599415,,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-695-0610,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,154,2021-03-18,Etobicoke Centre,POINT (-79.55959941499999 43.64396199),-79.55959941499999,43.64396199
142,218436,292,LOBLAWS INC LOB1019 RX DSP,Pharmacy Immunization Site,2877 BAYVIEW AVE,,,,,-79.387294897,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-733-1350,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,155,2021-03-18,Don Valley North,POINT (-79.387294897 43.768619355),-79.387294897,43.768619355
143,218437,293,No Frills,Pharmacy Immunization Site,1450 LAWRENCE AVE E,,,,,-79.310406489,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-752-0135,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,156,2021-03-18,Don Valley East,POINT (-79.310406489 43.742447141),-79.310406489,43.742447141
144,218438,294,LOBLAWS INC LOB1099 RX DSP,Pharmacy Immunization Site,3671 DUNDAS ST W,,,,,-79.495866925,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-769-5570,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,157,2021-03-18,Parkdale-High Park,POINT (-79.495866925 43.66543417),-79.495866925,43.66543417
145,218439,295,LOBLAWS INC LOB1154 RX DSP,Pharmacy Immunization Site,2280 DUNDAS ST W,,,,,-79.45054238,,"Monday: 7 a.m.-6 p.m., Tuesday: 7 a.m.-6 p.m., Wednesday: 7 a.m.-6 p.m., Thursday: 7 a.m.-6 p.m., Friday: 7 a.m.-6 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-533-0770,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,158,2021-03-18,Parkdale-High Park,POINT (-79.45054238 43.654817881),-79.45054238,43.654817881
146,218440,296,LOBLAWS INC LOB1092 RX DSP,Pharmacy Immunization Site,11 REDWAY RD,,,,,-79.360159966,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-425-8433,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,159,2021-03-18,Don Valley West,POINT (-79.360159966 43.699973461),-79.360159966,43.699973461
147,218441,297,No Frills,Pharmacy Immunization Site,3401 LAWRENCE AVE E,,,,,-79.230288387,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-438-4392,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,160,2021-03-18,Scarborough-Guildwood,POINT (-79.230288387 43.758540756),-79.230288387,43.758540756
