idx,facility_name,facility_type,longitude,latitude,street_addr,city,phone,website,provider
442,REXALL #7244,covid_vaccination_centres,-113.325258241821,53.535604615437,80 CHIPPEWA RD,SHERWOOD PARK,780-464-3454,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
443,WESTWINDS PHARMACY,covid_vaccination_centres,-113.964725729006,51.100987723141,1150-4818 WESTWINDS DR NE,CALGARY,403-293-9360,,Calgary
444,SAVE-ON-FOODS PHARMACY #6613,covid_vaccination_centres,-113.508060684769,53.542848087608,10180 109 ST NW,EDMONTON,780-423-3528,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
445,LEDUC CO-OP PHARMACY,covid_vaccination_centres,-113.550488601416,53.269701389518,5421 50 ST,LEDUC,780-980-3214,,Calgary
446,SHOPPERS DRUG MART #366,covid_vaccination_centres,-113.400300770957,53.5707727733,3812 118 AVE NW,EDMONTON,780-474-2424,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
447,DAVE HILL PHARMACY,covid_vaccination_centres,-111.426139543803,56.734089624328,1-200 THICKWOOD BLVD,FORT MCMURRAY,780-750-1111,,Calgary
448,SUNDRE FAMILY PHARMACY,covid_vaccination_centres,-114.641149257513,51.797669793788,12-200 MAIN AVE W,SUNDRE,403-638-4510,https://sundrefamilypharmacy.medmeapp.ca/schedule,Calgary
449,MEDICINE SHOPPE PHARMACY 404,covid_vaccination_centres,-114.003245372941,53.536423941216,103-4807 44 AVE,STONY PLAIN,780-968-9646,http://www.stonyplaintravelhealth.com,Calgary
450,CAREBRIDGE REMEDY'S RX PHARMACY,covid_vaccination_centres,-112.835603730413,49.694213782029,402 8 ST S,LETHBRIDGE,587-425-6350,,Calgary
451,PHARMACY CARE 2,covid_vaccination_centres,-113.994411808118,51.080530103268,109-3151 27 ST NE,CALGARY,403-764-6996,,Calgary
452,MACKENZIE DRUGS,covid_vaccination_centres,-110.672043015399,50.040931115688,301 NORTH RAILWAY ST SE,MEDICINE HAT,403-526-2667,,Calgary
453,SAVE-ON-FOODS PHARMACY #6667,covid_vaccination_centres,-113.54328543819,53.615782544869,12903 153 AVE NW,EDMONTON,780-476-7047,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
454,PEACE RIVER VALUE DRUG MART,covid_vaccination_centres,-117.288976036825,56.232788820259,10027 100 ST,PEACE RIVER,780-624-2612,,Calgary
455,REXALL #7230,covid_vaccination_centres,-113.513706336357,53.455044380411,2375 111 ST NW,EDMONTON,780-433-4555,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
456,SHOPPERS DRUG MART #376,covid_vaccination_centres,-114.066682917054,50.904935419528,300-85 SHAWVILLE BLVD SE,CALGARY,403-201-5545,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
457,CORE PHARMACY & TRAVEL CLINIC,covid_vaccination_centres,-114.210306228521,51.066847375508,201-722 85 ST SW,CALGARY,403-454-2333,https://www.corepharmacy.ca,Calgary
458,WELLNESS PHARMACY,covid_vaccination_centres,-114.153204405718,51.092737000757,107-4625 VARSITY DR NW,CALGARY,403-457-0120,https://www.wellnessadvice.ca,Calgary
459,BOYLE RX DRUG MART,covid_vaccination_centres,-112.80881145892,54.589616529015,5118 3 ST,BOYLE,780-689-3762,,Calgary
460,PHARMACY CARE,covid_vaccination_centres,-113.958407838253,51.035234561454,3-5147 20 AVE SE,CALGARY,587-955-8727,https://www.bookmyshot.com/5879558727,Calgary
461,SAFEWAY PHARMACY #8888,covid_vaccination_centres,-118.793655833336,55.154642077111,8060 100 ST,GRANDE PRAIRIE,780-833-8625,https://www.safeway.ca/vaccine-registration/,Calgary
462,PARKHILL PHARMACY + COMPOUNDING CENTRE,covid_vaccination_centres,-114.064478221613,51.016630276306,124 42 AVE SW,CALGARY,403-475-5585,https://www.parkhillcompounding.ca,Calgary
463,ACCESS PHARMACY,covid_vaccination_centres,-113.590210457422,53.427382286398,6255 ANDREWS LOOP SW,EDMONTON,780-391-1315,https://www.accesspharmacy.ca,Calgary
464,SAFEWAY PHARMACY #8858,covid_vaccination_centres,-113.587771898264,53.468432777716,576 RIVERBEND SQ NW,EDMONTON,780-435-3906,https://www.safeway.ca/vaccine-registration/,Calgary
465,ICARE PHARMACY,covid_vaccination_centres,-113.491469257092,53.587337364013,12851 97 ST NW,EDMONTON,780-705-2523,https://icarepharmacy.ca,Calgary
466,CARSTAIRS FAMILY PHARMASAVE #387,covid_vaccination_centres,-114.099275259305,51.565666469768,120B 10 AVE S,CARSTAIRS,403-337-3044,,Calgary
467,WAL-MART PHARMACY #1048,covid_vaccination_centres,-116.449300303485,53.577677260934,5750 2 AVE,EDSON,780-723-6347,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
468,WEST CREEK PHARMASAVE,covid_vaccination_centres,-113.841613485764,51.029087189505,104-320 WEST CREEK DR,CHESTERMERE,403-454-0020,,Calgary
469,ANDERSON DRUG BY FRESON BROS HINTON HILL,covid_vaccination_centres,-117.611764714769,53.39230563322,632 CARMICHAEL LANE,HINTON,780-865-7455,,Calgary
470,PHARMASAVE #390,covid_vaccination_centres,-112.857593801796,53.018684094708,1010-6708 48 AVE,CAMROSE,780-672-4460,,Calgary
471,SHOPPERS DRUG MART #2478,covid_vaccination_centres,-113.41615946796,53.588015784955,12745 50 ST NW,EDMONTON,780-478-3319,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
472,COSTCO WHOLESALE PHARMACY #160,covid_vaccination_centres,-112.795683228565,49.660214359116,3200 MAYOR MAGRATH DR S,LETHBRIDGE,403-381-8093,https://www.costcopharmacy.ca/appointment,Calgary
473,HEALTH SQUARE PHARMACY,covid_vaccination_centres,-113.535640272437,53.558900421229,11045 124 ST NW,EDMONTON,780-758-4990,,Calgary
474,SKELTON'S PHARMACY (1983),covid_vaccination_centres,-112.810836401746,49.694063242394,424 MAYOR MAGRATH DR,LETHBRIDGE,403-328-3565,,Calgary
475,REXALL #7236,covid_vaccination_centres,-113.466474122441,53.629483950932,16703 82 ST NW,EDMONTON,780-476-3168,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
476,REXALL #7234,covid_vaccination_centres,-113.311627598326,53.511368980682,11-301 WYE RD,SHERWOOD PARK,780-449-1493,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
477,ICARE PHARMACY WINDERMERE,covid_vaccination_centres,-113.590951899424,53.429063260841,101-3514 ALLAN DR SW,EDMONTON,780-705-8871,https://www.icarepharmacy.ca,Calgary
478,SHOPPERS DRUG MART #359,covid_vaccination_centres,-113.984872617049,51.074614564123,135-2525 36 ST NE,CALGARY,403-280-6667,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
479,TAMARACK PHARMACY & TRAVEL CLINIC,covid_vaccination_centres,-111.37102524203,56.724779316581,308-9612 FRANKLIN AVE,FORT MCMURRAY,780-750-1200,,Calgary
480,SAFEWAY PHARMACY #8900,covid_vaccination_centres,-113.673573981072,53.510602104133,2534 GUARDIAN RD NW,EDMONTON,780-490-5498,https://www.safeway.ca/vaccine-registration/,Calgary
481,SHOPPERS DRUG MART #2314,covid_vaccination_centres,-112.893461354526,49.695489639789,380 UNIVERSITY DR,LETHBRIDGE,403-380-3057,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
482,MEDICINE POINT PHARMACY,covid_vaccination_centres,-113.415399278476,53.622925612319,102-5016 162 AVE NW,EDMONTON,780-250-0811,https://medicinepointpch.medmeapp.ca/schedule,Calgary
483,SHOPPERS DRUG MART #2360,covid_vaccination_centres,-114.023571694619,51.293364907035,836 1 AVE NW,AIRDRIE,403-945-8138,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
484,JASPER PHARMACY,covid_vaccination_centres,-113.51451373011,53.5408021681,11217 JASPER AVE NW,EDMONTON,587-523-8600,https://www.bookmyshot.com/covidshot/5875238600,Calgary
485,THRIFTWAY PHARMACY,covid_vaccination_centres,-112.824471630581,49.709561779935,702 13 ST N,LETHBRIDGE,403-327-0340,,Calgary
486,EVERGREEN CO-OP PHARMACY,covid_vaccination_centres,-114.907330457121,52.367723606342,4327 45 ST,ROCKY MOUNTAIN HOUSE,403-845-2841,,Calgary
487,SAFEWAY PHARMACY #8842,covid_vaccination_centres,-114.096817355996,50.973541071276,1600 90 AVE SW,CALGARY,403-255-3988,https://www.safeway.ca/vaccine-registration/,Calgary
488,EMERALD HILLS PHARMASAVE,covid_vaccination_centres,-113.274037045453,53.56613844433,815-8005 EMERALD DR,SHERWOOD PARK,780-570-0711,https://emeraldhillspharmasave.medmeapp.ca/schedule,Calgary
489,MINT HEALTH + DRUGS PEACE RIVER,covid_vaccination_centres,-117.288987859343,56.233807425305,10013 100 AVE,PEACE RIVER,780-624-1200,https://www.mintdrugs.com,Calgary
490,RADIANCE PHARMACY,covid_vaccination_centres,-114.073710233652,50.964301398011,100-10201 SOUTHPORT RD SW,CALGARY,403-457-3264,,Calgary
491,WAL-MART PHARMACY #1148,covid_vaccination_centres,-113.553375602775,53.563227036211,WESTMOUNT SHOPPING CENTRE,EDMONTON,780-454-5788,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
492,STETTLER IDA PHARMACY,covid_vaccination_centres,-112.70571464585,52.325783794544,4934 50 ST,STETTLER,403-743-0383,,Calgary
493,FRESHCO PHARMACY #4292,covid_vaccination_centres,-113.367644028259,53.454826494149,2355 17 ST NW,EDMONTON,780-395-2702,https://www.pharmacyappointments.ca,Calgary
494,REXALL #7227,covid_vaccination_centres,-113.906999668615,53.544990038648,108-505 QUEEN ST,SPRUCE GROVE,780-962-2757,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
495,RIVERSIDE RXELLENCE,covid_vaccination_centres,-112.705077168029,51.466019348301,180 RIVERSIDE DR E,DRUMHELLER,587-795-9712,,Calgary
496,WAL-MART PHARMACY #3075,covid_vaccination_centres,-113.810753840668,52.286721116134,PARKLAND MALL SHOPPING CENTRE,RED DEER,403-347-1123,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
497,HAZELDEAN DRUG MART,covid_vaccination_centres,-113.477198472439,53.502815139054,9611 66 AVE NW,EDMONTON,780-435-4640,https://www.hazeldeandrugmart.ca,Calgary
498,CALGARY DRUG MART,covid_vaccination_centres,-114.130868541809,51.006748848528,E13-10 RICHARD WAY SW,CALGARY,403-984-9334,http://calgarydrugmart.com/,Calgary
499,MEDICINE SHOPPE PHARMACY 346,covid_vaccination_centres,-113.418568830608,53.609177565097,14606 50 ST NW,EDMONTON,780-472-2822,https://www.medicineshoppe.ca/en/alberta/edmonton/the-medicine-shoppe-pharmacy-346-7015152,Calgary
500,SAVE-ON-FOODS PHARMACY #6675,covid_vaccination_centres,-113.631704717299,53.661846229353,740 ST. ALBERT RD,ST ALBERT,780-419-2815,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
501,SAVE-ON-FOODS PHARMACY #6678,covid_vaccination_centres,-113.315947995863,53.543548461199,60 BROADWAY BLVD,SHERWOOD PARK,780-449-7255,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
502,LOBLAW PHARMACY #4904,covid_vaccination_centres,-113.289930643709,54.722062089776,5007 52 ST,ATHABASCA,780-675-8410,https://www.yourindependentgrocer.ca/covid19,Calgary
503,SANDSTONE PHARMACIES CARRY DRIVE,covid_vaccination_centres,-110.642394836152,50.008315401826,139 116 CARRY DR SE,MEDICINE HAT,403-528-2111,,Calgary
504,PHARMASAVE #369,covid_vaccination_centres,-112.83990622592,49.695157422583,319 5 ST S,LETHBRIDGE,403-327-3279,,Calgary
505,PINE PLAZA IDA PHARMACY,covid_vaccination_centres,-113.812187526578,52.291855450387,5-6791 50 AVE,RED DEER,403-343-2234,https://pineplazaida.medmeapp.ca/schedule,Calgary
506,SMOKY LAKE PHARMACHOICE,covid_vaccination_centres,-112.473508186282,54.113013030132,134 WHITE EARTH ST,SMOKY LAKE,780-656-8542,,Calgary
507,SUPER MARK DRUGS,covid_vaccination_centres,-113.473827501639,53.552883951333,130-8930 JASPER AVE NW,EDMONTON,780-429-3784,,Calgary
508,CAREWELL PHARMACY,covid_vaccination_centres,-114.048036303387,50.96475359078,104-580 ACADIA DR SE,CALGARY,587-318-7150,,Calgary
509,SAVE-ON-FOODS PHARMACY #6662,covid_vaccination_centres,-113.4962314234,53.514825650236,10368 78 AVE NW,EDMONTON,780-430-6156,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
510,SHANE'S GUARDIAN PHARMACY,covid_vaccination_centres,-113.10892834003,53.951502938611,4926 49 ST,REDWATER,780-942-3615,,Calgary
511,ARX PHARMACY & HOMECARE,covid_vaccination_centres,-113.443384843602,53.503211974723,6730 75 ST NW,EDMONTON,780-761-7575,https://bookyourvisit.ca/arx,Calgary
512,SHOPPERS DRUG MART #337,covid_vaccination_centres,-111.428805909834,56.733032364631,190-121 SIGNAL RD,FORT MCMURRAY,780-743-4662,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
513,INGLEWOOD PHARMACY,covid_vaccination_centres,-113.536120014765,53.570675131345,11802 124 ST NW,EDMONTON,780-732-0117,,Calgary
514,FIRESIDE PHARMACY,covid_vaccination_centres,-114.473297374346,51.159377467607,5102-50 FIRESIDE GATE,COCHRANE,403-981-1500,https://www.firesidepharmacy.ca,Calgary
515,GIBBONS GUARDIAN PHARMACY,covid_vaccination_centres,-113.325808814759,53.827862961644,4715 50 AVE,GIBBONS,780-923-3200,https://gibbonsguardian.medmeapp.ca/schedule,Calgary
516,SOBEYS PHARMACY #1117,covid_vaccination_centres,-114.113551257537,50.905483554714,100-2335 162 AVE SW,CALGARY,403-873-7232,https://www.safeway.ca/vaccine-registration/,Calgary
517,FUTURE DRUG MART,covid_vaccination_centres,-113.956830305896,51.086240904017,104-5401 TEMPLE DR NE,CALGARY,403-293-6200,,Calgary
518,SAVANNA BAZAAR PHARMACY,covid_vaccination_centres,-113.950027345284,51.132954292508,8120-5850 88 AVE NE,CALGARY,403-590-9749,https://travelcliniccalgary.ca/covid19-vaccine/,Calgary
519,CATALYST PHARMACY,covid_vaccination_centres,-111.2974960861,53.991193054743,5009 50 AVE,ST PAUL,780-614-3210,https://pharmaconnect.ca/appointment/64e72053-a93a-4de2-8fc8-6d3ccc2e467b,Calgary
520,GLENRIDDING PHARMACY,covid_vaccination_centres,-113.60110310811,53.415163958803,2047 163 ST SW,EDMONTON,780-343-1313,,Calgary
521,WAINWRIGHT PHARMACY,covid_vaccination_centres,-110.858750875141,52.835820600017,418 10 ST,WAINWRIGHT,780-806-4340,,Calgary
522,PHARMASAVE #344,covid_vaccination_centres,-113.443712617121,53.424144960592,6819 ELLERSLIE RD SW,EDMONTON,780-757-6855,https://www.summersidepharmasave.ca,Calgary
523,CO-OP PHARMACY FORT SASKATCHEWAN,covid_vaccination_centres,-113.21589844378,53.709845433719,10004 99 AVE,FORT SASKATCHEWAN,780-998-5429,http://northcentralco-op.crs/sites/northcentral/pharmacy/detail/co-op-pharma,Calgary
524,LONG'S VALUE DRUG MART,covid_vaccination_centres,-110.852240659453,53.353872930437,4939 50 AVE,VERMILION,780-853-5316,,Calgary
525,PEMBINA WEST CO-OP PHARMACY,covid_vaccination_centres,-114.400358863315,54.115783386631,4705 49 ST,BARRHEAD,780-674-2201,,Calgary
526,PHARMASAVE MAINA CENTRE VILLE,covid_vaccination_centres,-113.415465448375,53.35285865589,104-5010 50 ST,BEAUMONT,587-855-8468,https://pharmasavebeaumont.medmeapp.com/schedule/,Calgary
527,SAFEWAY PHARMACY #8854,covid_vaccination_centres,-112.794206575618,49.666428140908,2750 FAIRWAY PLAZA RD S,LETHBRIDGE,403-328-0330,https://www.safeway.ca/vaccine-registration/,Calgary
528,WINDERMERE PHARMACY,covid_vaccination_centres,-113.617243521717,53.440056584649,5544 WINDERMERE BLVD NW,EDMONTON,780-989-4001,,Calgary
529,IDA CRYSTALRIDGE PHARMACY,covid_vaccination_centres,-113.95659800134,50.723779963686,106-26 CRYSTALRIDGE DR,OKOTOKS,403-982-0029,https://ida-okotoks.business.site/,Calgary
530,CALGARY CO-OP PHARMACY #9,covid_vaccination_centres,-113.956077298152,51.075062043361,2520 52 ST NE,CALGARY,403-299-5322,https://www.calgarycoop.com/covid19vaccination,Calgary
531,CALGARY DRUG MART #03,covid_vaccination_centres,,,3130-11 ROYAL VISTA DR NW,CALGARY,587-391-8119,,Calgary
532,SAVE-ON-FOODS PHARMACY #6686,covid_vaccination_centres,-113.769020207539,52.238943820021,3020 22 ST,RED DEER,403-309-0520,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
533,BRUDERHEIM PHARMACY,covid_vaccination_centres,-112.928569443595,53.80040301869,4901 QUEEN ST,BRUDERHEIM,780-575-3000,https://pharmaconnect.ca/appointment/3d67d43f-ab3d-4323-8ae8-9caea14dab0f,Calgary
534,FORME PHARMACY BRIDGELAND,covid_vaccination_centres,-114.055269294652,51.057272517786,103-736 1 AVE NE,CALGARY,403-930-7905,,Calgary
535,OAKRIDGE COMMUNITY PHARMACY REMEDY'S RX,covid_vaccination_centres,-114.130941130261,50.970277924731,5-3109 PALLISER DR SW,CALGARY,403-457-4548,,Calgary
536,PHARMASAVE #304,covid_vaccination_centres,-110.786241403893,50.076899786139,114 BROADWAY AVE E,REDCLIFF,403-548-3838,,Calgary
537,PHARMASAVE TURNER VALLEY,covid_vaccination_centres,-114.277583401119,50.674026323089,2-101 SUNSET BLVD,TURNER VALLEY,403-933-2682,https://pharmasave.com/turner-valley/covid-vaccinations/,Calgary
538,SAFEWAY PHARMACY #8801,covid_vaccination_centres,-110.647086166464,50.004010679999,139-3292 DUNMORE RD SE,MEDICINE HAT,403-526-7778,https://www.safeway.ca/vaccine-registration/,Calgary
539,SAFEWAY PHARMACY #8896,covid_vaccination_centres,-111.902621932717,50.572832815082,550 CASSILS RD W,BROOKS,403-793-2216,https://www.safeway.ca/vaccine-registration/,Calgary
540,WAL-MART PHARMACY #1030,covid_vaccination_centres,-114.7883262746,55.272720842578,601 1500 MAIN ST SW,SLAVE LAKE,780-849-9549,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
541,MARTINDALE PHARMACY,covid_vaccination_centres,-113.952233744196,51.11442674022,101-126 MARTINDALE DR NE,CALGARY,403-454-2100,,Calgary
542,REXALL #7213,covid_vaccination_centres,-114.105067433815,51.791355007711,5015 50 AVE,OLDS,403-556-3346,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
543,IDA IN GRIESBACH PHARMACY,covid_vaccination_centres,-113.515483016616,53.607232217317,7-6881 AD ASTRA BLVD NW,EDMONTON,780-540-8585,https://pharmaconnect.ca/appointment/d1f8cb8d-1472-45cd-8c83-1037e2e01897,Calgary
544,SAFEWAY PHARMACY #8863,covid_vaccination_centres,-113.624152796411,53.645248457355,395 ST. ALBERT RD,ST ALBERT,780-460-2642,https://www.safeway.ca/vaccine-registration/,Calgary
545,PANORAMA HILLS PHARMACY,covid_vaccination_centres,-114.071234203867,51.165477179804,28 PANATELLA BLVD NW,CALGARY,403-460-6707,https://app.diemhealth.ca/auth/login,Calgary
546,SHOPPERS DRUG MART #379,covid_vaccination_centres,-113.611413703691,53.62126401865,570-140 ST. ALBERT TR,ST ALBERT,780-460-9222,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
547,ANDERSON DRUG BY FRESON BROS DRUMHELLER,covid_vaccination_centres,-112.707930885979,51.459615536137,101 6 AVE SE,DRUMHELLER,403-823-2670,,Calgary
548,SADDLEBACK PHARMACY,covid_vaccination_centres,-113.530685630477,53.460211337205,362 SADDLEBACK RD NW,EDMONTON,780-250-5554,,Calgary
549,BRETON IDA,covid_vaccination_centres,-114.47327973012,53.109721548711,5031 50 AVE,BRETON,780-696-3594,,Calgary
550,TEMPLE MEDICAL CLINIC PHARMACY,covid_vaccination_centres,-113.95698543239,51.085143024829,108-5401 TEMPLE DR NE,CALGARY,403-460-0303,,Calgary
551,SPROULES MOUNTVIEW IDA,covid_vaccination_centres,-113.795648289797,52.259370855902,3757 43 AVE,RED DEER,403-347-2345,,Calgary
552,RIMBEY PHARMASAVE #375,covid_vaccination_centres,-114.236761554756,52.63990799537,4934 50 AVE,RIMBEY,403-843-3714,,Calgary
553,SHOPPERS DRUG MART #2403,covid_vaccination_centres,-113.945173030542,51.126037350122,101-600 SADDLETOWNE CIR NE,CALGARY,403-568-7143,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
554,GRASSROOTS PHARMACY,covid_vaccination_centres,-115.350858443659,51.091795419649,103A-1205 BOW VALLEY TR,CANMORE,403-609-4100,https://www.grassrootspharmacy.ca,Calgary
555,APOLLO CLINICAL PHARMACY,covid_vaccination_centres,-113.442222844249,53.633740693297,6570 170 AVE NW,EDMONTON,780-476-4747,https://www.apollopharmacy.ca,Calgary
556,MEDICARE PHARMACY,covid_vaccination_centres,-114.07286481536,51.141783313632,103-70 COUNTRY HILLS LANDNG NW,CALGARY,587-356-3790,,Calgary
557,SHOPPERS DRUG MART #1248,covid_vaccination_centres,-111.2607725563,53.991049648139,4901 39 ST,ST PAUL,780-645-3063,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
558,PRIMECARE PHARMACY,covid_vaccination_centres,-113.620795400559,53.440006691622,5594 WINDERMERE BLVD NW,EDMONTON,780-435-3030,https://primecare.medmeapp.ca/pharmacist/dashboard,Calgary
559,KAI HEALTH (WESTMOUNT PHARMACY),covid_vaccination_centres,-113.550648630109,53.558724865549,11035 GROAT RD NW,EDMONTON,780-705-9045,,Calgary
560,MY DAY PHARMACY,covid_vaccination_centres,-114.000714473125,53.528926283076,105-5101 48 ST,STONY PLAIN,780-968-1100,,Calgary
561,LOBLAW PHARMACY #1576,covid_vaccination_centres,-113.98435196546,51.070083183993,3575 20 AVE NE,CALGARY,403-280-8207,https://www.realcanadiansuperstore.ca/covid19,Calgary
