Year,Month,Permit_Issued_Date,Ward,Structure_Type,Type_of_Work,Permit_Fee,Construction_Value,Units,Issued_Date,FID
2015,6,2015-06-09T00:00:00.000Z,Ward 11,Single Detached Dwelling/Apartment,Demolition,,0,0,2015-06-09T00:00:00.000Z,2908
2015,6,2015-06-09T00:00:00.000Z,Ward 1,Deck,New,32,3300,0,2015-06-09T00:00:00.000Z,2909
2015,6,2015-06-09T00:00:00.000Z,Ward 6,Single Detached Dwelling,Demolition,,0,0,2015-06-09T00:00:00.000Z,2910
2015,6,2015-06-09T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,16,2000,0,2015-06-09T00:00:00.000Z,2911
2015,6,2015-06-09T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,32,4000,0,2015-06-09T00:00:00.000Z,2912
2015,6,2015-06-09T00:00:00.000Z,Ward 11,Apartment Building,Renovation,24,3000,0,2015-06-09T00:00:00.000Z,2913
2015,6,2015-06-09T00:00:00.000Z,Ward 3,Apartment Building,Renovation,40,5000,0,2015-06-09T00:00:00.000Z,2914
2015,6,2015-06-09T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,80,10000,0,2015-06-09T00:00:00.000Z,2915
2015,6,2015-06-09T00:00:00.000Z,Ward 7,Single Detached Dwelling/Apartment,Renovation,88,11000,0,2015-06-09T00:00:00.000Z,2916
2015,6,2015-06-09T00:00:00.000Z,Ward 7,Semi Detached,New,2664,333000,2,2015-06-09T00:00:00.000Z,2917
2015,6,2015-06-09T00:00:00.000Z,Ward 3,Single Detached Dwelling,Demolition,,0,0,2015-06-09T00:00:00.000Z,2918
2015,6,2015-06-08T00:00:00.000Z,Ward 6,Single Detached Dwelling,Demolition,,0,0,2015-06-08T00:00:00.000Z,2919
2015,6,2015-06-08T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,80,10000,0,2015-06-08T00:00:00.000Z,2920
2015,6,2015-06-08T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,40,4867,0,2015-06-08T00:00:00.000Z,2921
2015,6,2015-06-08T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,80,9500,0,2015-06-08T00:00:00.000Z,2922
2015,6,2015-06-08T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,2080,260000,1,2015-06-08T00:00:00.000Z,2923
2015,7,2015-07-28T00:00:00.000Z,Ward 10,Duplex,Repair,40,5000,0,2015-07-28T00:00:00.000Z,2924
2015,6,2015-06-29T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,48,5900,0,2015-06-29T00:00:00.000Z,2925
2015,6,2015-06-08T00:00:00.000Z,Ward 11,Commercial Building,Renovation,992,124000,0,2015-06-08T00:00:00.000Z,2926
2015,7,2015-07-20T00:00:00.000Z,Ward 3,Pool,New,96,12000,0,2015-07-20T00:00:00.000Z,2927
2015,7,2015-07-28T00:00:00.000Z,Ward 5,Detached Garage,New,400,50000,0,2015-07-28T00:00:00.000Z,2928
2015,7,2015-07-27T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,80,10000,0,2015-07-27T00:00:00.000Z,2929
2015,6,2015-06-05T00:00:00.000Z,Ward 9,Single Detached Dwelling,Repair,64,8000,0,2015-06-05T00:00:00.000Z,2930
2015,7,2015-07-24T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,56,6529,0,2015-07-24T00:00:00.000Z,2931
2015,7,2015-07-20T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,40,4100,0,2015-07-20T00:00:00.000Z,2932
2015,6,2015-06-19T00:00:00.000Z,Ward 9,Single Detached Dwelling,New,2440,305000,1,2015-06-19T00:00:00.000Z,2933
2015,7,2015-07-08T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,96,12000,0,2015-07-08T00:00:00.000Z,2934
2015,6,2015-06-29T00:00:00.000Z,Ward 6,Single Detached Dwelling,New,880,110000,1,2015-06-29T00:00:00.000Z,2935
2015,6,2015-06-29T00:00:00.000Z,Ward 5,Accessory Building,New,56,6900,0,2015-06-29T00:00:00.000Z,2936
2015,7,2015-07-20T00:00:00.000Z,Ward 3,Pool,New,7.5,1000,0,2015-07-20T00:00:00.000Z,2937
2015,6,2015-06-05T00:00:00.000Z,Ward 10,Apartment Building,Renovation,64,8000,0,2015-06-05T00:00:00.000Z,2938
2015,6,2015-06-26T00:00:00.000Z,Ward 10,Commercial Building,Demolition,,0,0,2015-06-26T00:00:00.000Z,2939
2015,7,2015-07-24T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,32,3763,0,2015-07-24T00:00:00.000Z,2940
2015,7,2015-07-08T00:00:00.000Z,Ward 12,Mini Home,New,155,1000,1,2015-07-08T00:00:00.000Z,2941
2015,6,2015-06-18T00:00:00.000Z,Ward 7,Single Detached Dwelling,New,2400,300000,1,2015-06-18T00:00:00.000Z,2942
2015,7,2015-07-20T00:00:00.000Z,Ward 2,Accesory Building,New,24,2880,0,2015-07-20T00:00:00.000Z,2943
2015,6,2015-06-05T00:00:00.000Z,Ward 12,Pool,New,72,8500,0,2015-06-05T00:00:00.000Z,2944
2015,6,2015-06-26T00:00:00.000Z,Ward 8,Federal/Provincial,Renovation,4960,620000,0,2015-06-26T00:00:00.000Z,2945
2015,7,2015-07-24T00:00:00.000Z,Ward 11,Commercial Building,Renovation,280,34700,0,2015-07-24T00:00:00.000Z,2946
2015,7,2015-07-08T00:00:00.000Z,Ward 10,Commercial Building,Renovation,240,30000,0,2015-07-08T00:00:00.000Z,2947
2015,6,2015-06-17T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,216,27000,0,2015-06-17T00:00:00.000Z,2948
2015,7,2015-07-17T00:00:00.000Z,Ward 7,Accesory Building,New,48,5500,0,2015-07-17T00:00:00.000Z,2949
2015,6,2015-06-05T00:00:00.000Z,Ward 9,Detached Garage,New,128,16000,0,2015-06-05T00:00:00.000Z,2950
2015,6,2015-06-26T00:00:00.000Z,Ward 8,Deck,New,7.5,341,0,2015-06-26T00:00:00.000Z,2951
2015,7,2015-07-24T00:00:00.000Z,Ward 8,Institutional,Renovation,304,37400,0,2015-07-24T00:00:00.000Z,2952
2015,7,2015-07-08T00:00:00.000Z,Ward 8,Institutional,Renovation,7576,946668,0,2015-07-08T00:00:00.000Z,2953
2015,6,2015-06-17T00:00:00.000Z,Ward 8,Institutional,Renovation,192,23600,0,2015-06-17T00:00:00.000Z,2954
2015,7,2015-07-17T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,72,8400,0,2015-07-17T00:00:00.000Z,2955
2015,6,2015-06-05T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,64,7224,0,2015-06-05T00:00:00.000Z,2956
2015,6,2015-06-26T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,32,3100,0,2015-06-26T00:00:00.000Z,2957
2015,7,2015-07-24T00:00:00.000Z,Ward 8,Institutional,Renovation,200,24700,0,2015-07-24T00:00:00.000Z,2958
2015,7,2015-07-24T00:00:00.000Z,Ward 12,Commercial Building,Renovation,1440,180000,0,2015-07-24T00:00:00.000Z,2959
2015,7,2015-07-24T00:00:00.000Z,Ward 12,Commercial Building,Renovation,1000,125000,0,2015-07-24T00:00:00.000Z,2960
2015,7,2015-07-24T00:00:00.000Z,Ward 12,Commercial Building,Renovation,1000,125000,0,2015-07-24T00:00:00.000Z,2961
2015,7,2015-07-23T00:00:00.000Z,Ward 4,Commercial Building,Demolition,,0,0,2015-07-23T00:00:00.000Z,2962
2015,7,2015-07-23T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,280,35000,0,2015-07-23T00:00:00.000Z,2963
2015,7,2015-07-23T00:00:00.000Z,Ward 11,Single Detached Dwelling,Repair,64,8000,0,2015-07-23T00:00:00.000Z,2964
2015,7,2015-07-23T00:00:00.000Z,Ward 3,Single Detached Dwelling,Repair,48,5300,0,2015-07-23T00:00:00.000Z,2965
2015,7,2015-07-23T00:00:00.000Z,Ward 8,Single Detached Dwelling,Repair,32,3400,0,2015-07-23T00:00:00.000Z,2966
2015,7,2015-07-23T00:00:00.000Z,Ward 7,Single Detached Dwelling,Repair,64,7150,0,2015-07-23T00:00:00.000Z,2967
2015,7,2015-07-23T00:00:00.000Z,Ward 7,Single Detached Dwelling,Repair,24,2300,0,2015-07-23T00:00:00.000Z,2968
2015,7,2015-07-23T00:00:00.000Z,Ward 9,Single Detached Dwelling,Repair,56,7000,0,2015-07-23T00:00:00.000Z,2969
2015,7,2015-07-23T00:00:00.000Z,Ward 3,Single Detached Dwelling,Repair,72,9000,0,2015-07-23T00:00:00.000Z,2970
2015,7,2015-07-23T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,56,6600,0,2015-07-23T00:00:00.000Z,2971
2015,7,2015-07-23T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,16,1600,0,2015-07-23T00:00:00.000Z,2972
2015,7,2015-07-23T00:00:00.000Z,Ward 1,Commercial Building,Renovation,48,6000,0,2015-07-23T00:00:00.000Z,2973
2015,7,2015-07-23T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,88,11000,0,2015-07-23T00:00:00.000Z,2974
2015,7,2015-07-23T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,40,5000,0,2015-07-23T00:00:00.000Z,2975
2015,7,2015-07-23T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,24,3000,0,2015-07-23T00:00:00.000Z,2976
2015,7,2015-07-23T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,16,2000,0,2015-07-23T00:00:00.000Z,2977
2015,7,2015-07-23T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,48,5992,0,2015-07-23T00:00:00.000Z,2978
2015,7,2015-07-23T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,32,3822.26,0,2015-07-23T00:00:00.000Z,2979
2015,7,2015-07-23T00:00:00.000Z,Ward 2,Federal/Provincial,Renovation,536,66900,0,2015-07-23T00:00:00.000Z,2980
2015,7,2015-07-23T00:00:00.000Z,Ward 5,Semi Detached,Renovation,16,1200,0,2015-07-23T00:00:00.000Z,2981
2015,7,2015-07-23T00:00:00.000Z,Ward 5,Semi Detached,Renovation,7.5,1000,0,2015-07-23T00:00:00.000Z,2982
2015,7,2015-07-23T00:00:00.000Z,Ward 5,Detached Garage,New,184,22750,0,2015-07-23T00:00:00.000Z,2983
2015,7,2015-07-23T00:00:00.000Z,Ward 2,Accesory Building,New,16,2000,0,2015-07-23T00:00:00.000Z,2984
2015,7,2015-07-23T00:00:00.000Z,Ward 7,Single Detached Dwelling,New,1984,248000,1,2015-07-23T00:00:00.000Z,2985
2015,7,2015-07-23T00:00:00.000Z,Ward 7,Single Detached Dwelling,New,1896,237000,1,2015-07-23T00:00:00.000Z,2986
2015,7,2015-07-22T00:00:00.000Z,Ward 10,Apartment Building,Renovation,16,2000,0,2015-07-22T00:00:00.000Z,2987
2015,7,2015-07-22T00:00:00.000Z,Ward 3,Commercial Building,Renovation,120,15000,0,2015-07-22T00:00:00.000Z,2988
2015,7,2015-07-22T00:00:00.000Z,Ward 9,Municipal,Renovation,640,80000,0,2015-07-22T00:00:00.000Z,2989
2015,7,2015-07-22T00:00:00.000Z,Ward 10,Federal/Provincial,Renovation,272,34000,0,2015-07-22T00:00:00.000Z,2990
2015,7,2015-07-22T00:00:00.000Z,Ward 6,Municipal,New,336,41800,0,2015-07-22T00:00:00.000Z,2991
2015,7,2015-07-22T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,24,3000,0,2015-07-22T00:00:00.000Z,2992
2015,7,2015-07-22T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,32,3100,0,2015-07-22T00:00:00.000Z,2993
2015,7,2015-07-22T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,216,27000,0,2015-07-22T00:00:00.000Z,2994
2015,7,2015-07-22T00:00:00.000Z,Ward 4,Industrial,New,1600,200000,0,2015-07-22T00:00:00.000Z,2995
2015,7,2015-07-22T00:00:00.000Z,Ward 9,Single Detached Dwelling/Apartment,New,80,10000,1,2015-07-22T00:00:00.000Z,2996
2015,7,2015-07-20T00:00:00.000Z,Ward 4,Pool,New,56,6100,0,2015-07-20T00:00:00.000Z,2997
2015,6,2015-06-17T00:00:00.000Z,Ward 12,Single Detached Dwelling,Addition,520,65000,0,2015-06-17T00:00:00.000Z,2998
2015,6,2015-06-04T00:00:00.000Z,Ward 2,Apartment Building,Renovation,480,59098,0,2015-06-04T00:00:00.000Z,2999
2015,7,2015-07-17T00:00:00.000Z,Ward 8,Institutional,Renovation,240,30000,0,2015-07-17T00:00:00.000Z,3000
2017,10,2017-10-31T00:00:00.000Z,Ward 10,Commercial Building,Renovation,144,18000,0,2017-10-31T00:00:00.000Z,1
2017,8,2017-08-14T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,112,13800,0,2017-08-14T00:00:00.000Z,2
2017,10,2017-10-27T00:00:00.000Z,Ward 7,Deck,New,32,3200,0,2017-10-27T00:00:00.000Z,3
2017,10,2017-10-27T00:00:00.000Z,Ward 11,Commercial Building,Demolition,,0,0,2017-10-27T00:00:00.000Z,4
2017,10,2017-10-27T00:00:00.000Z,Ward 7,Commercial Building,Renovation,512,64000,0,2017-10-27T00:00:00.000Z,5
2017,10,2017-10-26T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,48,6000,0,2017-10-26T00:00:00.000Z,6
2017,10,2017-10-26T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,40,5000,0,2017-10-26T00:00:00.000Z,7
2017,10,2017-10-26T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,120,15000,0,2017-10-26T00:00:00.000Z,8
2017,10,2017-10-26T00:00:00.000Z,Ward 10,Single Detached Dwelling,Addition,320,40000,0,2017-10-26T00:00:00.000Z,9
2017,10,2017-10-26T00:00:00.000Z,Ward 10,Commercial Building,Renovation,1104,138000,0,2017-10-26T00:00:00.000Z,10
2017,10,2017-10-25T00:00:00.000Z,Ward 10,Accesory Building,New,40,5000,0,2017-10-25T00:00:00.000Z,11
2017,10,2017-10-25T00:00:00.000Z,Ward 12,Mini Home,New,155,75000,1,2017-10-25T00:00:00.000Z,12
2017,10,2017-10-25T00:00:00.000Z,Ward 11,Single Detached Dwelling,Demolition,,0,0,2017-10-25T00:00:00.000Z,13
2017,10,2017-10-25T00:00:00.000Z,Ward 11,Commercial Building,Renovation,480,60000,0,2017-10-25T00:00:00.000Z,14
2017,10,2017-10-24T00:00:00.000Z,Ward 11,Attached Garage,Renovation,32,3864,0,2017-10-24T00:00:00.000Z,15
2017,10,2017-10-24T00:00:00.000Z,Ward 10,Duplex,Renovation,48,6000,0,2017-10-24T00:00:00.000Z,16
2017,10,2017-10-24T00:00:00.000Z,Ward 11,Single Detached Dwelling,Repair,48,6000,0,2017-10-24T00:00:00.000Z,17
2017,10,2017-10-24T00:00:00.000Z,Ward 11,Apartment Building,Renovation,40,5000,0,2017-10-24T00:00:00.000Z,18
2017,10,2017-10-24T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,32,4000,0,2017-10-24T00:00:00.000Z,19
2017,10,2017-10-24T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,24,3000,0,2017-10-24T00:00:00.000Z,20
2017,10,2017-10-24T00:00:00.000Z,,Detached Garage,New,240,30000,0,2017-10-24T00:00:00.000Z,21
2017,10,2017-10-24T00:00:00.000Z,Ward 11,Commercial Building,Demolition,,0,0,2017-10-24T00:00:00.000Z,22
2017,10,2017-10-24T00:00:00.000Z,Ward 8,Institutional,Renovation,32,4000,0,2017-10-24T00:00:00.000Z,23
2017,10,2017-10-24T00:00:00.000Z,Ward 11,Single Detached Dwelling/Apartment,Renovation,40,4800,0,2017-10-24T00:00:00.000Z,24
2017,10,2017-10-24T00:00:00.000Z,Ward 9,Commercial Building,Renovation,448,55455,0,2017-10-24T00:00:00.000Z,25
2017,10,2017-10-24T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,168,21000,0,2017-10-24T00:00:00.000Z,26
2017,10,2017-10-24T00:00:00.000Z,Ward 9,Townhouse,New,48,6000,0,2017-10-24T00:00:00.000Z,27
2017,10,2017-10-24T00:00:00.000Z,Ward 11,Commercial Building,Renovation,6304,788000,0,2017-10-24T00:00:00.000Z,28
2017,10,2017-10-24T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,240,30000,0,2017-10-24T00:00:00.000Z,29
2017,10,2017-10-24T00:00:00.000Z,Ward 8,Single Detached Dwelling,Addition,1024,128000,0,2017-10-24T00:00:00.000Z,30
2017,10,2017-10-23T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,56,6500,0,2017-10-23T00:00:00.000Z,31
2017,10,2017-10-23T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,32,4000,0,2017-10-23T00:00:00.000Z,32
2017,10,2017-10-23T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,32,4000,0,2017-10-23T00:00:00.000Z,33
2017,10,2017-10-23T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,16,2000,0,2017-10-23T00:00:00.000Z,34
2017,10,2017-10-23T00:00:00.000Z,Ward 5,Accesory Building,New,7.5,1000,0,2017-10-23T00:00:00.000Z,35
2017,10,2017-10-23T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,56,6500,0,2017-10-23T00:00:00.000Z,36
2017,10,2017-10-23T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,16,2000,0,2017-10-23T00:00:00.000Z,37
2017,10,2017-10-23T00:00:00.000Z,Ward 7,Industrial,Demolition,,0,0,2017-10-23T00:00:00.000Z,38
2017,10,2017-10-23T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,24,3000,0,2017-10-23T00:00:00.000Z,39
2017,10,2017-10-23T00:00:00.000Z,Ward 3,Single Detached Dwelling,Addition,384,48000,0,2017-10-23T00:00:00.000Z,40
2017,10,2017-10-23T00:00:00.000Z,Ward 6,Single Detached Dwelling,Addition,480,60000,0,2017-10-23T00:00:00.000Z,41
2017,10,2017-10-23T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,32,4000,0,2017-10-23T00:00:00.000Z,42
2017,10,2017-10-23T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,160,20000,0,2017-10-23T00:00:00.000Z,43
2017,10,2017-10-23T00:00:00.000Z,Ward 7,Industrial,Renovation,7200,900000,0,2017-10-23T00:00:00.000Z,44
2017,10,2017-10-23T00:00:00.000Z,Ward 9,Single Detached Dwelling,Addition,1264,158000,0,2017-10-23T00:00:00.000Z,45
2017,10,2017-10-20T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,64,7038,0,2017-10-20T00:00:00.000Z,46
2017,10,2017-10-20T00:00:00.000Z,Ward 10,Apartment Building,Renovation,72,8500,0,2017-10-20T00:00:00.000Z,47
2017,10,2017-10-20T00:00:00.000Z,Ward 11,Single Detached Dwelling,Addition,120,15000,0,2017-10-20T00:00:00.000Z,48
2017,10,2017-10-20T00:00:00.000Z,Ward 9,Commercial Building,Renovation,1088,136000,0,2017-10-20T00:00:00.000Z,49
2017,10,2017-10-18T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,4000,500000,1,2017-10-18T00:00:00.000Z,50
2017,10,2017-10-18T00:00:00.000Z,Ward 9,Single Detached Dwelling,New,1696,212000,1,2017-10-18T00:00:00.000Z,51
2017,8,2017-08-14T00:00:00.000Z,Ward 7,Mini Home,Demolition,,0,0,2017-08-14T00:00:00.000Z,52
2017,8,2017-08-14T00:00:00.000Z,Ward 1,Apartment Building,Renovation,80,10000,0,2017-08-14T00:00:00.000Z,53
2017,8,2017-08-14T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1680,209020,1,2017-08-14T00:00:00.000Z,54
2017,8,2017-08-14T00:00:00.000Z,Ward 11,Duplex,Renovation,160,20000,0,2017-08-14T00:00:00.000Z,55
2017,8,2017-08-11T00:00:00.000Z,Ward 7,Pool,New,96,12000,0,2017-08-11T00:00:00.000Z,56
2017,8,2017-08-11T00:00:00.000Z,Ward 1,Detached Garage,Renovation,56,6500,0,2017-08-11T00:00:00.000Z,57
2017,8,2017-08-11T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,56,6350,0,2017-08-11T00:00:00.000Z,58
2017,8,2017-08-11T00:00:00.000Z,Ward 11,Accesory Building,New,32,3500,0,2017-08-11T00:00:00.000Z,59
2017,8,2017-08-10T00:00:00.000Z,Ward 5,Single Detached Dwelling,New,3200,400000,1,2017-08-10T00:00:00.000Z,60
2017,8,2017-08-10T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,320,40000,0,2017-08-10T00:00:00.000Z,61
2017,8,2017-08-09T00:00:00.000Z,Ward 9,Municipal,Renovation,320,40000,0,2017-08-09T00:00:00.000Z,62
2017,8,2017-08-09T00:00:00.000Z,Ward 11,Institutional,Renovation,320,40000,0,2017-08-09T00:00:00.000Z,63
2017,8,2017-08-09T00:00:00.000Z,Ward 9,Commercial Building,Renovation,4800,600000,0,2017-08-09T00:00:00.000Z,64
2017,8,2017-08-09T00:00:00.000Z,Ward 4,Commercial Building,Renovation,200,25000,0,2017-08-09T00:00:00.000Z,65
2017,8,2017-08-09T00:00:00.000Z,Ward 11,Federal/Provincial,New,9552,1194000,0,2017-08-09T00:00:00.000Z,66
2017,8,2017-08-08T00:00:00.000Z,Ward 12,Duplex,Renovation,144,18000,1,2017-08-08T00:00:00.000Z,67
2017,8,2017-08-04T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1072,134000,1,2017-08-04T00:00:00.000Z,68
2017,8,2017-08-04T00:00:00.000Z,Ward 11,Detached Garage,New,200,25000,0,2017-08-04T00:00:00.000Z,69
2017,8,2017-08-04T00:00:00.000Z,Ward 4,Commercial Building,Renovation,384,47200,0,2017-08-04T00:00:00.000Z,70
2017,8,2017-08-04T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,208,26000,0,2017-08-04T00:00:00.000Z,71
2017,8,2017-08-04T00:00:00.000Z,Ward 4,Townhouse,New,10080,1260000,10,2017-08-04T00:00:00.000Z,72
2017,8,2017-08-03T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,32,3367,0,2017-08-03T00:00:00.000Z,73
2017,8,2017-08-03T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,80,10000,0,2017-08-03T00:00:00.000Z,74
2017,8,2017-08-03T00:00:00.000Z,Ward 5,Accesory Building,New,24,2500,0,2017-08-03T00:00:00.000Z,75
2017,8,2017-08-03T00:00:00.000Z,Ward 12,Semi Detached,New,2800,350000,2,2017-08-03T00:00:00.000Z,76
2017,8,2017-08-03T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,240,30000,0,2017-08-03T00:00:00.000Z,77
2017,8,2017-08-03T00:00:00.000Z,Ward 11,Institutional,Renovation,480,60000,0,2017-08-03T00:00:00.000Z,78
2017,8,2017-08-03T00:00:00.000Z,Ward 5,Pool,New,320,40000,0,2017-08-03T00:00:00.000Z,79
2017,8,2017-08-02T00:00:00.000Z,Ward 12,Pool,New,520,65000,0,2017-08-02T00:00:00.000Z,80
2017,8,2017-08-02T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1400,175000,1,2017-08-02T00:00:00.000Z,81
2017,8,2017-08-02T00:00:00.000Z,Ward 11,Commercial Building,Renovation,2040,255000,0,2017-08-02T00:00:00.000Z,82
2017,8,2017-08-02T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,40,4100,0,2017-08-02T00:00:00.000Z,83
2017,8,2017-08-02T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,88,10300,0,2017-08-02T00:00:00.000Z,84
2017,8,2017-08-02T00:00:00.000Z,Ward 11,Single Detached Dwelling,New,4160,520000,1,2017-08-02T00:00:00.000Z,85
2017,8,2017-08-02T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,64,7500,0,2017-08-02T00:00:00.000Z,86
2017,8,2017-08-01T00:00:00.000Z,Ward 9,Deck,New,32,4000,0,2017-08-01T00:00:00.000Z,87
2017,8,2017-08-01T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,400,50000,0,2017-08-01T00:00:00.000Z,88
2017,8,2017-08-01T00:00:00.000Z,Ward 11,Accessory Building,New,16,1500,0,2017-08-01T00:00:00.000Z,89
2017,8,2017-08-01T00:00:00.000Z,Ward 4,Commercial Building,Renovation,136,17000,0,2017-08-01T00:00:00.000Z,90
2017,8,2017-08-01T00:00:00.000Z,Ward 12,Deck,New,32,3260,0,2017-08-01T00:00:00.000Z,91
2017,8,2017-08-01T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,1096,137000,0,2017-08-01T00:00:00.000Z,92
2017,8,2017-08-01T00:00:00.000Z,Ward 11,Apartment Building,Renovation,280,35000,0,2017-08-01T00:00:00.000Z,93
2017,8,2017-08-01T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,240,30000,0,2017-08-01T00:00:00.000Z,94
2017,8,2017-08-01T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1280,160000,1,2017-08-01T00:00:00.000Z,95
2017,7,2017-07-31T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,40,5000,0,2017-07-31T00:00:00.000Z,96
2017,7,2017-07-31T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,96,11900,0,2017-07-31T00:00:00.000Z,97
2017,7,2017-07-31T00:00:00.000Z,Ward 12,Accesory Building,New,7.5,1000,0,2017-07-31T00:00:00.000Z,98
2017,7,2017-07-31T00:00:00.000Z,Ward 12,Townhouse,Renovation,104,13000,0,2017-07-31T00:00:00.000Z,99
2017,7,2017-07-31T00:00:00.000Z,Ward 12,Townhouse,Renovation,40,5000,0,2017-07-31T00:00:00.000Z,100
2017,9,2017-09-15T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,2200,275000,1,2017-09-15T00:00:00.000Z,101
2017,9,2017-09-11T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,40,4300,0,2017-09-11T00:00:00.000Z,102
2017,9,2017-09-11T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,32,3500,0,2017-09-11T00:00:00.000Z,103
2017,9,2017-09-11T00:00:00.000Z,Ward 10,Apartment Building,Demolition,,0,0,2017-09-11T00:00:00.000Z,104
2017,9,2017-09-11T00:00:00.000Z,Ward 12,Accesory Building,New,24,3000,0,2017-09-11T00:00:00.000Z,105
2017,9,2017-09-11T00:00:00.000Z,Ward 2,Townhouse,New,7856,982000,6,2017-09-11T00:00:00.000Z,106
2017,9,2017-09-07T00:00:00.000Z,Ward 10,Commercial Building,Renovation,32,3900,0,2017-09-07T00:00:00.000Z,107
2017,9,2017-09-07T00:00:00.000Z,Ward 10,Commercial Building,Renovation,40,5000,0,2017-09-07T00:00:00.000Z,108
2017,9,2017-09-06T00:00:00.000Z,Ward 7,Accesory Building,New,24,3000,0,2017-09-06T00:00:00.000Z,109
2017,9,2017-09-06T00:00:00.000Z,Ward 7,Single Detached Dwelling,New,7.5,278,1,2017-09-06T00:00:00.000Z,110
2017,9,2017-09-06T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,152,19000,0,2017-09-06T00:00:00.000Z,111
2017,9,2017-09-05T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,96,12000,0,2017-09-05T00:00:00.000Z,112
2017,9,2017-09-05T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,176,21500,0,2017-09-05T00:00:00.000Z,113
