EI Code,EI name,Other Name for EI,Institution Type,Designation Status,Designation Reason,Date of Designation,Date of De-Designation,Address Line 1,Address Line 2,Address Line 3,City,Province,Postal Code,Country,Telephone Number Overseas,Telephone Number,Fax Number
AQEO,Medical Reception College - Langley,null,Private Institution,Designated,NA,2020-11-09,null,#301-20644 Eastleigh Crescent,null,null,Langley,British Columbia,V3A 4C4,Canada,null,null,null
AQCW,Medical Reception College - Vancouver,null,Private Institution,Designated,NA,2016-12-02,null,820 - 605 Robson Street,null,null,Vancouver,British Columbia,V6V 5J3,Canada,(403)701-2837,(403)701-2837,(403)701-2837
AQCL,Metropolitan Community College,null,Private Institution,Designated,NA,2012-08-22,null,900 - 549 HOWE STREET,null,null,Vancouver,British Columbia,V6C2C2,Canada,(604) 320-3332,(604) 320-3332,(604) 320-3332
AQCS,Millar College of the Bible - Sunnybrae,null,Private Institution,Designated,NA,2016-08-15,null,3915 Sunnybrae Canoe Pt Road,null,null,Tappen,British Columbia,V0E 2X1,Canada,null,null,null
AQEU,Mirage Spa Education Inc.,null,Private Institution,Designated,NA,2020-11-20,null,10-1400 Cowichan Bay Road,null,null,Cobble Hill,British Columbia,V0R1L3,Canada,null,null,null
APEM,Montessori Training Centre of British Columbia,null,Private Institution,Designated,NA,1988-12-21,null,200 - 8555 Cambie St,null,null,Vancouver,British Columbia,V6P3J9,Canada,(604) 261-0864,(604) 261-0864,(604) 261-0864
AQBK,Mountain Transport Institute Ltd.,null,Private Institution,Designated,NA,2018-03-05,null,2181A 6th Avenue,null,null,Castlegar,British Columbia,V1N3B2,Canada,(250) 365-3748,(250) 365-3748,(250) 365-3748
APGG,Native Education College,null,Private Institution,Designated,NA,2007-09-28,null,285 E. Fifth Ave.,null,null,Vancouver,British Columbia,V5T1H2,Canada,(604) 873-3761,(604) 873-3761,(604) 873-3761
AQBB,New Image College ,null,Private Institution,Designated,NA,2003-04-10,null,987 Granville Street,2nd Floor,null,Vancouver,British Columbia,V6Z1L3,Canada,(604) 685-8807,(604) 685-8807,(604) 685-8807
APTL,New York Institute of Technology - Vancouver,null,Private Institution,Designated,NA,2016-12-16,null,701 W Georgia St #1700,null,null,Vancouver,British Columbia,V7Y1K8,Canada,null,null,null
APXD,Nimbus School of Recording & Media,null,Private Institution,Designated,NA,2000-02-07,null,300 - 238 East 2nd Ave,null,null,Vancouver ,British Columbia,V5T1B7,Canada,(604) 875-8998,(604) 875-8998,(604) 875-8998
AQEF,Northeastern University - Vancouver,null,Private Institution,Designated,NA,2020-08-27,null,333 Seymour Street- 8th Floor,null,null,Vancouver,British Columbia,V6B5A7,Canada,null,null,null
APAB,Northwest Baptist Theological College,null,Private Institution,Designated,NA,2015-01-02,null,22500 University Drive,null,null,Langley,British Columbia,V2Y1Y1,Canada,(604) 888-7592,(604) 888-7592,(604) 888-7592
APRJ,Northwest Culinary Academy of Vancouver,null,Private Institution,Designated,NA,2005-11-27,null,2725 Main Street,null,null,Vancouver,British Columbia,V5T3E9,Canada,(604) 876-7653,(604) 876-7653,(604) 876-7653
AQEP,Ocean Quest Watersports Ltd,null,Private Institution,Designated,NA,2020-11-09,null,#107-3790 Canada Way,null,null,Burnaby,British Columbia,V5G 1G4,Canada,null,null,null
APVO,Okanagan Mountain Helicopters FTU Ltd.,null,Private Institution,Designated,NA,2012-10-03,null,6285 Airport Way,null,null,Kelowna,British Columbia,V1V1S1,Canada,(250)491-9359,(250)491-9359,(250)491-9359
APPL,Okanagan Valley College of Massage Therapy,null,Private Institution,Designated,NA,1995-09-21,null,200- 3400 - 30th Avenue,null,null,Vernon,British Columbia,V1T2E2,Canada,(250) 558-3718,(250) 558-3718,(250) 558-3718
AQBL,Omni College,null,Private Institution,Designated,NA,2004-02-04,null,3130 - 8788 McKim Way,null,null,Richmond,British Columbia,V6X4E2,Canada,(604) 279-1800,(604) 279-1800,(604) 279-1800
AQEG,On The Mic Training,null,Private Institution,Designated,NA,2020-08-31,null,101 Powell Street,null,null,Vancouver,British Columbia,V6A1G2,Canada,null,null,null
APVK,Orane International College,null,Private Institution,Designated,NA,2012-06-18,null,140 - 1675 Douglas St,null,null,Victoria,British Columbia,V8W 2G5,Canada,(250)388-4440,(250)388-4440,(250)388-4440
APRZ,Orca Institute,null,Private Institution,Designated,NA,2013-10-25,null,#1202 1255 Bidwell St.,null,null,Vancouver,British Columbia,V6G2K8,Canada,null,null,null
AQEW,Oscar International College,null,Private Institution,Designated,NA,2021-01-06,null,#201-12732 80th Ave,null,null,Surrey,British Columbia,V3W3A7,Canada,null,null,null
APZB,Oshio College of Acupuncture & Herbology,null,Private Institution,Designated,NA,2001-12-14,null,100 - 3491 Saanich Road,null,null,Victoria,British Columbia,V8X1W8,Canada,(250) 472-6601,(250) 472-6601,(250) 472-6601
AQBQ,PCU College of Holistic Medicine,null,Private Institution,Designated,NA,2004-03-24,null,100 - 5021 Kingsway,null,null,Burnaby,British Columbia,V5H4A5,Canada,(604) 433-1299,(604) 433-1299,(604) 433-1299
APAC,Pacific Coast Community College,null,Private Institution,Designated,NA,2015-03-18,null,Unit 200 20218 Fraser Hwy,null,null,Langley,British Columbia,V3A4E6,Canada,6047301106,6047301106,6047301106
APFY,Pacific Design Academy - Victoria,null,Private Institution,Designated,NA,1988-12-21,null,1252 Wharf Street,null,null,Victoria,British Columbia,V8W1T8,Canada,(250) 383-3631,(250) 383-3631,(250) 383-3631
APBQ,Pacific Flying Club,null,Private Institution,Designated,NA,1988-12-21,null,Boundary Bay Airport,Unit 4 - 4335 Skeena St,Flight Center Building,Delta,British Columbia,V4K0A6,Canada,(604) 945-0011,(604) 945-0011,(604) 945-0011
APIQ,Pacific Horticulture College,null,Private Institution,Designated,NA,1989-01-27,null,505 Quayle Rd.,null,null,Victoria,British Columbia,V9E2J7,Canada,(250) 479-3210,(250) 479-3210,(250) 479-3210
AQAH,Pacific Institute of Culinary Arts,null,Private Institution,Designated,NA,1997-08-11,null,1505 West 2nd Avenue,null,null,Vancouver,British Columbia,V6H3Y4,Canada,(604) 734-4488,(604) 734-4488,(604) 734-4488
APAG,Pacific Life Bible College,null,Private Institution,Designated,NA,1997-06-16,null,15030 - 66A  Avenue,null,null,Surrey,British Columbia,V3S2A5,Canada,(604) 597-9082,(604) 597-9082,(604) 597-9082
AQEQ,Pacific Link College - Burnaby,null,Private Institution,Designated,NA,2020-11-09,null,#200-4980 Kingsway,null,null,Burnaby,British Columbia,V5H 4K7,Canada,null,null,null
AQDD,Pacific Link College - Surrey,null,Private Institution,Designated,NA,2017-09-05,null,201-10090 152 Streeet,null,null,Surrey,British Columbia,V3R 8X8,Canada,null,null,null
APTU,Pacific Rim College,null,Private Institution,Designated,NA,2008-07-03,null,229 - 560 Johnson Street,null,null,Victoria,British Columbia,V8W3C6,Canada,(250) 483-2119,(250) 483-2119,(250) 483-2119
APTM,Pacific Rim Early Childhood Institution Inc.,null,Private Institution,Designated,NA,2010-09-29,null,BOX 86,null,null,Cobble Hill,British Columbia,V0R1L0,Canada,(250) 652-6011,(250) 652-6011,(250) 652-6011
AQER,Q College - Vancouver,null,Private Institution,Designated,NA,2020-11-09,null,700-333 Terminal Avenue,null,null,Vancouver,British Columbia,V6A 4C1,Canada,null,null,null
APVH,Q College - Victoria,null,Private Institution,Designated,NA,2012-02-24,null,303 - 771 Vernon Ave,null,null,Victoria,British Columbia,V8X5A7,Canada,(250)298-5059,(250)298-5059,(250)298-5059
APTJ,Quest University Canada,null,Private Institution,Designated,NA,2007-12-13,null,3200 University Boulevard,null,null,Squamish,British Columbia,V8B0N8,Canada,(604) 898-8000,(604) 898-8000,(604) 898-8000
AQEA,Rayway Operator Training School Ltd.,null,Private Institution,Designated,NA,2019-11-28,null,1123 272 Street,null,null,Aldergrove,British Columbia,V4W2N2,Canada,null,null,null
APAQ,Regent College,null,Private Institution,Designated,NA,1988-12-21,null,5800 University Blvd.,null,null,Vancouver,British Columbia,V6T2E4,Canada,(604) 224-3245,(604) 224-3245,(604) 224-3245
APRA,Rhodes Wellness College,Rhodes Career College,Private Institution,Designated,NA,1997-04-21,null,280 - 1125 Howe St,null,null,Vancouver,British Columbia,V6Z2K8,Canada,(604) 708-4416,(604) 708-4416,(604) 708-4416
AQEX,Royal Metro College,null,Private Institution,Designated,NA,2021-01-14,null,#203 - 403 North Rd,null,null,Coquitlam,British Columbia,V3K3V9,Canada,null,null,null
APSK,SAE Institute,null,Private Institution,Designated,NA,2007-08-13,null,122-998 Harbourside Drive,null,null,North Vancouver ,British Columbia,V7B3T2,Canada,(604) 980-2882,(604) 980-2882,(604) 980-2882
APCR,Seminary of Christ the King,null,Private Institution,Designated,NA,1988-12-21,null,34224 Dewdney Trunk Road,null,null,Mission,British Columbia,V2V4J2,Canada,(604) 826-8975,(604) 826-8975,(604) 826-8975
AQCT,Senniyo Aesthetics International School,null,Private Institution,Designated,NA,2016-09-26,null,7300 Westminister Hwy,null,null,Richmond,British Columbia,V6X 1A1,Canada,(604)244-7633,(604)244-7633,(604)244-7633
AQCZ,Sprott Shaw College - Chilliwack,null,Private Institution,Designated,NA,2017-04-03,null,45860 Cheam Avenue,null,null,Chilliwack,British Columbia,V2P 1N6,Canada,null,null,null
APYN,Sprott Shaw College - East Vancouver,null,Private Institution,Designated,NA,2001-08-01,null,501-333 Terminal Avenue,null,null,Vancouver,British Columbia,V6A 4C1,Canada,(604) 251-4473,(604) 251-4473,(604) 251-4473
APYQ,Sprott Shaw College - Kamloops,null,Private Institution,Designated,NA,2001-09-28,null,301 - 340 Victoria St,null,null,Kamloops,British Columbia,V2C2A5,Canada,(250) 314-1122,(250) 314-1122,(250) 314-1122
APWX,Sprott Shaw College - Kelowna,null,Private Institution,Designated,NA,1999-09-28,null,200- 546 Leon Avenue,null,null,Kelowna,British Columbia,V1Y6J6,Canada,(250) 860-8884,(250) 860-8884,(250) 860-8884
APZM,Sprott Shaw College - Maple Ridge,null,Private Institution,Designated,NA,2012-07-10,null,204 -  20395 Lougheed Highway,null,null,Maple Ridge,British Columbia,V2X2P9,Canada,(604) 466-3600,(604) 466-3600,(604) 466-3600
APWW,Sprott Shaw College - Nanaimo,null,Private Institution,Designated,NA,2012-07-10,null,6-140 Terminal Avenue,null,null,Nanaimo,British Columbia,V9R5C5,Canada,(250) 754-9600,(250) 754-9600,(250) 754-9600
APNI,Sprott Shaw College - New Westminster,null,Private Institution,Designated,NA,1993-11-16,null,88 - 6th Street,Unit 420,null,New Westminster,British Columbia,V3L5B3,Canada,(604) 520-3900,(604) 520-3900,(604) 520-3900
APWV,Sprott Shaw College - Penticton,null,Private Institution,Designated,NA,1999-07-26,null,101 - 2603 Skaha Lake Road,null,null,Penticton,British Columbia,V2A6E8,Canada,(250) 770-2277,(250) 770-2277,(250) 770-2277
APVY,Sprott Shaw College - Richmond,null,Private Institution,Designated,NA,2014-10-06,null,7920 Cambie Road,null,null,Richmond,British Columbia,V6X 3K6,Canada,(604)708-8867,(604)708-8867,(604)708-8867
APNZ,Sprott Shaw College - Surrey,null,Private Institution,Designated,NA,1994-06-17,null,3-13678 100th Avenue,null,null,Surrey,British Columbia,V3T0H2,Canada,(604) 583-1004,(604) 583-1004,(604) 583-1004
AQDB,Sprott Shaw College - Vancouver Pender,null,Private Institution,Designated,NA,2017-04-04,null,200-789 West Pender Street,null,null,Vancouver,British Columbia,V6C 1H2,Canada,null,null,null
AQDA,Sprott Shaw College - Vancouver Seymour,null,Private Institution,Designated,NA,2017-04-03,null,541 Seymour Street,null,null,Vancouver ,British Columbia,V6B 3H6,Canada,null,null,null
APTF,Sprott Shaw College School of Trade,null,Private Institution,Designated,NA,2014-11-20,null,3216 Betta Avenue,null,null,Burnaby,British Columbia,V5G4K4,Canada,(778) 379-0410,(778) 379-0410,(778) 379-0410
APWS,Sprott Shaw College- Abbotsford,null,Private Institution,Designated,NA,1998-12-21,null,1 - 33655 Essendene Avenue,null,null,Abbotsford,British Columbia,V2S2G5,Canada,(604) 503-3323,(604) 503-3323,(604) 503-3323
APAO,Sprott-Shaw College - Victoria,null,Private Institution,Designated,NA,2012-07-10,null,637 Bay Street,null,null,Victoria,British Columbia,V8T5J2,Canada,(250) 384-8121,(250) 384-8121,(250) 384-8121
APVW,St. Mark's College,null,Private Institution,Designated,NA,2014-07-15,null,5935 Iona Dr,null,null,Vancouver,British Columbia,V6T 1J7,Canada,(604)822-4463,(604)822-4463,(604)822-4463
APXS,Stenberg College - Surrey,null,Private Institution,Designated,NA,2000-11-08,null,750- 13450 - 102nd ave,null,null,Surrey,British Columbia,V3T5X3,Canada,(604) 580-2772,(604) 580-2772,(604) 580-2772
AQDG,Sterling College,null,Private Institution,Designated,NA,2017-10-16,null,200-1111 Melville Steet,null,null,Vancouver,British Columbia,V6E3V6,Canada,604 736-8000,604 736-8000,604 736-8000
AQDO,Sterling College - Surrey,null,Private Institution,Designated,NA,2018-04-20,null,320 - 10362 King George Blvd,null,null,Surrey,British Columbia,V3T2W5,Canada,null,null,null
AQEH,Story Institute,null,Private Institution,Designated,NA,2020-09-04,null,320 - 640 W. Broadway,null,null,Vancouver,British Columbia,V5Z1G4,Canada,null,null,null
APAH,Summit Pacific College,null,Private Institution,Designated,NA,1988-12-21,null,PO Box 1700,35235 Straiton Rd,null,Abbotsford,British Columbia,V2S7E7,Canada,(604) 853-7491,(604) 853-7491,(604) 853-7491
AQEC,Tamwood Careers,null,Private Institution,Designated,NA,2020-06-04,null,200-900 West Pender St.,null,null,Vancouver,British Columbia,V6C3B2,Canada,null,null,null
APTN,Taylor Pro College,null,Private Institution,Designated,NA,2010-05-28,null,2654 Norris Rd,null,null,Kelowna,British Columbia,V1X 7L9,Canada,(250) 765-7624,(250) 765-7624,(250) 765-7624
AQES,The Cut Fashion Design Academy,null,Private Institution,Designated,NA,2020-11-09,null,1888 1st Avenue,null,null,Vancouver,British Columbia,V6J 1G5,Canada,null,null,null
APTH,Think Tank Training Centre,null,Private Institution,Designated,NA,2007-10-25,null,107 West Esplanade,null,null,North Vancouver,British Columbia,V7M1A1,Canada,(604) 990-8265,(604) 990-8265,(604) 990-8265
APAK,Trinity Western University,null,Private Institution,Designated,NA,1988-12-21,null,7600 Glover Rd.,null,null,Langley,British Columbia,V2Y1Y1,Canada,(604) 888-7511,(604) 888-7511,(604) 888-7511
APOG,Tzu Chi International College of Traditional Chinese Medicine,null,Private Institution,Designated,NA,1994-07-28,null,201 - 1508 W Broadway,null,null,Vancouver,British Columbia,V6J1W8,Canada,(604) 731-2926,(604) 731-2926,(604) 731-2926
APTV,UA Piping Industry College of BC- Delta,null,Private Institution,Designated,NA,2008-07-14,null,101-1658 Fosters Way,Annacis Island,null,Delta,British Columbia,V3M6S6,Canada,(604) 294-1931,(604) 294-1931,(604) 294-1931
APVN,UA Piping Industry College of BC-Fort St John Campus,null,Private Institution,Designated,NA,2012-09-18,null,7825 100 Ave.,null,null,Fort St John,British Columbia,V1J 1W1,Canada,(250)263-9595,(250)263-9595,(250)263-9595
AQAK,Universal Learning Institute - Richmond,null,Private Institution,Designated,NA,1997-08-11,null,200 - 8211 Ackroyd Road,null,null,Richmond,British Columbia,V6X3J9,Canada,(604) 273-2880,(604) 273-2880,(604) 273-2880
AQAY,Universal Learning Institute - Vancouver,null,Private Institution,Designated,NA,2003-02-13,null,702-333 Terminal Avenue,null,null,Vancouver,British Columbia,V6A4C1,Canada,(604) 637-2880,(604) 637-2880,(604) 637-2880
APUK,University Canada West - Vancouver,null,Private Institution,Designated,NA,null,null,100-626 West Pender St.,null,null,Vancouver,British Columbia,V6B1V9,Canada,(604)431-6887,(604)431-6887,(604)431-6887
APRT,Vancouver Academy of Dramatic Arts,null,Private Institution,Designated,NA,2006-06-26,null,900 Helmcken St,null,null,Vancouver,British Columbia,V6Z 1B3,Canada,(604) 633-1525,(604) 633-1525,(604) 633-1525
APUI,Vancouver Acting School,null,Private Institution,Designated,NA,2008-11-26,null,210-112 3rd Ave East,null,null,Vancouver,British Columbia,V5T 1C8,Canada,(604) 569-1337,(604) 569-1337,(604) 569-1337
AQCN,Vancouver Animation School,null,Private Institution,Designated,NA,2016-02-05,null,270-5489 Byrne Road,null,null,Burnaby,British Columbia,V5J 3J1,Canada,(604)6121171,(604)6121171,(604)6121171
APVI,Vancouver Beijing College of Chinese Medicine,null,Private Institution,Designated,NA,2012-05-22,null,3135 - 8888 Odlin Cres,null,null,Vancouver,British Columbia,V6X 3Z8,Canada,(604)207-9389,(604)207-9389,(604)207-9389
APMW,Vancouver Career College - Abbotsford,null,Private Institution,Designated,NA,1993-08-02,null,2121 Clearbrook Road,null,null,Abbotsford,British Columbia,V2T4H6,Canada,(604) 850-3523,(604) 850-3523,(604) 850-3523
APWR,Vancouver Career College - Burnaby,null,Private Institution,Designated,NA,1998-09-30,null,212 - 5021 Kingsway,null,null,Burnaby,British Columbia,V5H4A5,Canada,(604) 438-6881,(604) 438-6881,(604) 438-6881
APYS,Vancouver Career College - Chilliwack,null,Private Institution,Designated,NA,2016-11-17,null,8392 Young Road,null,null,Chilliwack,British Columbia,V2P4N9,Canada,(604)850-3523,(604)850-3523,(604)850-3523
APZQ,Vancouver Career College - Coquitlam,null,Private Institution,Designated,NA,2002-06-29,null,5 - 1180 Pinetree Way,null,null,Coquitlam,British Columbia,V3B7L2,Canada,(604) 944-8855,(604) 944-8855,(604) 944-8855
APZJ,Vancouver Career College - Surrey,null,Private Institution,Designated,NA,2002-05-13,null,230 - 13401 108 Ave,null,null,Surrey,British Columbia,V3T5T3,Canada,(604) 580-2133,(604) 580-2133,(604) 580-2133
APNE,Vancouver Career College - Vancouver,null,Private Institution,Designated,NA,1993-10-08,null,5th Floor 549 Howe Street,null,null,Vancouver,British Columbia,V6C2C2,Canada,(604) 915-9675,(604) 915-9675,(604) 915-9675
APIX,Vancouver College of Counsellor Training,Vancouver College of Counsellor Training LTD,Private Institution,Designated,NA,1989-11-05,null,503 333 Terminal Ave,null,null,Vancouver,British Columbia,V6A 4C1,Canada,(604) 683-2442,(604) 683-2442,(604) 683-2442
APUV,Vancouver College of Dental Hygiene,null,Private Institution,Designated,NA,2009-12-17,null,1205 6th Avenue ,null,null,New Westminster,British Columbia,V3M 2C1,Canada,(604) 215-7611,(604) 215-7611,(604) 215-7611
APRS,Vancouver College of Massage Therapy (VCMT),null,Private Institution,Designated,NA,2006-04-06,null,3rd Floor 1050 West Pender St,null,null,Vancouver- BC,British Columbia,V6E3S7,Canada,(604) 681-4450,(604) 681-4450,(604) 681-4450
