idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider
457,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.774108,53.868174,BC,2509641888.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
458,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.101278,49.255643,BC,7783289580.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
459,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.090277,49.243639,BC,6048732681.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
460,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.116207,49.283757,BC,6046834063.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
461,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-125.245415,50.027856,BC,2502861166.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
462,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-121.958133,49.167603,BC,6047927377.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
463,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-120.265656,50.678825,BC,2503743131.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
464,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.081553,49.312161,BC,6049040150.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
465,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.115057,49.256893,BC,6047089090.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
466,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.495387,49.059923,BC,6046071445.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
467,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.80326,49.104505,BC,6045741081.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
468,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.123606,49.28849,BC,6046051200.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
469,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.887176,49.161942,BC,6045972097.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
470,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-120.353588,50.666914,BC,2503740477.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
471,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.144852,49.263606,BC,6047366006.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
472,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.511121,48.441229,BC,2504741114.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
473,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-124.002342,49.210196,BC,2507564991.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
474,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-121.955584,49.111268,BC,6048241036.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
475,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.068736,49.026304,BC,6049431144.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
476,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.662128,49.107052,BC,6045343870.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
477,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.649349,49.145496,BC,6048823566.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
478,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.057279,49.241414,BC,6044841470.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
479,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.371284,49.054565,BC,6048518052.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
480,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.89286,49.224843,BC,6043951410.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
481,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.490702,49.857588,BC,2508689521.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
482,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.755197,49.293503,BC,7782842701.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
483,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.116617,49.210232,BC,6042357095.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
484,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.00398,49.265833,BC,6042359027.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
485,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.789447,53.990296,BC,2509621814.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
486,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.121856,49.283772,BC,7783304711.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
487,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.244126,50.031147,BC,2507662345.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
488,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.335025,48.444981,BC,2505955111.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
489,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.158135,49.234698,BC,6042665344.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
490,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.00848,49.28123,BC,6042984101.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
491,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.041947,49.309053,BC,7783386183.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
492,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.146586,49.17281,BC,6042954080.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
493,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.995676,49.227346,BC,6044332721.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
494,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-119.438078,49.881757,BC,2508603764.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
495,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.123658,49.263507,BC,6047081135.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
496,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.15866,49.268197,BC,6047383138.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
497,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.849437,49.199631,BC,6044959949.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
498,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.091472,49.184598,BC,6042789105.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
499,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.663201,49.16576,BC,6048819921.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
500,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.794085,49.275961,BC,6044688814.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
501,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.326944,49.05147,BC,6048503517.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
502,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.845641,49.1357,BC,6045902271.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
503,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-122.801088,49.164919,BC,6045814544.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
504,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.373059,48.455786,BC,2504757572.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
505,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.102705,49.338824,BC,7783386363.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
506,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.182755,49.133617,BC,6042886343.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
507,Late Night Pharmacy Services,Late Night Pharmacies,Shoppers Drug Mart,-123.236457,49.254039,BC,6042243086.0,,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy,Province of British Columbia
508,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-124.02551,49.21513,BC,2507602031.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
509,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.782789,49.049201,BC,7785455380.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
510,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.034798,49.233466,BC,6044334700.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
511,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.139494,49.28573,BC,6046692884.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
512,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.077505,49.090225,BC,6049465642.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
513,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.69885,48.773962,BC,2507016220.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
514,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.593382,49.216926,BC,6044630991.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
515,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.662595,49.122595,BC,6045334631.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
516,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.132852,49.736349,BC,6048988860.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
517,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.800408,49.277083,BC,6044643322.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
518,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.730371,49.118783,BC,6045755880.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
519,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.10699,49.28246,BC,6046227030.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
520,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-119.275414,50.277483,BC,2505492888.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
521,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.378989,49.058872,BC,6048703790.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
522,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.094082,49.133312,BC,6044485468.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
523,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.934996,49.163972,BC,2507534433.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
524,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.115972,49.263469,BC,6048725177.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
525,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.845228,49.190752,BC,6045843281.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
526,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-119.61088,49.841412,BC,2507072360.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
527,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.317578,49.051131,BC,6048536811.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
528,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.12654,49.285736,BC,6046697374.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
529,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.358744,48.42563,BC,2503811113.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
530,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.803806,49.188031,BC,6045887881.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
531,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.919692,49.21262,BC,6045241121.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
532,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.07219,49.327635,BC,6049803661.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
533,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.890448,49.135109,BC,6045919544.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
534,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-121.961856,49.140768,BC,6048588347.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
535,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.136541,49.170524,BC,6042784521.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
536,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.796625,49.045713,BC,6045353281.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
537,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.317647,49.128845,BC,6048208059.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
538,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.155972,49.263864,BC,6047426000.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
539,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.39404,48.453374,BC,2503600296.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
540,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.470097,48.44157,BC,2504746657.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
541,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.982825,49.199872,BC,6044124171.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
542,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.00166,49.266485,BC,6045700252.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
543,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.89547,49.25118,BC,6044442222.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
544,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.154994,49.233614,BC,6042631811.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
545,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.065533,49.233298,BC,6043226050.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
546,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.364261,48.469592,BC,2507272271.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
547,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.992762,49.226239,BC,6044379621.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
548,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-122.760717,53.910442,BC,2505611118.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
549,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-119.452176,49.882043,BC,2508602232.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
550,Late Night Pharmacy Services,Late Night Pharmacies,London Drugs,-123.052522,49.281256,BC,6042534484.0,,https://pharmacy.londondrugs.com/,Province of British Columbia
