X,Y,OBJECTID,FOLDERTYPE,DESCRIPTION,STATUS,ISSUEDATE,PROPERTYADDRESS
602733.809000000357628,4815841.524,3018,TH,Town House (New/Add/Alt) Building,Conditional,2017-05-17T16:34:58.000Z,3173 Mintwood Cir 
601541.468999999575317,4814912.990499999374,3019,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-17T15:09:19.000Z,239 Polly Dr 
605257.825000000186265,4808021.912,3020,DP,Demolition,Issued,2016-09-09T11:56:39.000Z,326 Sandhurst Dr 
605257.825000000186265,4808021.912,3021,RN,Residential Dwelling (New/Add) Building,Issued,2017-07-28T10:13:10.000Z,326 Sandhurst Dr 
604501.552000000141561,4807882.413499999791,3022,RN,Residential Dwelling (New/Add) Building,Issued,2018-06-01T10:14:18.000Z,504 Sandmere Pl 
600465.815999999642372,4811528.148499999195,3023,PS,Plumbing Only,Issued,2018-09-25T15:20:31.000Z,2501 Third Line  
600465.815999999642372,4811528.148499999195,3024,CA,Commercial (Alt/Imp) Building,Issued,2019-01-02T10:15:47.000Z,2501 Third Line Unit A 
600465.815999999642372,4811528.148499999195,3025,CA,Commercial (Alt/Imp) Building,Issued,2016-12-22T14:40:17.000Z,2501 Third Line Unit A 
604210.58600000012666,4806217.584,3026,RN,Residential Dwelling (New/Add) Building,Issued,2018-09-26T10:57:46.000Z,2306 Millward Ave 
608079.705500000156462,4818039.67799999937,3027,DP,Demolition,Issued,2019-02-12T15:30:38.000Z,2960 South Sheridan Way 
608079.705500000156462,4818039.67799999937,3028,MS,Miscellaneous Building,Issued,2018-11-16T16:03:54.000Z,2960 South Sheridan Way 
608079.705500000156462,4818039.67799999937,3029,CA,Commercial (Alt/Imp) Building,Issued,2018-11-01T09:41:01.000Z,2960 South Sheridan Way 
601987.318,4811199.9495,3030,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-08-17T14:37:43.000Z,2132 Chatsworth Ave 
608735.832499999552965,4814459.95199999958,3031,RN,Residential Dwelling (New/Add) Building,Issued,2017-07-07T15:40:10.000Z,1497 Durham St 
604934.432,4806424.0295,3032,RN,Residential Dwelling (New/Add) Building,Issued,2017-03-08T17:05:24.000Z,131 Solingate Dr 
604486.261,4814601.15,3033,RS,Residential (Secondary) Building,Issued,2015-09-18T10:44:35.000Z,2139 Vineland Cres 
601147.665,4814096.357499999925,3034,RN,Residential Dwelling (New/Add) Building,Conditional,2015-11-02T13:25:50.000Z,453 North Park Blvd 
602127.964499999769032,4814228.467,3035,TH,Town House (New/Add/Alt) Building,Conditional,2013-09-24T15:34:49.000Z,3002 Preserve Dr Unit 15 
602476.860500000417233,4815356.011,3036,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-28T15:47:26.000Z,3135 Daniel Way 
601771.9485,4804612.6795,3037,CA,Commercial (Alt/Imp) Building,Issued,2017-09-21T15:14:14.000Z,585 Michigan Dr 
602678.826999999582767,4815365.8475,3038,TH,Town House (New/Add/Alt) Building,Conditional,2017-03-29T17:07:13.000Z,77 Wheat Boom Dr 
604273.607499999925,4812721.528,3039,DP,Demolition,Issued,2018-09-25T13:39:45.000Z,113 Miller Rd 
604273.607499999925,4812721.528,3040,RN,Residential Dwelling (New/Add) Building,Issued,2018-11-15T16:22:01.000Z,113 Miller Rd 
601283.539499999955,4814518.82399999909,3041,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-17T17:59:23.000Z,335 Harold Dent Trail 
604080.99100000038743,4812854.6535,3042,RN,Residential Dwelling (New/Add) Building,Conditional,2017-05-01T10:32:53.000Z,124 Russell Dr 
607749.776999999769032,4812964.31399999931,3043,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-15T10:43:46.000Z,383 Chartwell Rd 
606870.895999999716878,4819098.4965,3044,CA,Commercial (Alt/Imp) Building,Issued,2018-01-24T09:27:25.000Z,2350 Bristol Cir 
606402.985000000335276,4809777.0975,3045,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-02-06T11:34:04.000Z,376 Rebecca St 
606949.086500000208616,4810160.48299999908,3046,CP,Conditional / Part Building,Issued,2011-12-13T10:18:36.000Z,205 Lakeshore Rd W 
606949.086500000208616,4810160.48299999908,3047,AN,Residential Apartment (New/Add) Building,Issued,2012-03-23T09:57:13.000Z,205 Lakeshore Rd W 
606949.086500000208616,4810160.48299999908,3048,CP,Conditional / Part Building,Issued,2011-10-14T11:43:04.000Z,205 Lakeshore Rd W 
606949.086500000208616,4810160.48299999908,3049,AA,Residential Apartment (Alt/Imp) Building,Issued,2019-05-24T09:50:08.000Z,205 Lakeshore Rd W Unit 101 
601364.288499999791384,4814435.30199999921,3050,RN,Residential Dwelling (New/Add) Building,Issued,2018-02-15T10:32:15.000Z,332 Ironside Dr 
604318.702499999664724,4808062.4075,3051,RN,Residential Dwelling (New/Add) Building,Issued,2018-01-30T10:55:55.000Z,525 Trudale Crt 
602483.024500000290573,4815840.751499999315,3052,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-10T13:10:00.000Z,146 Threshing Mill Blvd 
602483.024500000290573,4815840.751499999315,3053,RN,Residential Dwelling (New/Add) Building,Conditional,2018-11-30T16:14:15.000Z,146 Threshing Mill Blvd 
604996.266499999911,4807975.386,3054,HS,Heating Only,Issued,2012-03-02T11:10:17.000Z,1343 Secord Ave 
603388.416000000201166,4816394.05299999937,3055,TH,Town House (New/Add/Alt) Building,Issued,2017-03-29T16:39:07.000Z,3120 Postridge Dr 
603388.416000000201166,4816394.05299999937,3056,TH,Town House (New/Add/Alt) Building,Issued,2017-03-28T14:16:01.000Z,3120 Postridge Dr 
603057.557,4813309.16899999976,3057,RN,Residential Dwelling (New/Add) Building,Issued,2019-06-07T12:35:51.000Z,275 Poole Dr 
602756.113499999978,4815819.6215,3058,TH,Town House (New/Add/Alt) Building,Conditional,2017-05-17T16:38:58.000Z,3163 Mintwood Cir 
609550.729500000365078,4813125.731499999762,3059,RA,Residential Dwelling (Alt/Imp) Building,Issued,2009-11-30T09:39:58.000Z,35 Ennisclare Dr E 
601626.861999999731779,4814820.3485,3060,RN,Residential Dwelling (New/Add) Building,Issued,2019-03-27T10:34:04.000Z,3290 Charles Fay Pass 
603803.468999999575317,4813206.287499999627,3061,RS,Residential (Secondary) Building,Issued,2018-02-01T16:01:11.000Z,2055 Markle Dr 
601388.768000000156462,4814244.00699999928,3062,AH,Accessory Unit in House,Issued,2019-04-12T14:08:20.000Z,3213 George Savage Ave 
604853.950000000186265,4808039.582499999553,3063,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-04-17T09:42:55.000Z,1358 Tansley Dr 
603942.242999999783933,4806045.730499999598,3064,RN,Residential Dwelling (New/Add) Building,Issued,2019-01-02T08:48:46.000Z,303 Jennings Cres 
605957.237999999895692,4809642.502,3065,RN,Residential Dwelling (New/Add) Building,Issued,2018-10-18T14:35:13.000Z,481 Jeanette Dr 
603814.451999999582767,4803636.39499999955,3066,RS,Residential (Secondary) Building,Issued,2019-01-08T09:29:40.000Z,105 Spring Azure Cres 
609008.73450000025332,4813965.2825,3067,RA,Residential Dwelling (Alt/Imp) Building,Issued,2017-01-18T16:33:33.000Z,1455 Albion Ave 
601740.907499999739,4814400.3705,3068,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:55:27.000Z,3125 Riverpath Common 
601740.907499999739,4814400.3705,3069,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:54:47.000Z,3127 Riverpath Common 
601740.907499999739,4814400.3705,3070,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:54:02.000Z,3129 Riverpath Common 
601740.907499999739,4814400.3705,3071,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:53:23.000Z,3131 Riverpath Common 
601740.907499999739,4814400.3705,3072,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:52:25.000Z,3133 Riverpath Common 
601740.907499999739,4814400.3705,3073,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:35:26.000Z,3137 Riverpath Common 
601740.907499999739,4814400.3705,3074,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:34:46.000Z,3139 Riverpath Common 
601740.907499999739,4814400.3705,3075,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:34:09.000Z,3141 Riverpath Common 
601740.907499999739,4814400.3705,3076,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:33:29.000Z,3143 Riverpath Common 
601740.907499999739,4814400.3705,3077,AH,Accessory Unit in House,Issued,2019-06-07T14:47:15.000Z,3145 Riverpath Common 
601740.907499999739,4814400.3705,3078,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T10:31:51.000Z,3145 Riverpath Common 
601740.907499999739,4814400.3705,3079,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:07:18.000Z,3149 Riverpath Common 
601740.907499999739,4814400.3705,3080,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:06:32.000Z,3151 Riverpath Common 
601740.907499999739,4814400.3705,3081,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:05:32.000Z,3153 Riverpath Common 
601740.907499999739,4814400.3705,3082,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:04:34.000Z,3155 Riverpath Common 
601740.907499999739,4814400.3705,3083,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:03:59.000Z,3157 Riverpath Common 
601740.907499999739,4814400.3705,3084,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:03:12.000Z,3159 Riverpath Common 
601740.907499999739,4814400.3705,3085,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:13:21.000Z,3163 Riverpath Common 
601740.907499999739,4814400.3705,3086,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:12:28.000Z,3165 Riverpath Common 
601740.907499999739,4814400.3705,3087,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:11:47.000Z,3167 Riverpath Common 
601740.907499999739,4814400.3705,3088,TH,Town House (New/Add/Alt) Building,Conditional,2017-02-16T11:11:05.000Z,3169 Riverpath Common 
603372.32799999975,4815887.084,3089,DP,Demolition,Issued,2017-01-31T14:24:13.000Z,3048 Trafalgar Rd 
601328.378499999642372,4814462.29199999943,3090,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-15T09:06:08.000Z,333 Ironside Dr 
603942.183000000193715,4814422.511,3091,SN,Institutional (New/Add) Building,Issued,2019-01-22T16:17:52.000Z,2220 Caldwell Dr 
603942.183000000193715,4814422.511,3092,SN,Institutional (New/Add) Building,Issued,2018-08-27T12:09:40.000Z,2220 Caldwell Dr 
607325.218999999575317,4810332.468,3093,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-16T08:33:01.000Z,122 Burnet St 
599751.57050000037998,4809315.559499999508,3094,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-04-08T08:56:32.000Z,2280 Baronwood Dr Unit 11 
602488.563,4813465.68799999915,3095,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-10-08T12:30:33.000Z,329 Callaghan Cres 
601734.457999999634922,4813922.721499999985,3096,TH,Town House (New/Add/Alt) Building,Conditional,2015-10-06T12:46:11.000Z,388 Switchgrass St 
608598.547500000335276,4816592.674,3097,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-03-22T10:18:04.000Z,2363 Springfield Cres 
607743.851499999873,4812069.4945,3098,RS,Residential (Secondary) Building,Issued,2015-06-10T10:37:29.000Z,240 Watson Ave 
607475.891499999911,4812320.09,3099,PS,Plumbing Only,Issued,2018-05-14T09:35:06.000Z,340 Watson Ave 
606740.009999999776483,4811296.229,3100,RN,Residential Dwelling (New/Add) Building,Issued,2013-12-11T17:24:19.000Z,3 Stewart St 
608203.289499999955,4811933.627499999478,3101,RN,Residential Dwelling (New/Add) Building,Issued,2016-08-08T10:05:18.000Z,128 Balsam Dr 
603811.529500000178814,4807979.175,3102,DA,Industrial (Alt/Imp) Building,Issued,2001-02-12T18:01:14.000Z,2030 Speers Rd 
608237.763000000268221,4814737.898499999195,3103,CA,Commercial (Alt/Imp) Building,Issued,2019-02-26T08:52:26.000Z,1453 Cornwall Rd 
608237.763000000268221,4814737.898499999195,3104,DA,Industrial (Alt/Imp) Building,Issued,2013-03-15T13:33:09.000Z,1453 Cornwall Rd 
604314.13150000013411,4805559.9385,3105,CN,Commercial (New/Add) Building,Issued,2018-01-12T11:40:42.000Z,2441 Lakeshore Rd W 
604314.13150000013411,4805559.9385,3106,PS,Plumbing Only,Issued,2018-08-03T09:25:34.000Z,2441 Lakeshore Rd W 
604314.13150000013411,4805559.9385,3107,CP,Conditional / Part Building,Issued,2019-03-29T15:08:09.000Z,125 Bronte Rd 
604314.13150000013411,4805559.9385,3108,CP,Conditional / Part Building,Issued,2018-11-16T09:15:09.000Z,133 Bronte Rd 
604314.13150000013411,4805559.9385,3109,CP,Conditional / Part Building,Issued,2019-03-29T15:07:05.000Z,133 Bronte Rd 
604314.13150000013411,4805559.9385,3110,CP,Conditional / Part Building,Issued,2019-03-29T15:08:56.000Z,133 Bronte Rd 
607198.397499999963,4811659.15499999933,3111,RS,Residential (Secondary) Building,Issued,2019-05-17T15:45:07.000Z,321 River Side Dr 
606271.655500000342727,4816518.26,3112,RN,Residential Dwelling (New/Add) Building,Issued,2019-06-10T13:48:51.000Z,1559 Bayshire Dr 
607608.476499999873,4816482.637499999255,3113,DA,Industrial (Alt/Imp) Building,Issued,2019-02-19T10:36:15.000Z,1 The Canadian Rd 
607608.476499999873,4816482.637499999255,3114,DA,Industrial (Alt/Imp) Building,Issued,2017-08-01T12:45:03.000Z,1 The Canadian Rd 
607608.476499999873,4816482.637499999255,3115,CA,Commercial (Alt/Imp) Building,Issued,2010-03-09T09:59:14.000Z,1 The Canadian Rd 
607608.476499999873,4816482.637499999255,3116,DA,Industrial (Alt/Imp) Building,Issued,2016-06-10T17:30:38.000Z,1 The Canadian Rd 
607608.476499999873,4816482.637499999255,3117,DA,Industrial (Alt/Imp) Building,Issued,2016-10-17T11:45:39.000Z,1 The Canadian Rd 
601431.052500000223517,4814740.971499999985,3118,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T11:54:33.000Z,3330 Carding Mill Trail 
601431.052500000223517,4814740.971499999985,3119,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T11:53:44.000Z,3328 Carding Mill Trail 
601431.052500000223517,4814740.971499999985,3120,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T11:52:39.000Z,3326 Carding Mill Trail 
601431.052500000223517,4814740.971499999985,3121,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T11:47:51.000Z,3324 Carding Mill Trail 
601431.052500000223517,4814740.971499999985,3122,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T11:42:32.000Z,3322 Carding Mill Trail 
601431.052500000223517,4814740.971499999985,3123,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T11:36:14.000Z,3320 Carding Mill Trail 
601431.052500000223517,4814740.971499999985,3124,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T11:34:21.000Z,3318 Carding Mill Trail 
601459.824500000104308,4814511.60349999927,3125,TH,Town House (New/Add/Alt) Building,Issued,2019-02-21T18:25:07.000Z,219 Wisteria Way 
601459.824500000104308,4814511.60349999927,3126,TH,Town House (New/Add/Alt) Building,Issued,2019-02-21T18:26:43.000Z,217 Wisteria Way 
601459.824500000104308,4814511.60349999927,3127,TH,Town House (New/Add/Alt) Building,Issued,2019-02-21T18:28:06.000Z,215 Wisteria Way 
601459.824500000104308,4814511.60349999927,3128,TH,Town House (New/Add/Alt) Building,Issued,2019-02-21T18:29:22.000Z,213 Wisteria Way 
601459.824500000104308,4814511.60349999927,3129,TH,Town House (New/Add/Alt) Building,Issued,2019-02-21T18:30:53.000Z,211 Wisteria Way 
601697.9485,4814763.0285,3130,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-01T10:29:45.000Z,3263 Charles Fay Pass 
601102.7105,4811077.697,3131,TH,Town House (New/Add/Alt) Building,Issued,2000-02-16T15:40:52.000Z,1480 Pinecliff Rd 
600048.834499999880791,4810727.65599999949,3132,SN,Institutional (New/Add) Building,Issued,2017-11-07T09:28:40.000Z,2255 Pine Glen Rd 
605706.839499999769032,4813194.151499999687,3133,RN,Residential Dwelling (New/Add) Building,Issued,2018-11-29T16:04:28.000Z,225 Sewell Dr 
607875.145999999716878,4811404.118499999866,3134,HK,Kitchen Hood,Issued,2018-08-24T13:35:22.000Z,111 Trafalgar Rd 
604856.034,4812604.7375,3135,RN,Residential Dwelling (New/Add) Building,Issued,2019-02-01T16:10:05.000Z,39 Osborne Cres 
604856.034,4812604.7375,3136,RS,Residential (Secondary) Building,Issued,2017-05-19T16:02:40.000Z,39 Osborne Cres 
607569.041000000201166,4810683.02,3137,TH,Town House (New/Add/Alt) Building,Issued,2013-02-25T16:16:13.000Z,77 Forsythe St 
608745.247000000439584,4816820.966499999166,3138,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-03-07T09:37:02.000Z,1155 Thoresby Dr 
606778.440000000409782,4817701.717,3139,DA,Industrial (Alt/Imp) Building,Issued,2017-08-08T16:27:32.000Z,2835 Bristol Cir 
606778.440000000409782,4817701.717,3140,DA,Industrial (Alt/Imp) Building,Issued,2017-01-25T10:30:33.000Z,2835 Bristol Cir 
604515.191999999806285,4816885.5075,3141,CA,Commercial (Alt/Imp) Building,Issued,2008-08-01T14:14:59.000Z,2525 Prince Michael Dr 
602490.107499999925,4815849.163499999791,3142,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-01-10T13:08:45.000Z,150 Threshing Mill Blvd 
602490.107499999925,4815849.163499999791,3143,RN,Residential Dwelling (New/Add) Building,Conditional,2018-11-30T16:12:06.000Z,150 Threshing Mill Blvd 
601642.587500000372529,4813862.5545,3144,TH,Town House (New/Add/Alt) Building,Conditional,2015-06-29T15:23:00.000Z,421 Switchgrass St 
607902.270499999634922,4811036.153,3145,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-12-13T10:31:51.000Z,200 William St 
602658.082999999634922,4815895.5535,3146,TH,Town House (New/Add/Alt) Building,Conditional,2017-05-17T16:22:26.000Z,3205 Mintwood Cir 
605954.406499999575317,4808081.812,3147,RN,Residential Dwelling (New/Add) Building,Issued,2018-05-09T14:57:53.000Z,199 Prince George Cres 
602319.410500000230968,4815551.901499999687,3148,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-17T15:27:43.000Z,54 Threshing Mill Blvd 
607908.3295,4811322.512499999255,3149,CA,Commercial (Alt/Imp) Building,Issued,2019-05-06T15:41:11.000Z,276 Lakeshore Rd E 
599832.224000000394881,4809883.482499999925,3150,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-03-20T11:02:51.000Z,2363 Calloway Dr 
605920.468500000424683,4808047.3485,3151,RN,Residential Dwelling (New/Add) Building,Issued,2018-05-09T14:51:36.000Z,198 Prince George Cres 
602263.71750000026077,4815457.7915,3152,RN,Residential Dwelling (New/Add) Building,Conditional,2016-11-09T18:44:04.000Z,25 Threshing Mill Blvd 
604160.214499999769032,4805084.02,3153,RS,Residential (Secondary) Building,Issued,2018-05-25T11:16:38.000Z,75 West River St 
604731.764000000432134,4807875.602499999106,3154,RN,Residential Dwelling (New/Add) Building,Issued,2019-03-06T16:21:11.000Z,1409 Tansley Dr 
602541.771499999798834,4815291.2695,3155,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-22T19:03:38.000Z,3107 Daniel Way 
601726.713999999687076,4814725.799,3156,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-01T10:24:53.000Z,3247 Charles Fay Pass 
601267.748499999754131,4814441.39299999923,3157,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-24T13:34:17.000Z,358 Harold Dent Trail 
609340.57799999975,4812924.136,3158,TE,Tent,Issued,2019-05-31T16:14:27.000Z,1306 Lakeshore Rd E 
604956.450500000268221,4807634.413499999791,3159,RN,Residential Dwelling (New/Add) Building,Issued,2018-10-26T15:32:10.000Z,1416 Stanbury Rd 
605022.609000000171363,4808471.098,3160,RN,Residential Dwelling (New/Add) Building,Issued,2018-12-13T16:57:46.000Z,1248 Wood Pl 
605192.942499999888241,4815691.24899999984,3161,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-05-10T15:40:11.000Z,2209 Galena Cres 
608792.603000000119209,4813578.594499999657,3162,RN,Residential Dwelling (New/Add) Building,Issued,2018-05-29T10:37:55.000Z,260 Dalewood Dr 
