ObjectID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ResultID,IN_SingleLine,USER_idx,USER_facility_name,USER_source_id,USER_authority_type,USER_address_str,USER_street_addr,USER_telephone,USER_city,USER_postal_code,USER_province,USER_ISCED4_,USER_provider
197,World,M,99.620000000000005,A,"9910 39 Ave NW, Edmonton, Alberta, T6E 5H8","9910 39 Ave NW, Edmonton, Alberta, T6E 5H8, CAN",9910 39 Ave NW,PointAddress,,,"9910 39 Ave NW, Edmonton, Alberta, T6E 5H8",,,20.000000000000000,,9910,,,,R,,,39,Ave,NW,,,,,,,,9910 39 Ave NW,,,Strathcona Industrial Park,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T6E,5H8,CAN,ENG,0.000000000000000,-113.487009971163701,53.474137449392288,-113.487009971163701,53.474619995557987,-113.489009971163696,-113.485009971163706,53.472619995557984,53.476619995557989,,199,Unit 103- 9910 39th Avenue Edmonton Alberta T6E 5H8 Canada,198,Reeves College Edmonton South,BPUR,Private Institution,Unit 103- 9910 39th Avenue Edmonton Alberta T6E 5H8 Canada,Unit 103- 9910 39th Avenue,,Edmonton,T6E 5H8,Alberta,1,Employment and Social Development Canada
198,World,M,94.109999999999999,A,"6624 Centre St S, Calgary, Alberta, T2H 0C6","6624 Centre St S, Calgary, Alberta, T2H 0C6, CAN",6624 Centre St S,PointAddress,,,"6624 Centre St S, Calgary, Alberta, T2H 0C6",,,20.000000000000000,,6624,,,,R,,,Centre,St,S,,,,,,,,6624 Centre St S,,,Alyth-Bonnybrook-Manchester,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2H,0C6,CAN,ENG,0.000000000000000,-114.063776356197764,50.994769232810825,-114.063660015381714,50.994769987182110,-114.064660015381719,-114.062660015381709,50.993769987182112,50.995769987182108,,194,9- 6624 Centre Street SE Calgary Alberta T2H 0C6 Canada,193,Reeves College - Calgary South,BPVA,Private Institution,9- 6624 Centre Street SE Calgary Alberta T2H 0C6 Canada,9- 6624 Centre Street SE,1-877-915-7288,Calgary,T2H 0C6,Alberta,1,Employment and Social Development Canada
199,World,M,99.359999999999999,A,"10665 Southport Rd SW, Calgary, Alberta, T2W","10665 Southport Rd SW, Calgary, Alberta, T2W, CAN",10665 Southport Rd SW,StreetAddress,,,"10665 Southport Rd SW, Calgary, Alberta, T2W",,,20.000000000000000,,10665,10673,10665,10665-10673,L,,,Southport,Rd,SW,,,,,,,,10665 Southport Rd SW,,,Southwood,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2W,,CAN,ENG,0.000000000000000,-114.073008926978488,50.958058425924406,-114.073008926978488,50.958058425924406,-114.074008926978493,-114.072008926978484,50.957058425924409,50.959058425924404,900,200,900 10665 Southport Rd SW Calgary Alberta T2W 4Y1 Canada,199,Risio Institute for Digital Dental Education,BPUJ,Private Institution,900 10665 Southport Rd SW Calgary Alberta T2W 4Y1 Canada,900 10665 Southport Rd SW,403-401-1734,Calgary,T2W 4Y1,Alberta,1,Employment and Social Development Canada
200,World,M,99.620000000000005,A,"10145 109 St NW, Edmonton, Alberta, T5J 3M5","10145 109 St NW, Edmonton, Alberta, T5J 3M5, CAN",10145 109 St NW,PointAddress,,,"10145 109 St NW, Edmonton, Alberta, T5J 3M5",,,20.000000000000000,,10145,,,,R,,,109,St,NW,,,,,,,,10145 109 St NW,,,Downtown,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T5J,3M5,CAN,ENG,0.000000000000000,-113.508393714906717,53.542079983065861,-113.507889962525994,53.542079983065861,-113.509889962525989,-113.505889962525998,53.540079983065858,53.544079983065863,,202,#206- 10145 - 109 Street Edmonton Alberta T5J3M5 Canada,201,Robertson College - Edmonton,BPNK,Private Institution,#206- 10145 - 109 Street Edmonton Alberta T5J3M5 Canada,#206- 10145 - 109 Street,7807056633,Edmonton,T5J3M5,Alberta,1,Employment and Social Development Canada
201,World,M,92.450000000000003,A,North Town Centre,"North Town Centre, 9450 137 Ave NW, Edmonton, Alberta, T5E, CAN",North Town Centre,POI,Shopping Center,North Town Centre,"9450 137 Ave NW, Edmonton, Alberta, T5E",(780) 475-1673,http://www.northtowncentre.com/,19.000000000000000,,9450,,,,,,,137,Ave,NW,,,,,,,,9450 137 Ave NW,,,Northmount,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T5E,,CAN,ENG,0.000000000000000,-113.488129999999956,53.599730000000079,-113.488129999999956,53.599730000000079,-113.493129999999951,-113.483129999999960,53.594730000000077,53.604730000000082,UNITS 174 AND 200,196,Units 174 and 200 Northtown Mall 9450 - 137 Avenue Edmonton Alberta T5E 6C2 Canada,195,Reeves College - Edmonton North,BPUZ,Private Institution,Units 174 and 200 Northtown Mall 9450 - 137 Avenue Edmonton Alberta T5E 6C2 Canada,Units 174 and 200 Northtown Mall 9450 - 137 Avenue,587-442-1098,Edmonton,T5E 6C2,Alberta,1,Employment and Social Development Canada
202,World,M,100.000000000000000,A,"5907 3 St SE, Calgary, Alberta, T2H 1K3","5907 3 St SE, Calgary, Alberta, T2H 1K3, CAN",5907 3 St SE,StreetAddress,,,"5907 3 St SE, Calgary, Alberta, T2H 1K3",,,20.000000000000000,,5907,5907,5905,5905-5907,L,,,3,St,SE,,,,,,,,5907 3 St SE,,,Alyth-Bonnybrook-Manchester,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2H,1K3,CAN,ENG,0.000000000000000,-114.057157214560021,51.000927338645162,-114.057157214560021,51.000927338645162,-114.058157214560026,-114.056157214560017,50.999927338645165,51.001927338645160,,203,5907 - 3 Street SE Calgary Alberta T2H 0P3 Canada,202,Robertson College-Calgary SE,BPOB,Private Institution,5907 - 3 Street SE Calgary Alberta T2H 0P3 Canada,5907 - 3 Street SE,403 920 0070,Calgary,T2H 0P3,Alberta,1,Employment and Social Development Canada
203,World,M,96.519999999999996,A,T0J 2T0,"T0J 2T0, CAN",T0J 2T0,PostalExt,,T0J,"Cypress County, Alberta, T0J 2T0",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Cypress County,,Alberta,Alberta,AB,,,T0J,2T0,CAN,ENG,0.000000000000000,-112.949139975453321,51.299659996898697,-112.949139975453321,51.299659996898697,-112.950139975453325,-112.948139975453316,51.298659996898699,51.300659996898695,,205,Box 654 Rosebud Alberta T0J2T0 Canada,204,Rosebud School of the Arts,BPFC,Private Institution,Box 654 Rosebud Alberta T0J2T0 Canada,Box 654,4036772350,Rosebud,T0J2T0,Alberta,1,Employment and Social Development Canada
204,World,M,100.000000000000000,A,"3670 63 Ave NE, Calgary, Alberta, T3J 0S4","3670 63 Ave NE, Calgary, Alberta, T3J 0S4, CAN",3670 63 Ave NE,PointAddress,,,"3670 63 Ave NE, Calgary, Alberta, T3J 0S4",,,20.000000000000000,,3670,,,,L,,,63,Ave,NE,,,,,,,,3670 63 Ave NE,,,,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T3J,0S4,CAN,ENG,0.000000000000000,-113.979450386939320,51.109607467013262,-113.979460026127967,51.109739984902433,-113.980460026127972,-113.978460026127962,51.108739984902435,51.110739984902430,,206,280- 3670 - 63 Avenue NE Calgary Alberta T3J0S4 Canada,205,Rosewood College,BPOA,Private Institution,280- 3670 - 63 Avenue NE Calgary Alberta T3J0S4 Canada,280- 3670 - 63 Avenue NE,4038369578,Calgary,T3J0S4,Alberta,1,Employment and Social Development Canada
205,World,M,100.000000000000000,A,"4039 Brentwood Rd NW, Calgary, Alberta, T2L 1L1","4039 Brentwood Rd NW, Calgary, Alberta, T2L 1L1, CAN",4039 Brentwood Rd NW,PointAddress,,,"4039 Brentwood Rd NW, Calgary, Alberta, T2L 1L1",,,20.000000000000000,,4039,,,,L,,,Brentwood,Rd,NW,,,,,,,,4039 Brentwood Rd NW,,,Brentwood,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2L,1L1,CAN,ENG,0.000000000000000,-114.132829659680326,51.089065392077444,-114.132969972739446,51.089009987697466,-114.133969972739450,-114.131969972739441,51.088009987697468,51.090009987697464,,204,4039 Brentwood Rd. N.W. Calgary Alberta T2L1L1 Canada,203,Rocky Mountain College,BPGS,Private Institution,4039 Brentwood Rd. N.W. Calgary Alberta T2L1L1 Canada,4039 Brentwood Rd. N.W.,4032845100,Calgary,T2L1L1,Alberta,1,Employment and Social Development Canada
206,World,M,94.109999999999999,A,"2912 Memorial Dr E, Calgary, Alberta, T2A 6R1","2912 Memorial Dr E, Calgary, Alberta, T2A 6R1, CAN",2912 Memorial Dr E,StreetAddress,,,"2912 Memorial Dr E, Calgary, Alberta, T2A 6R1",,,20.000000000000000,,2912,2900,2948,2900-2948,L,,,Memorial,Dr,E,,,,,,,,2912 Memorial Dr E,,,Franklin,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2A,6R1,CAN,ENG,0.000000000000000,-113.989976980048112,51.050053230974790,-113.989976980048112,51.050053230974790,-113.990976980048117,-113.988976980048108,51.049053230974792,51.051053230974787,,201,Suite 100 2912 Memorial Drive SE Calgary Alberta T2A 6R1 Canada,200,Robertson College - Calgary,BPTA,Private Institution,Suite 100 2912 Memorial Drive SE Calgary Alberta T2A 6R1 Canada,Suite 100 2912 Memorial Drive SE,(403) 920-0070,Calgary,T2A 6R1,Alberta,1,Employment and Social Development Canada
207,World,M,90.310000000000002,A,T7S,"T7S, CAN",T7S,Postal,,T7S,"Whitecourt, Alberta, T7S",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Whitecourt,,Alberta,Alberta,AB,,,T7S,,CAN,ENG,0.000000000000000,-115.650789999999972,54.134540000000072,-115.650789999999972,54.134540000000072,-115.726789999999966,-115.574789999999979,54.058540000000072,54.210540000000073,AIRPORT | 1N3,207,Whitecourt Airport Box 86 Whitecourt Alberta T7S1N3 Canada,206,Rotorworks Inc.,BPSM,Private Institution,Whitecourt Airport Box 86 Whitecourt Alberta T7S1N3 Canada,Whitecourt Airport Box 86,(780) 778-6600,Whitecourt,T7S1N3,Alberta,1,Employment and Social Development Canada
208,World,M,100.000000000000000,A,"522 5 St S, Lethbridge, Alberta, T1J 2B8","522 5 St S, Lethbridge, Alberta, T1J 2B8, CAN",522 5 St S,PointAddress,,,"522 5 St S, Lethbridge, Alberta, T1J 2B8",,,20.000000000000000,,522,,,,L,,,5,St,S,,,,,,,,522 5 St S,,,,Lethbridge,Lethbridge,,Alberta,Alberta,AB,,,T1J,2B8,CAN,ENG,0.000000000000000,-112.839911539498772,49.691824219046062,-112.840300040710858,49.691799995345889,-112.841300040710863,-112.839300040710853,49.690799995345891,49.692799995345887,,208,522 - 5 Street South Lethbridge Alberta T1J 2B9 Canada,207,Royal Health Care Aide Training School - Lethbridge,BPMT,Private Institution,522 - 5 Street South Lethbridge Alberta T1J 2B9 Canada,522 - 5 Street South,(403) 393-5167,Lethbridge,T1J 2B9,Alberta,1,Employment and Social Development Canada
209,World,M,86.670000000000002,A,T0M 1R0,"T0M 1R0, CAN",T0M 1R0,PostalExt,,T0M,"Crossfield, Alberta, T0M 1R0",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Crossfield,,Alberta,Alberta,AB,,,T0M,1R0,CAN,ENG,0.000000000000000,-113.996739990076392,52.002439998091404,-113.996739990076392,52.002439998091404,-113.997739990076397,-113.995739990076387,52.001439998091406,52.003439998091402,HANGER 13 RED DEER INDUST ARPT,209,Box 190 Hanger 13 Red Deer Indust. Arpt. Penhold Alberta T0M 1R0 Canada,208,Sky Wings Aviation Academy,BPEC,Private Institution,Box 190 Hanger 13 Red Deer Indust. Arpt. Penhold Alberta T0M 1R0 Canada,Box 190 Hanger 13 Red Deer Indust. Arpt.,4038865191,Penhold,T0M 1R0,Alberta,1,Employment and Social Development Canada
210,World,M,99.620000000000005,A,"10621 100 Ave NW, Unit 228, Edmonton, Alberta, T5J 0B3","10621 100 Ave NW, Unit 228, Edmonton, Alberta, T5J 0B3, CAN","10621 100 Ave NW, Unit 228",Subaddress,,,"10621 100 Ave NW, Unit 228, Edmonton, Alberta, T5J 0B3",,,20.000000000000000,,10621,,,,R,,,100,Ave,NW,,,,,Unit,228,Unit 228,10621 100 Ave NW,,,Downtown,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T5J,0B3,CAN,ENG,0.000000000000000,-113.504190022826279,53.538802491286162,-113.504190022826279,53.538560002827353,-113.505190022826284,-113.503190022826274,53.537560002827355,53.539560002827351,,210,Suite 228 10621 100 Avenue Edmonton Alberta T5J0B3 Canada,209,Solomon College Ltd,BPMW,Private Institution,Suite 228 10621 100 Avenue Edmonton Alberta T5J0B3 Canada,Suite 228 10621 100 Avenue,(780) 431-1515,Edmonton,T5J0B3,Alberta,1,Employment and Social Development Canada
211,World,M,99.620000000000005,A,"6203 28 Ave NW, Edmonton, Alberta, T6L 6K3","6203 28 Ave NW, Edmonton, Alberta, T6L 6K3, CAN",6203 28 Ave NW,PointAddress,,,"6203 28 Ave NW, Edmonton, Alberta, T6L 6K3",,,20.000000000000000,,6203,,,,R,,,28,Ave,NW,,,,,,,,6203 28 Ave NW,,,Mill Woods Town Centre,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T6L,6K3,CAN,ENG,0.000000000000000,-113.429217419321262,53.458532524974260,-113.429120021606380,53.458179982126779,-113.430120021606385,-113.428120021606375,53.457179982126782,53.459179982126777,,211,#220 6203 - 28th Avenue Edmonton Alberta T6L 6K3 Canada,210,South Edmonton School of Massage Therapy,BPNG,Private Institution,#220 6203 - 28th Avenue Edmonton Alberta T6L 6K3 Canada,#220 6203 - 28th Avenue,(780) 450-0720,Edmonton,T6L 6K3,Alberta,1,Employment and Social Development Canada
212,World,M,100.000000000000000,A,"340 Maple Ave SE, Medicine Hat, Alberta, T1A 7L5","340 Maple Ave SE, Medicine Hat, Alberta, T1A 7L5, CAN",340 Maple Ave SE,PointAddress,,,"340 Maple Ave SE, Medicine Hat, Alberta, T1A 7L5",,,20.000000000000000,,340,,,,L,,,Maple,Ave,SE,,,,,,,,340 Maple Ave SE,,,,Medicine Hat,Medicine Hat,,Alberta,Alberta,AB,,,T1A,7L5,CAN,ENG,0.000000000000000,-110.669846111289218,50.040928265098913,-110.670099999136340,50.040870010871856,-110.671099999136345,-110.669099999136336,50.039870010871859,50.041870010871854,,213,340 Maple Avenue SE Medicine Hat Alberta T1A7L5 Canada,212,Southern Alberta Institute of Massage-Medicine Hat,BPQQ,Private Institution,340 Maple Avenue SE Medicine Hat Alberta T1A7L5 Canada,340 Maple Avenue SE,4035049694,Medicine Hat,T1A7L5,Alberta,1,Employment and Social Development Canada
213,World,M,100.000000000000000,A,"534 18 St S, Lethbridge, Alberta, T1J 3E7","534 18 St S, Lethbridge, Alberta, T1J 3E7, CAN",534 18 St S,StreetAddress,,,"534 18 St S, Lethbridge, Alberta, T1J 3E7",,,20.000000000000000,,534,598,500,500-598,L,,,18,St,S,,,,,,,,534 18 St S,,,,Lethbridge,Lethbridge,,Alberta,Alberta,AB,,,T1J,3E7,CAN,ENG,0.000000000000000,-112.816277218233793,49.692807601093037,-112.816277218233793,49.692807601093037,-112.817277218233798,-112.815277218233788,49.691807601093039,49.693807601093035,,212,534 18 Street South Lethbridge Alberta T1J3E7 Canada,211,Southern Alberta Institute of Massage - Lethbridge,BPCI,Private Institution,534 18 Street South Lethbridge Alberta T1J3E7 Canada,534 18 Street South,(403) 331-5657,Lethbridge,T1J3E7,Alberta,1,Employment and Social Development Canada
214,World,M,100.000000000000000,A,"132 Maclaurin Dr, Calgary, Rocky View County, Alberta, T3Z 3S4","132 Maclaurin Dr, Calgary, Rocky View County, Alberta, T3Z 3S4, CAN",132 Maclaurin Dr,PointAddress,,,"132 Maclaurin Dr, Calgary, Rocky View County, Alberta, T3Z 3S4",,,20.000000000000000,,132,,,,R,,,Maclaurin,Dr,,,,,,,,,132 Maclaurin Dr,,,,Calgary,Rocky View County,Calgary Metro Area,Alberta,Alberta,AB,,,T3Z,3S4,CAN,ENG,0.000000000000000,-114.373706194746035,51.097599594433603,-114.373119964438075,51.097600013528762,-114.375119964438070,-114.371119964438080,51.095600013528760,51.099600013528764,,214,132 Maclaurin Drive Calgary Alberta T3Z3S4 Canada,213,Springbank Air Training College Ltd.,BPSG,Private Institution,132 Maclaurin Drive Calgary Alberta T3Z3S4 Canada,132 Maclaurin Drive,(403) 288-7700,Calgary,T3Z3S4,Alberta,1,Employment and Social Development Canada
215,World,M,100.000000000000000,A,"1239 2 Ave S, Lethbridge, Alberta, T1J 0E5","1239 2 Ave S, Lethbridge, Alberta, T1J 0E5, CAN",1239 2 Ave S,PointAddress,,,"1239 2 Ave S, Lethbridge, Alberta, T1J 0E5",,,20.000000000000000,,1239,,,,L,,,2,Ave,S,,,,,,,,1239 2 Ave S,,,,Lethbridge,Lethbridge,,Alberta,Alberta,AB,,,T1J,0E5,CAN,ENG,0.000000000000000,-112.826921265957381,49.697447512157986,-112.826950015885259,49.697720007830156,-112.827950015885264,-112.825950015885255,49.696720007830159,49.698720007830154,,217,1239 2 Ave South Lethbridge Alberta T1J0E5 Canada,216,Sterling College Ltd.,BPLN,Private Institution,1239 2 Ave South Lethbridge Alberta T1J0E5 Canada,1239 2 Ave South,(403) 394-7884,Lethbridge,T1J0E5,Alberta,1,Employment and Social Development Canada
216,World,M,100.000000000000000,A,"76 Boyce St, Red Deer, Alberta, T4R 1L3","76 Boyce St, Red Deer, Alberta, T4R 1L3, CAN",76 Boyce St,PointAddress,,,"76 Boyce St, Red Deer, Alberta, T4R 1L3",,,20.000000000000000,,76,,,,L,,,Boyce,St,,,,,,,,,76 Boyce St,,,,Red Deer,Red Deer,,Alberta,Alberta,AB,,,T4R,1L3,CAN,ENG,0.000000000000000,-113.808010208331055,52.238957482501419,-113.808010040692992,52.239150014817312,-113.809010040692996,-113.807010040692987,52.238150014817315,52.240150014817310,,218,76 Boyce Street Red Deer Alberta T4R 1L3 Canada,217,Sultana's Beauty Clinic And School,BPEZ,Private Institution,76 Boyce Street Red Deer Alberta T4R 1L3 Canada,76 Boyce Street,(403) 342-5525,Red Deer,T4R 1L3,Alberta,1,Employment and Social Development Canada
217,World,M,100.000000000000000,A,"128 28 St SE, Calgary, Alberta, T2A 6J9","128 28 St SE, Calgary, Alberta, T2A 6J9, CAN",128 28 St SE,PointAddress,,,"128 28 St SE, Calgary, Alberta, T2A 6J9",,,20.000000000000000,,128,,,,R,,,28,St,SE,,,,,,,,128 28 St SE,,,Franklin,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2A,6J9,CAN,ENG,0.000000000000000,-113.993296620432858,51.051053628814913,-113.993129988197765,51.051059999061323,-113.994129988197770,-113.992129988197760,51.050059999061325,51.052059999061321,,219,Unit G 128-28 Street SE Calgary Alberta T2A 6J9 Canada,218,Sundance College,BPPD,Private Institution,Unit G 128-28 Street SE Calgary Alberta T2A 6J9 Canada,Unit G 128-28 Street SE,403-455-9010,Calgary,T2A 6J9,Alberta,1,Employment and Social Development Canada
218,World,M,99.620000000000005,A,"10115 100A St NW, Unit 200, Edmonton, Alberta, T5J 2W2","10115 100A St NW, Unit 200, Edmonton, Alberta, T5J 2W2, CAN","10115 100A St NW, Unit 200",Subaddress,,,"10115 100A St NW, Unit 200, Edmonton, Alberta, T5J 2W2",,,20.000000000000000,,10115,,,,R,,,100A,St,NW,,,,,Unit,200,Unit 200,10115 100A St NW,,,Downtown,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T5J,2W2,CAN,ENG,0.000000000000000,-113.491995443353403,53.541377411941710,-113.491869966262897,53.541389984796467,-113.492869966262901,-113.490869966262892,53.540389984796469,53.542389984796465,,220,200- 10115 - 100A STREET EDMONTON Alberta T5J 2W2 Canada,219,Sundance College - Edmonton,BPUP,Private Institution,200- 10115 - 100A STREET EDMONTON Alberta T5J 2W2 Canada,200- 10115 - 100A STREET,,EDMONTON,T5J 2W2,Alberta,1,Employment and Social Development Canada
219,World,M,92.780000000000001,A,T6G 2J6,"T6G 2J6, CAN",T6G 2J6,PostalExt,,T6G,"Edmonton, Alberta, T6G 2J6",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Edmonton,,Alberta,Alberta,AB,,,T6G,2J6,CAN,ENG,0.000000000000000,-113.514960014035438,53.523839997837257,-113.514960014035438,53.523839997837257,-113.515960014035443,-113.513960014035433,53.522839997837259,53.524839997837255,8810 112TH ST,216,8810-112th St. Edmonton Alberta T6G2J6 Canada,215,St. Stephen's College,BPJF,Private Institution,8810-112th St. Edmonton Alberta T6G2J6 Canada,8810-112th St.,(780) 439-7311,Edmonton,T6G2J6,Alberta,1,Employment and Social Development Canada
220,World,M,100.000000000000000,A,"49 Viscount Ave SW, Medicine Hat, Alberta, T1A 5G4","49 Viscount Ave SW, Medicine Hat, Alberta, T1A 5G4, CAN",49 Viscount Ave SW,PointAddress,,,"49 Viscount Ave SW, Medicine Hat, Alberta, T1A 5G4",,,20.000000000000000,,49,,,,R,,,Viscount,Ave,SW,,,,,,,,49 Viscount Ave SW,,,,Medicine Hat,Medicine Hat,,Alberta,Alberta,AB,,,T1A,5G4,CAN,ENG,0.000000000000000,-110.722384048030847,50.021974476995837,-110.722169974223789,50.021850005733711,-110.723169974223794,-110.721169974223784,50.020850005733713,50.022850005733709,,221,Hangar #11 49 Viscount Ave SW Medicine Hat Alberta T1A5G4 Canada,220,Super T Aviation Academy,BPLP,Private Institution,Hangar #11 49 Viscount Ave SW Medicine Hat Alberta T1A5G4 Canada,Hangar #11 49 Viscount Ave SW,(403) 548-6636,Medicine Hat,T1A5G4,Alberta,1,Employment and Social Development Canada
221,World,M,100.000000000000000,A,"6008 MacLeod Trl SW, Calgary, Alberta, T2H 0K1","6008 MacLeod Trl SW, Calgary, Alberta, T2H 0K1, CAN",6008 MacLeod Trl SW,PointAddress,,,"6008 MacLeod Trl SW, Calgary, Alberta, T2H 0K1",,,20.000000000000000,,6008,,,,R,,,MacLeod,Trl,SW,,,,,,,,6008 MacLeod Trl SW,,,Alyth-Bonnybrook-Manchester,Calgary,Calgary,Calgary Metro Area,Alberta,Alberta,AB,,,T2H,0K1,CAN,ENG,0.000000000000000,-114.071406318839166,50.999620007816532,-114.070520016397595,50.999620007816532,-114.072520016397590,-114.068520016397599,50.997620007816529,51.001620007816534,,223,#201 6008 MacLeod Trail SW Calgary Alberta T2H0K1 Canada,222,TOC Hair Studio Akademy,BPOC,Private Institution,#201 6008 MacLeod Trail SW Calgary Alberta T2H0K1 Canada,#201 6008 MacLeod Trail SW,4034605919,Calgary,T2H0K1,Alberta,1,Employment and Social Development Canada
222,World,M,99.620000000000005,A,"11525 23 Ave NW, Edmonton, Alberta, T6J 4T3","11525 23 Ave NW, Edmonton, Alberta, T6J 4T3, CAN",11525 23 Ave NW,PointAddress,,,"11525 23 Ave NW, Edmonton, Alberta, T6J 4T3",,,20.000000000000000,,11525,,,,R,,,23,Ave,NW,,,,,,,,11525 23 Ave NW,,,Skyrattler,Edmonton,Edmonton,Edmonton Metro Area,Alberta,Alberta,AB,,,T6J,4T3,CAN,ENG,0.000000000000000,-113.528190010007563,53.453772525979836,-113.528190010007563,53.452959984286196,-113.529190010007568,-113.527190010007558,53.451959984286198,53.453959984286193,,224,11525 - 23rd Avenue Edmonton Alberta T6J4T3 Canada,223,Taylor College and Seminary,BPAL,Private Institution,11525 - 23rd Avenue Edmonton Alberta T6J4T3 Canada,11525 - 23rd Avenue,(403) 437-1960,Edmonton,T6J4T3,Alberta,1,Employment and Social Development Canada
